gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
SLC35B2,gene-SLC35B2,27910593,27914042,chr17,27909727,27914208,NC_023658.1,2803_001_autosomes_peak_92459d,476,.,20.2092,50.2305,47.6525,1067,279,280,"[22.9316253141, 11.316572567, 29.6725931784]",22.9316253141,11.316572567,29.6725931784,"[22.9609682464, 11.329661568, 29.7016264736]",22.9609682464,11.329661568,29.7016264736,27911967,14.208000000000002,"[22.9609682464, 11.329661568, 29.7016264736]",22.9609682464,11.329661568,29.7016264736
SLC35B2,gene-SLC35B2,27910593,27914042,chr17,27909727,27914208,NC_023658.1,2803_001_autosomes_peak_92459e,573,.,23.0962,59.9817,57.3146,1330,279,280,"[22.9316253141, 11.316572567, 29.6725931784]",22.9316253141,11.316572567,29.6725931784,"[22.9609682464, 11.329661568, 29.7016264736]",22.9609682464,11.329661568,29.7016264736,27911967,14.208000000000002,"[22.9609682464, 11.329661568, 29.7016264736]",22.9609682464,11.329661568,29.7016264736
SLC35B2,gene-SLC35B2,27910593,27914042,chr17,27909727,27914208,NC_023658.1,2803_001_autosomes_peak_92459f,185,.,10.5858,20.7783,18.5562,1805,279,280,"[22.9316253141, 11.316572567, 29.6725931784]",22.9316253141,11.316572567,29.6725931784,"[22.9609682464, 11.329661568, 29.7016264736]",22.9609682464,11.329661568,29.7016264736,27911967,14.208000000000002,"[22.9609682464, 11.329661568, 29.7016264736]",22.9609682464,11.329661568,29.7016264736
SLC35B2,gene-SLC35B2,27910593,27914042,chr17,27909727,27914208,NC_023658.1,2803_001_autosomes_peak_92459g,135,.,8.66107,15.6603,13.5311,3042,279,280,"[22.9316253141, 11.316572567, 29.6725931784]",22.9316253141,11.316572567,29.6725931784,"[22.9609682464, 11.329661568, 29.7016264736]",22.9609682464,11.329661568,29.7016264736,27911967,14.208000000000002,"[22.9609682464, 11.329661568, 29.7016264736]",22.9609682464,11.329661568,29.7016264736
SLC35B2,gene-SLC35B2,27910593,27914042,chr17,27909727,27914208,NC_023658.1,2803_001_autosomes_peak_92459h,147,.,9.14224,16.9076,14.754,3568,279,280,"[22.9316253141, 11.316572567, 29.6725931784]",22.9316253141,11.316572567,29.6725931784,"[22.9609682464, 11.329661568, 29.7016264736]",22.9609682464,11.329661568,29.7016264736,27911967,14.208000000000002,"[22.9609682464, 11.329661568, 29.7016264736]",22.9609682464,11.329661568,29.7016264736
SLC35B2,gene-SLC35B2,27910593,27914042,chr17,27909727,27914208,NC_023658.1,2803_001_autosomes_peak_92459i,147,.,9.14224,16.9076,14.754,3807,279,280,"[22.9316253141, 11.316572567, 29.6725931784]",22.9316253141,11.316572567,29.6725931784,"[22.9609682464, 11.329661568, 29.7016264736]",22.9609682464,11.329661568,29.7016264736,27911967,14.208000000000002,"[22.9609682464, 11.329661568, 29.7016264736]",22.9609682464,11.329661568,29.7016264736
SLC35B2,gene-SLC35B2,27910593,27914042,chr17,27909727,27914208,NC_023658.1,2803_001_autosomes_peak_92459j,67,.,5.77405,8.71856,6.76339,4171,279,280,"[22.9316253141, 11.316572567, 29.6725931784]",22.9316253141,11.316572567,29.6725931784,"[22.9609682464, 11.329661568, 29.7016264736]",22.9609682464,11.329661568,29.7016264736,27911967,14.208000000000002,"[22.9609682464, 11.329661568, 29.7016264736]",22.9609682464,11.329661568,29.7016264736
HSP90AB1,gene-HSP90AB1,27914261,27921666,chr17,27914368,27914866,NC_023658.1,2803_001_autosomes_peak_92460,47,.,4.81171,6.6564,4.77727,81,279,280,"[22.9620159744, 11.330128928, 29.702663145600003]",22.9620159744,11.330128928,29.702663145600003,"[22.965277027800003, 11.331583585999999, 29.7058897872]",22.965277027800003,11.331583586,29.7058897872,27914617,14.865999999999998,"[22.965277027800003, 11.331583585999999, 29.7058897872]",22.965277027800003,11.331583586,29.7058897872
HSP90AB1,gene-HSP90AB1,27914261,27921666,chr17,27918641,27918761,NC_023658.1,2803_001_autosomes_peak_92461,29,.,3.84937,4.75735,2.97448,48,279,280,"[22.9899968603, 11.342610361, 29.730348767200002]",22.9899968603,11.342610361,29.7303487672,"[22.990782656300002, 11.342960881, 29.7311262712]",22.9907826563,11.342960881,29.7311262712,27918701,18.761,"[22.990782656300002, 11.342960881, 29.7311262712]",22.9907826563,11.342960881,29.7311262712
HSP90AB1,gene-HSP90AB1,27914261,27921666,chr17,27919484,27921928,NC_023658.1,2803_001_autosomes_peak_92462a,100,.,7.21756,12.0637,10.0145,115,279,280,"[22.995517077200002, 11.345072764, 29.7358107328]",22.9955170772,11.345072764,29.7358107328,"[23.0115211224, 11.352211688, 29.7516458976]",23.0115211224,11.352211688,29.7516458976,27920706,21.928,"[23.0115211224, 11.352211688, 29.7516458976]",23.0115211224,11.352211688,29.7516458976
HSP90AB1,gene-HSP90AB1,27914261,27921666,chr17,27919484,27921928,NC_023658.1,2803_001_autosomes_peak_92462b,673,.,25.9832,70.0558,67.3032,806,279,280,"[22.995517077200002, 11.345072764, 29.7358107328]",22.9955170772,11.345072764,29.7358107328,"[23.0115211224, 11.352211688, 29.7516458976]",23.0115211224,11.352211688,29.7516458976,27920706,21.928,"[23.0115211224, 11.352211688, 29.7516458976]",23.0115211224,11.352211688,29.7516458976
HSP90AB1,gene-HSP90AB1,27914261,27921666,chr17,27919484,27921928,NC_023658.1,2803_001_autosomes_peak_92462c,656,.,25.502,68.356,65.6175,912,279,280,"[22.995517077200002, 11.345072764, 29.7358107328]",22.9955170772,11.345072764,29.7358107328,"[23.0115211224, 11.352211688, 29.7516458976]",23.0115211224,11.352211688,29.7516458976,27920706,21.928,"[23.0115211224, 11.352211688, 29.7516458976]",23.0115211224,11.352211688,29.7516458976
HSP90AB1,gene-HSP90AB1,27914261,27921666,chr17,27919484,27921928,NC_023658.1,2803_001_autosomes_peak_92462d,775,.,28.8702,80.4172,77.5824,1076,279,280,"[22.995517077200002, 11.345072764, 29.7358107328]",22.9955170772,11.345072764,29.7358107328,"[23.0115211224, 11.352211688, 29.7516458976]",23.0115211224,11.352211688,29.7516458976,27920706,21.928,"[23.0115211224, 11.352211688, 29.7516458976]",23.0115211224,11.352211688,29.7516458976
HSP90AB1,gene-HSP90AB1,27914261,27921666,chr17,27919484,27921928,NC_023658.1,2803_001_autosomes_peak_92462e,252,.,12.9916,27.6047,25.2812,1581,279,280,"[22.995517077200002, 11.345072764, 29.7358107328]",22.9955170772,11.345072764,29.7358107328,"[23.0115211224, 11.352211688, 29.7516458976]",23.0115211224,11.352211688,29.7516458976,27920706,21.928,"[23.0115211224, 11.352211688, 29.7516458976]",23.0115211224,11.352211688,29.7516458976
HSP90AB1,gene-HSP90AB1,27914261,27921666,chr17,27919484,27921928,NC_023658.1,2803_001_autosomes_peak_92462f,266,.,13.4728,29.0197,26.6774,2060,279,280,"[22.995517077200002, 11.345072764, 29.7358107328]",22.9955170772,11.345072764,29.7358107328,"[23.0115211224, 11.352211688, 29.7516458976]",23.0115211224,11.352211688,29.7516458976,27920706,21.928,"[23.0115211224, 11.352211688, 29.7516458976]",23.0115211224,11.352211688,29.7516458976
SLC29A1,gene-SLC29A1,27934537,27949120,chr17,27933951,27934652,NC_023658.1,2803_001_autosomes_peak_92464a,47,.,4.81171,6.6564,4.77727,86,279,280,"[23.090251333300003, 11.387330871, 29.8295453192]",23.090251333300003,11.387330871,29.8295453192,"[23.094841691600003, 11.389378492, 29.834087238400002]",23.094841691600003,11.389378492,29.8340872384,27934301,34.652,"[23.094841691600003, 11.389378492, 29.834087238400002]",23.094841691600003,11.389378492,29.8340872384
SLC29A1,gene-SLC29A1,27934537,27949120,chr17,27933951,27934652,NC_023658.1,2803_001_autosomes_peak_92464b,78,.,6.25522,9.80253,7.81385,207,279,280,"[23.090251333300003, 11.387330871, 29.8295453192]",23.090251333300003,11.387330871,29.8295453192,"[23.094841691600003, 11.389378492, 29.834087238400002]",23.094841691600003,11.389378492,29.8340872384,27934301,34.652,"[23.094841691600003, 11.389378492, 29.834087238400002]",23.094841691600003,11.389378492,29.8340872384
SLC29A1,gene-SLC29A1,27934537,27949120,chr17,27933951,27934652,NC_023658.1,2803_001_autosomes_peak_92464c,78,.,6.25522,9.80253,7.81385,382,279,280,"[23.090251333300003, 11.387330871, 29.8295453192]",23.090251333300003,11.387330871,29.8295453192,"[23.094841691600003, 11.389378492, 29.834087238400002]",23.094841691600003,11.389378492,29.8340872384,27934301,34.652,"[23.094841691600003, 11.389378492, 29.834087238400002]",23.094841691600003,11.389378492,29.8340872384
SLC29A1,gene-SLC29A1,27934537,27949120,chr17,27933951,27934652,NC_023658.1,2803_001_autosomes_peak_92464d,57,.,5.29288,7.66889,5.74981,511,279,280,"[23.090251333300003, 11.387330871, 29.8295453192]",23.090251333300003,11.387330871,29.8295453192,"[23.094841691600003, 11.389378492, 29.834087238400002]",23.094841691600003,11.389378492,29.8340872384,27934301,34.652,"[23.094841691600003, 11.389378492, 29.834087238400002]",23.094841691600003,11.389378492,29.8340872384
SLC29A1,gene-SLC29A1,27934537,27949120,chr17,27939772,27940212,NC_023658.1,2803_001_autosomes_peak_92465,29,.,3.84937,4.75735,2.97448,31,279,280,"[23.128368987600002, 11.404334012, 29.867260742400003]",23.1283689876,11.404334012,29.867260742400003,"[23.1312502396, 11.405619252, 29.8701115904]",23.1312502396,11.405619252,29.8701115904,27939992,40.212,"[23.1312502396, 11.405619252, 29.8701115904]",23.1312502396,11.405619252,29.8701115904
SLC29A1,gene-SLC29A1,27934537,27949120,chr17,27944210,27944536,NC_023658.1,2803_001_autosomes_peak_92466,21,.,3.3682,3.87986,2.15898,135,279,280,"[23.157430343, 11.41729741, 29.896015432000002]",23.157430343,11.41729741,29.896015432,"[23.1595650888, 11.418249656, 29.8981276512]",23.1595650888,11.418249656,29.8981276512,27944373,44.536,"[23.1595650888, 11.418249656, 29.8981276512]",23.1595650888,11.418249656,29.8981276512
SLC29A1,gene-SLC29A1,27934537,27949120,chr17,27944691,27945144,NC_023658.1,2803_001_autosomes_peak_92467a,135,.,8.66107,15.6603,13.5311,211,279,280,"[23.1605800753, 11.418702411, 29.899131927200003]",23.1605800753,11.418702411,29.899131927200003,"[23.163546455200002, 11.420025624, 29.902067004800003]",23.1635464552,11.420025624,29.902067004800003,27944917,45.144,"[23.163546455200002, 11.420025624, 29.902067004800003]",23.1635464552,11.420025624,29.902067004800003
SLC29A1,gene-SLC29A1,27934537,27949120,chr17,27944691,27945144,NC_023658.1,2803_001_autosomes_peak_92467b,185,.,10.5858,20.7783,18.5562,367,279,280,"[23.1605800753, 11.418702411, 29.899131927200003]",23.1605800753,11.418702411,29.899131927200003,"[23.163546455200002, 11.420025624, 29.902067004800003]",23.1635464552,11.420025624,29.902067004800003,27944917,45.144,"[23.163546455200002, 11.420025624, 29.902067004800003]",23.1635464552,11.420025624,29.902067004800003
SLC29A1,gene-SLC29A1,27934537,27949120,chr17,27946599,27947441,NC_023658.1,2803_001_autosomes_peak_92468,239,.,12.5104,26.2054,23.9012,355,279,280,"[23.173074231700003, 11.424275679, 29.9114942408]",23.173074231700003,11.424275679,29.9114942408,"[23.178587900300002, 11.426735161, 29.916949727200002]",23.1785879003,11.426735161,29.9169497272,27947020,47.441,"[23.178587900300002, 11.426735161, 29.916949727200002]",23.1785879003,11.426735161,29.9169497272
SLC29A1,gene-SLC29A1,27934537,27949120,chr17,27948567,27949408,NC_023658.1,2803_001_autosomes_peak_92469,368,.,16.841,39.3239,36.8583,502,279,280,"[23.185961286100003, 11.430024207, 29.9242453064]",23.185961286100003,11.430024207,29.9242453064,"[23.191468406400002, 11.432480768, 29.929694313600002]",23.1914684064,11.432480768,29.9296943136,27948987,49.408,"[23.191468406400002, 11.432480768, 29.929694313600002]",23.1914684064,11.432480768,29.9296943136
CAPN11,gene-CAPN11,27980271,28006358,chr17,27983889,27983992,NC_023658.1,2803_001_autosomes_peak_92473,38,.,4.33054,5.68452,3.84989,91,279,280,"[23.4172603387, 11.533199769000001, 30.153103608800002]",23.4172603387,11.533199769,30.1531036088,"[23.417934813600002, 11.533500632, 30.1537709664]",23.4179348136,11.533500632,30.1537709664,27983940,83.992,"[23.417934813600002, 11.533500632, 30.1537709664]",23.4179348136,11.533500632,30.1537709664
CAPN11,gene-CAPN11,27980271,28006358,chr17,27990637,27991271,NC_023658.1,2803_001_autosomes_peak_92474a,47,.,4.81171,6.6564,4.77727,76,279,280,"[23.461448267100003, 11.552910677, 30.1968252504]",23.461448267100003,11.552910677,30.1968252504,"[23.4655998893, 11.554762591000001, 30.2009330632]",23.4655998893,11.554762591,30.2009330632,27990954,91.271,"[23.4655998893, 11.554762591000001, 30.2009330632]",23.4655998893,11.554762591,30.2009330632
CAPN11,gene-CAPN11,27980271,28006358,chr17,27990637,27991271,NC_023658.1,2803_001_autosomes_peak_92474b,460,.,19.728,48.6397,46.0772,465,279,280,"[23.461448267100003, 11.552910677, 30.1968252504]",23.461448267100003,11.552910677,30.1968252504,"[23.4655998893, 11.554762591000001, 30.2009330632]",23.4655998893,11.554762591,30.2009330632,27990954,91.271,"[23.4655998893, 11.554762591000001, 30.2009330632]",23.4655998893,11.554762591,30.2009330632
CAPN11,gene-CAPN11,27980271,28006358,chr17,27994772,27994930,NC_023658.1,2803_001_autosomes_peak_92475,14,.,2.88702,3.05827,1.41458,49,279,280,"[23.4885254876, 11.564989012000002, 30.2236167424]",23.4885254876,11.564989012000002,30.2236167424,"[23.489560119, 11.565450530000001, 30.224640456]",23.489560119,11.56545053,30.224640456,27994851,94.93,"[23.489560119, 11.565450530000001, 30.224640456]",23.489560119,11.56545053,30.224640456
CAPN11,gene-CAPN11,27980271,28006358,chr17,28001308,28001790,NC_023658.1,2803_001_autosomes_peak_92476a,78,.,6.25522,9.80253,7.81385,75,280,281,"[23.537392334400003, 11.576012270000001, 30.2538690636]",23.537392334400003,11.57601227,30.2538690636,"[23.542784372, 11.574446975, 30.252534743000002]",23.542784372,11.574446975,30.252534743,28001549,1.79,"[23.542784372, 11.574446975, 30.252534743000002]",23.542784372,11.574446975,30.252534743
CAPN11,gene-CAPN11,27980271,28006358,chr17,28001308,28001790,NC_023658.1,2803_001_autosomes_peak_92476b,88,.,6.73639,10.9183,8.89845,419,280,281,"[23.537392334400003, 11.576012270000001, 30.2538690636]",23.537392334400003,11.57601227,30.2538690636,"[23.542784372, 11.574446975, 30.252534743000002]",23.542784372,11.574446975,30.252534743,28001549,1.79,"[23.542784372, 11.574446975, 30.252534743000002]",23.542784372,11.574446975,30.252534743
CAPN11,gene-CAPN11,27980271,28006358,chr17,28002518,28003202,NC_023658.1,2803_001_autosomes_peak_92477,172,.,10.1046,19.4676,17.2676,118,280,281,"[23.5509283624, 11.572082795, 30.2505194206]",23.5509283624,11.572082795,30.2505194206,"[23.558580133600003, 11.569861505, 30.2486259034]",23.558580133600003,11.569861505,30.2486259034,28002860,3.202,"[23.558580133600003, 11.569861505, 30.2486259034]",23.558580133600003,11.569861505,30.2486259034
TMEM63B,gene-TMEM63B,28009378,28039047,chr17,28010361,28010738,NC_023658.1,2803_001_autosomes_peak_92478,47,.,4.81171,6.6564,4.77727,180,280,281,"[23.6386664348, 11.5466126525, 30.2288076437]",23.6386664348,11.5466126525,30.2288076437,"[23.6428838584, 11.545388345000001, 30.2277639946]",23.6428838584,11.545388345,30.2277639946,28010549,10.738,"[23.6428838584, 11.545388345000001, 30.2277639946]",23.6428838584,11.545388345,30.2277639946
TMEM63B,gene-TMEM63B,28009378,28039047,chr17,28011993,28012115,NC_023658.1,2803_001_autosomes_peak_92479,14,.,2.88702,3.05827,1.41458,22,280,281,"[23.656923292400002, 11.541312732500002, 30.2242897781]",23.6569232924,11.541312732500002,30.2242897781,"[23.658288082000002, 11.540916537500001, 30.2239520455]",23.658288082,11.5409165375,30.2239520455,28012054,12.115,"[23.658288082000002, 11.540916537500001, 30.2239520455]",23.658288082,11.5409165375,30.2239520455
TMEM63B,gene-TMEM63B,28009378,28039047,chr17,28012642,28013193,NC_023658.1,2803_001_autosomes_peak_92480a,47,.,4.81171,6.6564,4.77727,95,280,281,"[23.664183525600002, 11.539205105, 30.222493151400002]",23.6641835256,11.539205105,30.2224931514,"[23.6703474524, 11.537415732500001, 30.2209678181]",23.6703474524,11.5374157325,30.2209678181,28012917,13.193,"[23.6703474524, 11.537415732500001, 30.2209678181]",23.6703474524,11.5374157325,30.2209678181
TMEM63B,gene-TMEM63B,28009378,28039047,chr17,28012642,28013193,NC_023658.1,2803_001_autosomes_peak_92480b,100,.,7.21756,12.0637,10.0145,251,280,281,"[23.664183525600002, 11.539205105, 30.222493151400002]",23.6641835256,11.539205105,30.2224931514,"[23.6703474524, 11.537415732500001, 30.2209678181]",23.6703474524,11.5374157325,30.2209678181,28012917,13.193,"[23.6703474524, 11.537415732500001, 30.2209678181]",23.6703474524,11.5374157325,30.2209678181
TMEM63B,gene-TMEM63B,28009378,28039047,chr17,28028347,28029402,NC_023658.1,2803_001_autosomes_peak_92481a,47,.,4.81171,6.6564,4.77727,57,280,281,"[23.8398722196, 11.488203117500001, 30.1790169999]",23.8398722196,11.4882031175,30.1790169999,"[23.851674293600002, 11.484777005, 30.176096443400002]",23.8516742936,11.484777005,30.1760964434,28028874,29.402,"[23.851674293600002, 11.484777005, 30.176096443400002]",23.8516742936,11.484777005,30.1760964434
TMEM63B,gene-TMEM63B,28009378,28039047,chr17,28028347,28029402,NC_023658.1,2803_001_autosomes_peak_92481b,225,.,12.0293,24.8224,22.538,453,280,281,"[23.8398722196, 11.488203117500001, 30.1790169999]",23.8398722196,11.4882031175,30.1790169999,"[23.851674293600002, 11.484777005, 30.176096443400002]",23.8516742936,11.484777005,30.1760964434,28028874,29.402,"[23.851674293600002, 11.484777005, 30.176096443400002]",23.8516742936,11.484777005,30.1760964434
TMEM63B,gene-TMEM63B,28009378,28039047,chr17,28028347,28029402,NC_023658.1,2803_001_autosomes_peak_92481c,476,.,20.2092,50.2305,47.6525,849,280,281,"[23.8398722196, 11.488203117500001, 30.1790169999]",23.8398722196,11.4882031175,30.1790169999,"[23.851674293600002, 11.484777005, 30.176096443400002]",23.8516742936,11.484777005,30.1760964434,28028874,29.402,"[23.851674293600002, 11.484777005, 30.176096443400002]",23.8516742936,11.484777005,30.1760964434
TMEM63B,gene-TMEM63B,28009378,28039047,chr17,28031234,28032195,NC_023658.1,2803_001_autosomes_peak_92482,353,.,16.3598,37.8122,35.3633,436,280,281,"[23.8721685112, 11.478827585000001, 30.1710249178]",23.8721685112,11.478827585,30.1710249178,"[23.882919026, 11.4757067375, 30.1683645815]",23.882919026,11.4757067375,30.1683645815,28031714,32.195,"[23.882919026, 11.4757067375, 30.1683645815]",23.882919026,11.4757067375,30.1683645815
TMEM63B,gene-TMEM63B,28009378,28039047,chr17,28036430,28038972,NC_023658.1,2803_001_autosomes_peak_92483a,57,.,5.29288,7.66889,5.74981,96,280,281,"[23.930295124, 11.461953575, 30.156640831]",23.930295124,11.461953575,30.156640831,"[23.958731969600002, 11.453698430000001, 30.1496038124]",23.9587319696,11.45369843,30.1496038124,28037701,38.972,"[23.958731969600002, 11.453698430000001, 30.1496038124]",23.9587319696,11.45369843,30.1496038124
TMEM63B,gene-TMEM63B,28009378,28039047,chr17,28036430,28038972,NC_023658.1,2803_001_autosomes_peak_92483b,100,.,7.21756,12.0637,10.0145,397,280,281,"[23.930295124, 11.461953575, 30.156640831]",23.930295124,11.461953575,30.156640831,"[23.958731969600002, 11.453698430000001, 30.1496038124]",23.9587319696,11.45369843,30.1496038124,28037701,38.972,"[23.958731969600002, 11.453698430000001, 30.1496038124]",23.9587319696,11.45369843,30.1496038124
TMEM63B,gene-TMEM63B,28009378,28039047,chr17,28036430,28038972,NC_023658.1,2803_001_autosomes_peak_92483c,225,.,12.0293,24.8224,22.538,639,280,281,"[23.930295124, 11.461953575, 30.156640831]",23.930295124,11.461953575,30.156640831,"[23.958731969600002, 11.453698430000001, 30.1496038124]",23.9587319696,11.45369843,30.1496038124,28037701,38.972,"[23.958731969600002, 11.453698430000001, 30.1496038124]",23.9587319696,11.45369843,30.1496038124
TMEM63B,gene-TMEM63B,28009378,28039047,chr17,28036430,28038972,NC_023658.1,2803_001_autosomes_peak_92483d,1324,.,43.3054,135.69,132.482,1542,280,281,"[23.930295124, 11.461953575, 30.156640831]",23.930295124,11.461953575,30.156640831,"[23.958731969600002, 11.453698430000001, 30.1496038124]",23.9587319696,11.45369843,30.1496038124,28037701,38.972,"[23.958731969600002, 11.453698430000001, 30.1496038124]",23.9587319696,11.45369843,30.1496038124
TMEM63B,gene-TMEM63B,28009378,28039047,chr17,28036430,28038972,NC_023658.1,2803_001_autosomes_peak_92483e,1192,.,39.9372,122.343,119.217,1637,280,281,"[23.930295124, 11.461953575, 30.156640831]",23.930295124,11.461953575,30.156640831,"[23.958731969600002, 11.453698430000001, 30.1496038124]",23.9587319696,11.45369843,30.1496038124,28037701,38.972,"[23.958731969600002, 11.453698430000001, 30.1496038124]",23.9587319696,11.45369843,30.1496038124
TMEM63B,gene-TMEM63B,28009378,28039047,chr17,28036430,28038972,NC_023658.1,2803_001_autosomes_peak_92483f,1248,.,41.3807,128.033,124.872,1753,280,281,"[23.930295124, 11.461953575, 30.156640831]",23.930295124,11.461953575,30.156640831,"[23.958731969600002, 11.453698430000001, 30.1496038124]",23.9587319696,11.45369843,30.1496038124,28037701,38.972,"[23.958731969600002, 11.453698430000001, 30.1496038124]",23.9587319696,11.45369843,30.1496038124
TMEM63B,gene-TMEM63B,28009378,28039047,chr17,28036430,28038972,NC_023658.1,2803_001_autosomes_peak_92483g,1363,.,44.2677,139.547,136.317,1920,280,281,"[23.930295124, 11.461953575, 30.156640831]",23.930295124,11.461953575,30.156640831,"[23.958731969600002, 11.453698430000001, 30.1496038124]",23.9587319696,11.45369843,30.1496038124,28037701,38.972,"[23.958731969600002, 11.453698430000001, 30.1496038124]",23.9587319696,11.45369843,30.1496038124
MRPL14,gene-MRPL14,28037037,28051642,chr17,28036430,28038972,NC_023658.1,2803_001_autosomes_peak_92483a,57,.,5.29288,7.66889,5.74981,96,280,281,"[23.930295124, 11.461953575, 30.156640831]",23.930295124,11.461953575,30.156640831,"[23.958731969600002, 11.453698430000001, 30.1496038124]",23.9587319696,11.45369843,30.1496038124,28037701,38.972,"[23.958731969600002, 11.453698430000001, 30.1496038124]",23.9587319696,11.45369843,30.1496038124
MRPL14,gene-MRPL14,28037037,28051642,chr17,28036430,28038972,NC_023658.1,2803_001_autosomes_peak_92483b,100,.,7.21756,12.0637,10.0145,397,280,281,"[23.930295124, 11.461953575, 30.156640831]",23.930295124,11.461953575,30.156640831,"[23.958731969600002, 11.453698430000001, 30.1496038124]",23.9587319696,11.45369843,30.1496038124,28037701,38.972,"[23.958731969600002, 11.453698430000001, 30.1496038124]",23.9587319696,11.45369843,30.1496038124
MRPL14,gene-MRPL14,28037037,28051642,chr17,28036430,28038972,NC_023658.1,2803_001_autosomes_peak_92483c,225,.,12.0293,24.8224,22.538,639,280,281,"[23.930295124, 11.461953575, 30.156640831]",23.930295124,11.461953575,30.156640831,"[23.958731969600002, 11.453698430000001, 30.1496038124]",23.9587319696,11.45369843,30.1496038124,28037701,38.972,"[23.958731969600002, 11.453698430000001, 30.1496038124]",23.9587319696,11.45369843,30.1496038124
MRPL14,gene-MRPL14,28037037,28051642,chr17,28036430,28038972,NC_023658.1,2803_001_autosomes_peak_92483d,1324,.,43.3054,135.69,132.482,1542,280,281,"[23.930295124, 11.461953575, 30.156640831]",23.930295124,11.461953575,30.156640831,"[23.958731969600002, 11.453698430000001, 30.1496038124]",23.9587319696,11.45369843,30.1496038124,28037701,38.972,"[23.958731969600002, 11.453698430000001, 30.1496038124]",23.9587319696,11.45369843,30.1496038124
MRPL14,gene-MRPL14,28037037,28051642,chr17,28036430,28038972,NC_023658.1,2803_001_autosomes_peak_92483e,1192,.,39.9372,122.343,119.217,1637,280,281,"[23.930295124, 11.461953575, 30.156640831]",23.930295124,11.461953575,30.156640831,"[23.958731969600002, 11.453698430000001, 30.1496038124]",23.9587319696,11.45369843,30.1496038124,28037701,38.972,"[23.958731969600002, 11.453698430000001, 30.1496038124]",23.9587319696,11.45369843,30.1496038124
MRPL14,gene-MRPL14,28037037,28051642,chr17,28036430,28038972,NC_023658.1,2803_001_autosomes_peak_92483f,1248,.,41.3807,128.033,124.872,1753,280,281,"[23.930295124, 11.461953575, 30.156640831]",23.930295124,11.461953575,30.156640831,"[23.958731969600002, 11.453698430000001, 30.1496038124]",23.9587319696,11.45369843,30.1496038124,28037701,38.972,"[23.958731969600002, 11.453698430000001, 30.1496038124]",23.9587319696,11.45369843,30.1496038124
MRPL14,gene-MRPL14,28037037,28051642,chr17,28036430,28038972,NC_023658.1,2803_001_autosomes_peak_92483g,1363,.,44.2677,139.547,136.317,1920,280,281,"[23.930295124, 11.461953575, 30.156640831]",23.930295124,11.461953575,30.156640831,"[23.958731969600002, 11.453698430000001, 30.1496038124]",23.9587319696,11.45369843,30.1496038124,28037701,38.972,"[23.958731969600002, 11.453698430000001, 30.1496038124]",23.9587319696,11.45369843,30.1496038124
MRPL14,gene-MRPL14,28037037,28051642,chr17,28042360,28042467,NC_023658.1,2803_001_autosomes_peak_92484,47,.,4.81171,6.6564,4.77727,47,280,281,"[23.996632848, 11.4426959, 30.140224812]",23.996632848,11.4426959,30.140224812,"[23.9978298356, 11.4423484175, 30.1399286039]",23.9978298356,11.4423484175,30.1399286039,28042413,42.467,"[23.9978298356, 11.4423484175, 30.1399286039]",23.9978298356,11.4423484175,30.1399286039
MRPL14,gene-MRPL14,28037037,28051642,chr17,28047645,28047894,NC_023658.1,2803_001_autosomes_peak_92485,29,.,3.84937,4.75735,2.97448,77,280,281,"[24.055755086, 11.4255328625, 30.1255943465]",24.055755086,11.4255328625,30.1255943465,"[24.0585405992, 11.424724235, 30.1249050398]",24.0585405992,11.424724235,30.1249050398,28047769,47.894,"[24.0585405992, 11.424724235, 30.1249050398]",24.0585405992,11.424724235,30.1249050398
MRPL14,gene-MRPL14,28037037,28051642,chr17,28048485,28049166,NC_023658.1,2803_001_autosomes_peak_92486,793,.,29.3514,82.1699,79.3217,332,280,281,"[24.065151998, 11.4228049625, 30.1232689745]",24.065151998,11.4228049625,30.1232689745,"[24.0727702088, 11.420593415, 30.1213837622]",24.0727702088,11.420593415,30.1213837622,28048825,49.166,"[24.0727702088, 11.420593415, 30.1213837622]",24.0727702088,11.420593415,30.1213837622
LOC103221442,gene-LOC103221442,28078862,28090718,chr17,28081559,28081993,NC_023658.1,2803_001_autosomes_peak_92489,100,.,7.21756,12.0637,10.0145,285,280,281,"[24.435144221199998, 11.315397147499999, 30.0317102203]",24.4351442212,11.3153971475,30.0317102203,"[24.4399992924, 11.3139877325, 30.0305087781]",24.4399992924,11.3139877325,30.0305087781,28081776,81.99300000000001,"[24.4399992924, 11.3139877325, 30.0305087781]",24.4399992924,11.3139877325,30.0305087781
LOC103221442,gene-LOC103221442,28078862,28090718,chr17,28086129,28086289,NC_023658.1,2803_001_autosomes_peak_92490,29,.,3.84937,4.75735,2.97448,47,280,281,"[24.4862678972, 11.3005560725, 30.0190590893]",24.4862678972,11.3005560725,30.0190590893,"[24.4880577852, 11.300036472499999, 30.0186161613]",24.4880577852,11.3000364725,30.0186161613,28086209,86.289,"[24.4880577852, 11.300036472499999, 30.0186161613]",24.4880577852,11.3000364725,30.0186161613
