gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
CC2D2A,gene-CC2D2A,34625701,34761873,chr27,34755946,34756088,NC_023668.1,2803_005_autosomes_peak_158974,21,.,3.36402,3.87357,2.16261,115,347,348,"[-31.8339056186, -51.7066013368, 21.069149052]",-31.8339056186,-51.7066013368,21.069149052,"[-31.8332586808, -51.705427110399995, 21.069498656]",-31.8332586808,-51.7054271104,21.069498656,34756017,56.08800000000001,"[-31.8332586808, -51.705427110399995, 21.069498656]",-31.8332586808,-51.7054271104,21.069498656
LOC103246329,gene-LOC103246329,34752283,34895732,chr27,34751532,34752598,NC_023668.1,2803_005_autosomes_peak_158973a,56,.,5.28632,7.6585,5.65683,112,347,348,"[-31.854015361200002, -51.7431015856, 21.058281784000002]",-31.8540153612,-51.7431015856,21.058281784,"[-31.8491587718, -51.7342866184, 21.060906276]",-31.8491587718,-51.7342866184,21.060906276,34752065,52.598,"[-31.8491587718, -51.7342866184, 21.060906276]",-31.8491587718,-51.7342866184,21.060906276
LOC103246329,gene-LOC103246329,34752283,34895732,chr27,34751532,34752598,NC_023668.1,2803_005_autosomes_peak_158973b,222,.,12.0144,24.7976,22.2967,417,347,348,"[-31.854015361200002, -51.7431015856, 21.058281784000002]",-31.8540153612,-51.7431015856,21.058281784,"[-31.8491587718, -51.7342866184, 21.060906276]",-31.8491587718,-51.7342866184,21.060906276,34752065,52.598,"[-31.8491587718, -51.7342866184, 21.060906276]",-31.8491587718,-51.7342866184,21.060906276
LOC103246329,gene-LOC103246329,34752283,34895732,chr27,34755946,34756088,NC_023668.1,2803_005_autosomes_peak_158974,21,.,3.36402,3.87357,2.16261,115,347,348,"[-31.8339056186, -51.7066013368, 21.069149052]",-31.8339056186,-51.7066013368,21.069149052,"[-31.8332586808, -51.705427110399995, 21.069498656]",-31.8332586808,-51.7054271104,21.069498656,34756017,56.08800000000001,"[-31.8332586808, -51.705427110399995, 21.069498656]",-31.8332586808,-51.7054271104,21.069498656
LOC103246329,gene-LOC103246329,34752283,34895732,chr27,34779301,34779772,NC_023668.1,2803_005_autosomes_peak_158975,38,.,4.32517,5.67619,3.80116,82,347,348,"[-31.7275025741, -51.513474170799995, 21.126649062000002]",-31.7275025741,-51.5134741708,21.126649062,"[-31.7253567452, -51.5095793776, 21.127808664]",-31.7253567452,-51.5095793776,21.127808664,34779536,79.77199999999999,"[-31.7253567452, -51.5095793776, 21.127808664]",-31.7253567452,-51.5095793776,21.127808664
LOC103246336,gene-LOC103246336,34986815,34990729,chr27,34988031,34988349,NC_023668.1,2803_005_autosomes_peak_158977,29,.,3.8446,4.75003,2.95094,86,349,350,"[-31.7702449367, -50.572069421500004, 21.227361889999997]",-31.7702449367,-50.5720694215,21.22736189,"[-31.7678172293, -50.5716326485, 21.229330309999998]",-31.7678172293,-50.5716326485,21.22933031,34988190,88.349,"[-31.7678172293, -50.5716326485, 21.229330309999998]",-31.7678172293,-50.5716326485,21.22933031
LOC103246337,gene-LOC103246337,35064583,35092019,chr27,35065356,35065607,NC_023668.1,2803_005_autosomes_peak_158982,14,.,2.88345,3.05299,1.44702,12,350,351,"[-32.2457548728, -50.6030588492, 21.735145880399998]",-32.2457548728,-50.6030588492,21.7351458804,"[-32.2479319966, -50.6032409999, 21.7368114913]",-32.2479319966,-50.6032409999,21.7368114913,35065481,65.607,"[-32.2479319966, -50.6032409999, 21.7368114913]",-32.2479319966,-50.6032409999,21.7368114913
CPEB2,gene-CPEB2,35143510,35209851,chr27,35205854,35206139,NC_023668.1,2803_005_autosomes_peak_158983,21,.,3.36402,3.87357,2.16261,129,352,353,"[-33.1898820452, -51.3507830198, 22.262562772400003]",-33.1898820452,-51.3507830198,22.262562772400003,"[-33.1909376282, -51.3484584743, 22.2613345934]",-33.1909376282,-51.3484584743,22.2613345934,35205996,6.139,"[-33.1909376282, -51.3484584743, 22.2613345934]",-33.1909376282,-51.3484584743,22.2613345934
CPEB2,gene-CPEB2,35143510,35209851,chr27,35207182,35208143,NC_023668.1,2803_005_autosomes_peak_158984,47,.,4.80575,6.64704,4.70516,618,352,353,"[-33.1948006916, -51.3399514534, 22.256839889200002]",-33.1948006916,-51.3399514534,22.2568398892,"[-33.1983600434, -51.332113249100004, 22.252698555800002]",-33.1983600434,-51.3321132491,22.2526985558,35207662,8.143,"[-33.1983600434, -51.332113249100004, 22.252698555800002]",-33.1983600434,-51.3321132491,22.2526985558
CPEB2,gene-CPEB2,35143510,35209851,chr27,35208596,35208697,NC_023668.1,2803_005_autosomes_peak_158985,29,.,3.8446,4.75003,2.95094,57,352,353,"[-33.2000378648, -51.3284184452, 22.2507463976]",-33.2000378648,-51.3284184452,22.2507463976,"[-33.2004119486, -51.327594658900004, 22.2503111482]",-33.2004119486,-51.3275946589,22.2503111482,35208646,8.697000000000001,"[-33.2004119486, -51.327594658900004, 22.2503111482]",-33.2004119486,-51.3275946589,22.2503111482
CPEB2,gene-CPEB2,35143510,35209851,chr27,35209034,35211203,NC_023668.1,2803_005_autosomes_peak_158986a,121,.,8.16977,14.4197,12.1577,299,352,353,"[-33.2016601292, -51.3248459858, 22.2488588804]",-33.2016601292,-51.3248459858,22.2488588804,"[-33.2096936714, -51.307154971100005, 22.239511791800002]",-33.2096936714,-51.307154971100005,22.2395117918,35210118,11.203,"[-33.2096936714, -51.307154971100005, 22.239511791800002]",-33.2096936714,-51.307154971100005,22.2395117918
CPEB2,gene-CPEB2,35143510,35209851,chr27,35209034,35211203,NC_023668.1,2803_005_autosomes_peak_158986b,98,.,7.20862,12.0492,9.86102,523,352,353,"[-33.2016601292, -51.3248459858, 22.2488588804]",-33.2016601292,-51.3248459858,22.2488588804,"[-33.2096936714, -51.307154971100005, 22.239511791800002]",-33.2096936714,-51.307154971100005,22.2395117918,35210118,11.203,"[-33.2096936714, -51.307154971100005, 22.239511791800002]",-33.2096936714,-51.307154971100005,22.2395117918
CPEB2,gene-CPEB2,35143510,35209851,chr27,35209034,35211203,NC_023668.1,2803_005_autosomes_peak_158986c,121,.,8.16977,14.4197,12.1577,1079,352,353,"[-33.2016601292, -51.3248459858, 22.2488588804]",-33.2016601292,-51.3248459858,22.2488588804,"[-33.2096936714, -51.307154971100005, 22.239511791800002]",-33.2096936714,-51.307154971100005,22.2395117918,35210118,11.203,"[-33.2096936714, -51.307154971100005, 22.239511791800002]",-33.2096936714,-51.307154971100005,22.2395117918
CPEB2,gene-CPEB2,35143510,35209851,chr27,35209034,35211203,NC_023668.1,2803_005_autosomes_peak_158986d,157,.,9.61149,18.1574,15.798,1219,352,353,"[-33.2016601292, -51.3248459858, 22.2488588804]",-33.2016601292,-51.3248459858,22.2488588804,"[-33.2096936714, -51.307154971100005, 22.239511791800002]",-33.2096936714,-51.307154971100005,22.2395117918,35210118,11.203,"[-33.2096936714, -51.307154971100005, 22.239511791800002]",-33.2096936714,-51.307154971100005,22.2395117918
CPEB2,gene-CPEB2,35143510,35209851,chr27,35209034,35211203,NC_023668.1,2803_005_autosomes_peak_158986e,222,.,12.0144,24.7976,22.2967,1495,352,353,"[-33.2016601292, -51.3248459858, 22.2488588804]",-33.2016601292,-51.3248459858,22.2488588804,"[-33.2096936714, -51.307154971100005, 22.239511791800002]",-33.2096936714,-51.307154971100005,22.2395117918,35210118,11.203,"[-33.2096936714, -51.307154971100005, 22.239511791800002]",-33.2096936714,-51.307154971100005,22.2395117918
CPEB2,gene-CPEB2,35143510,35209851,chr27,35209034,35211203,NC_023668.1,2803_005_autosomes_peak_158986f,121,.,8.16977,14.4197,12.1577,1887,352,353,"[-33.2016601292, -51.3248459858, 22.2488588804]",-33.2016601292,-51.3248459858,22.2488588804,"[-33.2096936714, -51.307154971100005, 22.239511791800002]",-33.2096936714,-51.307154971100005,22.2395117918,35210118,11.203,"[-33.2096936714, -51.307154971100005, 22.239511791800002]",-33.2096936714,-51.307154971100005,22.2395117918
LOC103246349,gene-LOC103246349,36543104,36560422,chr27,36559694,36560655,NC_023668.1,2803_005_autosomes_peak_159009a,98,.,7.20862,12.0492,9.86102,563,365,366,"[-33.4793945172, -51.172857697400005, 22.4949678156]",-33.4793945172,-51.172857697400005,22.4949678156,"[-33.477207089000004, -51.1671994255, 22.501048447000002]",-33.477207089000004,-51.1671994255,22.501048447,36560174,60.655,"[-33.477207089000004, -51.1671994255, 22.501048447000002]",-33.477207089000004,-51.1671994255,22.501048447
LOC103246349,gene-LOC103246349,36543104,36560422,chr27,36559694,36560655,NC_023668.1,2803_005_autosomes_peak_159009b,170,.,10.0921,19.4469,17.0574,721,365,366,"[-33.4793945172, -51.172857697400005, 22.4949678156]",-33.4793945172,-51.172857697400005,22.4949678156,"[-33.477207089000004, -51.1671994255, 22.501048447000002]",-33.477207089000004,-51.1671994255,22.501048447,36560174,60.655,"[-33.477207089000004, -51.1671994255, 22.501048447000002]",-33.477207089000004,-51.1671994255,22.501048447
BOD1L1,gene-BOD1L1,36560501,36619215,chr27,36559694,36560655,NC_023668.1,2803_005_autosomes_peak_159009a,98,.,7.20862,12.0492,9.86102,563,365,366,"[-33.4793945172, -51.172857697400005, 22.4949678156]",-33.4793945172,-51.172857697400005,22.4949678156,"[-33.477207089000004, -51.1671994255, 22.501048447000002]",-33.477207089000004,-51.1671994255,22.501048447,36560174,60.655,"[-33.477207089000004, -51.1671994255, 22.501048447000002]",-33.477207089000004,-51.1671994255,22.501048447
BOD1L1,gene-BOD1L1,36560501,36619215,chr27,36559694,36560655,NC_023668.1,2803_005_autosomes_peak_159009b,170,.,10.0921,19.4469,17.0574,721,365,366,"[-33.4793945172, -51.172857697400005, 22.4949678156]",-33.4793945172,-51.172857697400005,22.4949678156,"[-33.477207089000004, -51.1671994255, 22.501048447000002]",-33.477207089000004,-51.1671994255,22.501048447,36560174,60.655,"[-33.477207089000004, -51.1671994255, 22.501048447000002]",-33.477207089000004,-51.1671994255,22.501048447
BOD1L1,gene-BOD1L1,36560501,36619215,chr27,36560995,36561179,NC_023668.1,2803_005_autosomes_peak_159010,21,.,3.36402,3.87357,2.16261,71,365,366,"[-33.476433181000004, -51.1651975395, 22.503199763]",-33.476433181000004,-51.1651975395,22.503199763,"[-33.476014360200004, -51.1641141659, 22.5043640046]",-33.476014360200004,-51.1641141659,22.5043640046,36561087,61.179,"[-33.476014360200004, -51.1641141659, 22.5043640046]",-33.476014360200004,-51.1641141659,22.5043640046
BOD1L1,gene-BOD1L1,36560501,36619215,chr27,36590337,36590979,NC_023668.1,2803_005_autosomes_peak_159011,76,.,6.24747,9.79008,7.68686,405,365,366,"[-33.4096449206, -50.992434777700005, 22.6888583338]",-33.4096449206,-50.992434777700005,22.6888583338,"[-33.4081836002, -50.9886547459, 22.6929205246]",-33.4081836002,-50.9886547459,22.6929205246,36590658,90.979,"[-33.4081836002, -50.9886547459, 22.6929205246]",-33.4081836002,-50.9886547459,22.6929205246
LOC103246351,gene-LOC103246351,36636750,36638241,chr27,36637194,36637390,NC_023668.1,2803_005_autosomes_peak_159014,38,.,4.32517,5.67619,3.80116,82,366,367,"[-33.1261092308, -51.192889005400005, 22.605441799599998]",-33.1261092308,-51.192889005400005,22.6054417996,"[-33.124730998, -51.194245149000004, 22.604680026]",-33.124730998,-51.194245149,22.604680026,36637292,37.39,"[-33.124730998, -51.194245149000004, 22.604680026]",-33.124730998,-51.194245149,22.604680026
LOC103246351,gene-LOC103246351,36636750,36638241,chr27,36637863,36637996,NC_023668.1,2803_005_autosomes_peak_159015,21,.,3.36402,3.87357,2.16261,49,366,367,"[-33.1214049566, -51.1975178833, 22.6028416642]",-33.1214049566,-51.1975178833,22.6028416642,"[-33.120469727199996, -51.198438123600006, 22.6023247464]",-33.1204697272,-51.198438123600006,22.6023247464,36637929,37.996,"[-33.120469727199996, -51.198438123600006, 22.6023247464]",-33.1204697272,-51.198438123600006,22.6023247464
NKX3-2,gene-NKX3-2,36641837,36647917,chr27,36641865,36642182,NC_023668.1,2803_005_autosomes_peak_159018,21,.,3.36402,3.87357,2.16261,216,366,367,"[-33.093263693, -51.2252081215, 22.587287490999998]",-33.093263693,-51.2252081215,22.587287491,"[-33.0910346124, -51.2274014762, 22.5860554388]",-33.0910346124,-51.2274014762,22.5860554388,36642023,42.182,"[-33.0910346124, -51.2274014762, 22.5860554388]",-33.0910346124,-51.2274014762,22.5860554388
NKX3-2,gene-NKX3-2,36641837,36647917,chr27,36644008,36644882,NC_023668.1,2803_005_autosomes_peak_159019,47,.,4.80575,6.64704,4.70516,531,366,367,"[-33.0781945456, -51.240035752800004, 22.5789585072]",-33.0781945456,-51.2400357528,22.5789585072,"[-33.0720487524, -51.246083046200006, 22.5755616188]",-33.0720487524,-51.246083046200006,22.5755616188,36644445,44.882,"[-33.0720487524, -51.246083046200006, 22.5755616188]",-33.0720487524,-51.246083046200006,22.5755616188
RAB28,gene-RAB28,36699000,36849208,chr27,36698240,36700241,NC_023668.1,2803_005_autosomes_peak_159023a,395,.,17.7813,42.3464,39.5586,493,366,368,"[-33.45145688, -51.002205664, 22.505814656000002]",-33.45145688,-51.002205664,22.505814656,"[-33.4527565295, -51.003563542600006, 22.500840970400002]",-33.4527565295,-51.003563542600006,22.5008409704,36699240,50.1205,"[-33.4527565295, -51.003563542600006, 22.500840970400002]",-33.4527565295,-51.003563542600006,22.5008409704
RAB28,gene-RAB28,36699000,36849208,chr27,36698240,36700241,NC_023668.1,2803_005_autosomes_peak_159023b,196,.,11.0532,22.0854,19.6388,1023,366,368,"[-33.45145688, -51.002205664, 22.505814656000002]",-33.45145688,-51.002205664,22.505814656,"[-33.4527565295, -51.003563542600006, 22.500840970400002]",-33.4527565295,-51.003563542600006,22.5008409704,36699240,50.1205,"[-33.4527565295, -51.003563542600006, 22.500840970400002]",-33.4527565295,-51.003563542600006,22.5008409704
RAB28,gene-RAB28,36699000,36849208,chr27,36698240,36700241,NC_023668.1,2803_005_autosomes_peak_159023c,133,.,8.65034,15.6427,13.3468,1308,366,368,"[-33.45145688, -51.002205664, 22.505814656000002]",-33.45145688,-51.002205664,22.505814656,"[-33.4527565295, -51.003563542600006, 22.500840970400002]",-33.4527565295,-51.003563542600006,22.5008409704,36699240,50.1205,"[-33.4527565295, -51.003563542600006, 22.500840970400002]",-33.4527565295,-51.003563542600006,22.5008409704
RAB28,gene-RAB28,36699000,36849208,chr27,36698240,36700241,NC_023668.1,2803_005_autosomes_peak_159023d,87,.,6.72805,10.9048,8.75743,1796,366,368,"[-33.45145688, -51.002205664, 22.505814656000002]",-33.45145688,-51.002205664,22.505814656,"[-33.4527565295, -51.003563542600006, 22.500840970400002]",-33.4527565295,-51.003563542600006,22.5008409704,36699240,50.1205,"[-33.4527565295, -51.003563542600006, 22.500840970400002]",-33.4527565295,-51.003563542600006,22.5008409704
RAB28,gene-RAB28,36699000,36849208,chr27,36802827,36802934,NC_023668.1,2803_005_autosomes_peak_159024,21,.,3.36402,3.87357,2.16261,48,368,369,"[-33.5244625804, -51.099066372, 22.2564488048]",-33.5244625804,-51.099066372,22.2564488048,"[-33.5247242168, -51.100118824, 22.2565838816]",-33.5247242168,-51.100118824,22.2565838816,36802880,2.934,"[-33.5247242168, -51.100118824, 22.2565838816]",-33.5247242168,-51.100118824,22.2565838816
RAB28,gene-RAB28,36699000,36849208,chr27,36838658,36838994,NC_023668.1,2803_005_autosomes_peak_159025,56,.,5.28632,7.6585,5.65683,55,368,369,"[-33.612076541600004, -51.451500088, 22.301681859200002]",-33.612076541600004,-51.451500088,22.3016818592,"[-33.6128981288, -51.454804984, 22.3021060256]",-33.6128981288,-51.454804984,22.3021060256,36838826,38.994,"[-33.6128981288, -51.454804984, 22.3021060256]",-33.6128981288,-51.454804984,22.3021060256
LOC103246354,gene-LOC103246354,36889813,36985546,chr27,36894056,36894706,NC_023668.1,2803_005_autosomes_peak_159028,66,.,5.7669,8.70715,6.65214,500,368,369,"[-33.7475357312, -51.996394816, 22.3716162944]",-33.7475357312,-51.996394816,22.3716162944,"[-33.7491251112, -52.002788216, 22.3724368544]",-33.7491251112,-52.002788216,22.3724368544,36894381,94.706,"[-33.7491251112, -52.002788216, 22.3724368544]",-33.7491251112,-52.002788216,22.3724368544
LOC103246358,gene-LOC103246358,38224060,38361887,chr27,38249275,38249524,NC_023668.1,2803_005_autosomes_peak_159034,38,.,4.32517,5.67619,3.80116,93,382,383,"[-32.94431524, -50.4921521625, 21.606522060000003]",-32.94431524,-50.4921521625,21.606522060000003,"[-32.9440009024, -50.494251606, 21.607795545600002]",-32.9440009024,-50.494251606,21.6077955456,38249399,49.524,"[-32.9440009024, -50.494251606, 21.607795545600002]",-32.9440009024,-50.494251606,21.6077955456
LOC103246358,gene-LOC103246358,38224060,38361887,chr27,38318077,38318293,NC_023668.1,2803_005_autosomes_peak_159035,14,.,2.88345,3.05299,1.44702,45,383,384,"[-33.0689424182, -50.8326058211, 21.920824541200002]",-33.0689424182,-50.8326058211,21.9208245412,"[-33.0711967238, -50.8315634699, 21.9214802308]",-33.0711967238,-50.8315634699,21.9214802308,38318185,18.293,"[-33.0711967238, -50.8315634699, 21.9214802308]",-33.0711967238,-50.8315634699,21.9214802308
HS3ST1,gene-HS3ST1,38683032,38716222,chr27,38684485,38685664,NC_023668.1,2803_005_autosomes_peak_159050a,278,.,13.9367,30.4209,27.8181,274,386,387,"[-33.2272059275, -51.2537291935, 22.6574364565]",-33.2272059275,-51.2537291935,22.6574364565,"[-33.228056576, -51.2416056544, 22.6522169056]",-33.228056576,-51.2416056544,22.6522169056,38685074,85.664,"[-33.228056576, -51.2416056544, 22.6522169056]",-33.228056576,-51.2416056544,22.6522169056
HS3ST1,gene-HS3ST1,38683032,38716222,chr27,38684485,38685664,NC_023668.1,2803_005_autosomes_peak_159050b,520,.,21.6259,55.0176,52.0597,451,386,387,"[-33.2272059275, -51.2537291935, 22.6574364565]",-33.2272059275,-51.2537291935,22.6574364565,"[-33.228056576, -51.2416056544, 22.6522169056]",-33.228056576,-51.2416056544,22.6522169056,38685074,85.664,"[-33.228056576, -51.2416056544, 22.6522169056]",-33.228056576,-51.2416056544,22.6522169056
HS3ST1,gene-HS3ST1,38683032,38716222,chr27,38684485,38685664,NC_023668.1,2803_005_autosomes_peak_159050c,520,.,21.6259,55.0176,52.0597,561,386,387,"[-33.2272059275, -51.2537291935, 22.6574364565]",-33.2272059275,-51.2537291935,22.6574364565,"[-33.228056576, -51.2416056544, 22.6522169056]",-33.228056576,-51.2416056544,22.6522169056,38685074,85.664,"[-33.228056576, -51.2416056544, 22.6522169056]",-33.228056576,-51.2416056544,22.6522169056
HS3ST1,gene-HS3ST1,38683032,38716222,chr27,38686123,38686233,NC_023668.1,2803_005_autosomes_peak_159051,14,.,2.88345,3.05299,1.44702,96,386,387,"[-33.2283877445, -51.2368858033, 22.650184866700002]",-33.2283877445,-51.2368858033,22.6501848667,"[-33.228467109499995, -51.2357546843, 22.6496978857]",-33.228467109499995,-51.2357546843,22.6496978857,38686178,86.233,"[-33.228467109499995, -51.2357546843, 22.6496978857]",-33.228467109499995,-51.2357546843,22.6496978857
HS3ST1,gene-HS3ST1,38683032,38716222,chr27,38714874,38715152,NC_023668.1,2803_005_autosomes_peak_159052,38,.,4.32517,5.67619,3.80116,197,387,388,"[-33.10386467, -51.1372264316, 22.6150353328]",-33.10386467,-51.1372264316,22.6150353328,"[-33.101350159999996, -51.138030796799995, 22.6155266144]",-33.10135016,-51.1380307968,22.6155266144,38715013,15.152,"[-33.101350159999996, -51.138030796799995, 22.6155266144]",-33.10135016,-51.1380307968,22.6155266144
LOC103246543,gene-LOC103246543,38684038,38686211,chr27,38684485,38685664,NC_023668.1,2803_005_autosomes_peak_159050a,278,.,13.9367,30.4209,27.8181,274,386,387,"[-33.2272059275, -51.2537291935, 22.6574364565]",-33.2272059275,-51.2537291935,22.6574364565,"[-33.228056576, -51.2416056544, 22.6522169056]",-33.228056576,-51.2416056544,22.6522169056,38685074,85.664,"[-33.228056576, -51.2416056544, 22.6522169056]",-33.228056576,-51.2416056544,22.6522169056
LOC103246543,gene-LOC103246543,38684038,38686211,chr27,38684485,38685664,NC_023668.1,2803_005_autosomes_peak_159050b,520,.,21.6259,55.0176,52.0597,451,386,387,"[-33.2272059275, -51.2537291935, 22.6574364565]",-33.2272059275,-51.2537291935,22.6574364565,"[-33.228056576, -51.2416056544, 22.6522169056]",-33.228056576,-51.2416056544,22.6522169056,38685074,85.664,"[-33.228056576, -51.2416056544, 22.6522169056]",-33.228056576,-51.2416056544,22.6522169056
LOC103246543,gene-LOC103246543,38684038,38686211,chr27,38684485,38685664,NC_023668.1,2803_005_autosomes_peak_159050c,520,.,21.6259,55.0176,52.0597,561,386,387,"[-33.2272059275, -51.2537291935, 22.6574364565]",-33.2272059275,-51.2537291935,22.6574364565,"[-33.228056576, -51.2416056544, 22.6522169056]",-33.228056576,-51.2416056544,22.6522169056,38685074,85.664,"[-33.228056576, -51.2416056544, 22.6522169056]",-33.228056576,-51.2416056544,22.6522169056
LOC103246543,gene-LOC103246543,38684038,38686211,chr27,38686123,38686233,NC_023668.1,2803_005_autosomes_peak_159051,14,.,2.88345,3.05299,1.44702,96,386,387,"[-33.2283877445, -51.2368858033, 22.650184866700002]",-33.2283877445,-51.2368858033,22.6501848667,"[-33.228467109499995, -51.2357546843, 22.6496978857]",-33.228467109499995,-51.2357546843,22.6496978857,38686178,86.233,"[-33.228467109499995, -51.2357546843, 22.6496978857]",-33.228467109499995,-51.2357546843,22.6496978857
CLNK,gene-CLNK,39333435,39574050,chr27,39378127,39378671,NC_023668.1,2803_005_autosomes_peak_159066,66,.,5.7669,8.70715,6.65214,164,393,394,"[-32.6536695437, -49.9582034354, 21.8047960214]",-32.6536695437,-49.9582034354,21.8047960214,"[-32.6553304301, -49.9593078642, 21.809663842200003]",-32.6553304301,-49.9593078642,21.809663842200003,39378399,78.671,"[-32.6553304301, -49.9593078642, 21.809663842200003]",-32.6553304301,-49.9593078642,21.809663842200003
CLNK,gene-CLNK,39333435,39574050,chr27,39507621,39507834,NC_023668.1,2803_005_autosomes_peak_159067,14,.,2.88345,3.05299,1.44702,18,395,396,"[-31.9458792743, -49.9518999554, 21.5130116886]",-31.9458792743,-49.9518999554,21.5130116886,"[-31.9462261022, -49.9541082116, 21.5142037644]",-31.9462261022,-49.9541082116,21.5142037644,39507727,7.834,"[-31.9462261022, -49.9541082116, 21.5142037644]",-31.9462261022,-49.9541082116,21.5142037644
CLNK,gene-CLNK,39333435,39574050,chr27,39538295,39539013,NC_023668.1,2803_005_autosomes_peak_159068,76,.,6.24747,9.79008,7.68686,293,395,396,"[-31.9958257485, -50.269909583, 21.684681797]",-31.9958257485,-50.269909583,21.684681797,"[-31.9969948679, -50.2773533762, 21.6887001558]",-31.9969948679,-50.2773533762,21.6887001558,39538654,39.013,"[-31.9969948679, -50.2773533762, 21.6887001558]",-31.9969948679,-50.2773533762,21.6887001558
ZNF518B,gene-ZNF518B,39602735,39622252,chr27,39606371,39606700,NC_023668.1,2803_005_autosomes_peak_159070,66,.,5.7669,8.70715,6.65214,158,396,397,"[-32.0643392414, -50.9600762151, 22.017753913700002]",-32.0643392414,-50.9600762151,22.0177539137,"[-32.06268878, -50.96268127, 22.01712049]",-32.06268878,-50.96268127,22.01712049,39606535,6.7,"[-32.06268878, -50.96268127, 22.01712049]",-32.06268878,-50.96268127,22.01712049
ZNF518B,gene-ZNF518B,39602735,39622252,chr27,39607377,39607568,NC_023668.1,2803_005_autosomes_peak_159071,21,.,3.36402,3.87357,2.16261,58,396,397,"[-32.0592925418, -50.9680418237, 22.0158170619]",-32.0592925418,-50.9680418237,22.0158170619,"[-32.0583343712, -50.9695541808, 22.0154493296]",-32.0583343712,-50.9695541808,22.0154493296,39607472,7.568,"[-32.0583343712, -50.9695541808, 22.0154493296]",-32.0583343712,-50.9695541808,22.0154493296
LOC103246370,gene-LOC103246370,39910733,39919051,chr27,39911769,39912240,NC_023668.1,2803_005_autosomes_peak_159080,38,.,4.32517,5.67619,3.80116,175,399,400,"[-31.544042379199997, -51.5974042478, 21.6939338251]",-31.5440423792,-51.5974042478,21.6939338251,"[-31.545529232, -51.597934688, 21.698482696]",-31.545529232,-51.597934688,21.698482696,39912004,12.24,"[-31.545529232, -51.597934688, 21.698482696]",-31.545529232,-51.597934688,21.698482696
LOC103246370,gene-LOC103246370,39910733,39919051,chr27,39917215,39918910,NC_023668.1,2803_005_autosomes_peak_159081a,98,.,7.20862,12.0492,9.86102,410,399,400,"[-31.561234312, -51.603537533, 21.7465307485]",-31.561234312,-51.603537533,21.7465307485,"[-31.566585088, -51.605446442, 21.762900889]",-31.566585088,-51.605446442,21.762900889,39918062,18.91,"[-31.566585088, -51.605446442, 21.762900889]",-31.566585088,-51.605446442,21.762900889
LOC103246370,gene-LOC103246370,39910733,39919051,chr27,39917215,39918910,NC_023668.1,2803_005_autosomes_peak_159081b,222,.,12.0144,24.7976,22.2967,837,399,400,"[-31.561234312, -51.603537533, 21.7465307485]",-31.561234312,-51.603537533,21.7465307485,"[-31.566585088, -51.605446442, 21.762900889]",-31.566585088,-51.605446442,21.762900889,39918062,18.91,"[-31.566585088, -51.605446442, 21.762900889]",-31.566585088,-51.605446442,21.762900889
LOC103246370,gene-LOC103246370,39910733,39919051,chr27,39917215,39918910,NC_023668.1,2803_005_autosomes_peak_159081c,601,.,24.0287,63.2551,60.1971,1171,399,400,"[-31.561234312, -51.603537533, 21.7465307485]",-31.561234312,-51.603537533,21.7465307485,"[-31.566585088, -51.605446442, 21.762900889]",-31.566585088,-51.605446442,21.762900889,39918062,18.91,"[-31.566585088, -51.605446442, 21.762900889]",-31.566585088,-51.605446442,21.762900889
WDR1,gene-WDR1,39929749,39973892,chr27,39929115,39930068,NC_023668.1,2803_005_autosomes_peak_159083a,66,.,5.7669,8.70715,6.65214,294,399,400,"[-31.598800232, -51.616939313, 21.8614597585]",-31.598800232,-51.616939313,21.8614597585,"[-31.6018086624, -51.6180125816, 21.8706637372]",-31.6018086624,-51.6180125816,21.8706637372,39929591,30.068,"[-31.6018086624, -51.6180125816, 21.8706637372]",-31.6018086624,-51.6180125816,21.8706637372
WDR1,gene-WDR1,39929749,39973892,chr27,39929115,39930068,NC_023668.1,2803_005_autosomes_peak_159083b,109,.,7.6892,13.2214,10.9953,751,399,400,"[-31.598800232, -51.616939313, 21.8614597585]",-31.598800232,-51.616939313,21.8614597585,"[-31.6018086624, -51.6180125816, 21.8706637372]",-31.6018086624,-51.6180125816,21.8706637372,39929591,30.068,"[-31.6018086624, -51.6180125816, 21.8706637372]",-31.6018086624,-51.6180125816,21.8706637372
WDR1,gene-WDR1,39929749,39973892,chr27,39930384,39931486,NC_023668.1,2803_005_autosomes_peak_159084,145,.,9.13092,16.889,14.5606,415,399,400,"[-31.602806211199997, -51.6183684608, 21.8737156336]",-31.6028062112,-51.6183684608,21.8737156336,"[-31.6062850048, -51.6196095332, 21.8843586394]",-31.6062850048,-51.6196095332,21.8843586394,39930935,31.486,"[-31.6062850048, -51.6196095332, 21.8843586394]",-31.6062850048,-51.6196095332,21.8843586394
