gene_name,log2FC_12h,log2FC_18h,log2FC_24h,acc_untr_12h_tss,acc_untr_12h_avg,acc_vacv_12h_tss,acc_vacv_12h_avg,acc_untr_18h_tss,acc_untr_18h_avg,acc_vacv_18h_tss,acc_vacv_18h_avg,acc_untr_24h_tss,acc_untr_24h_avg,acc_vacv_24h_tss,acc_vacv_24h_avg,expr_delta_12h,expr_delta_18h,expr_delta_24h,acc_delta_12h_tss,acc_delta_18h_tss,acc_delta_24h_tss,acc_delta_12h_avg,acc_delta_18h_avg,acc_delta_24h_avg,expr_var,expr_range,acc_tss_var,acc_tss_range,acc_avg_var,acc_avg_range,expr_slope,acc_tss_slope,acc_avg_slope
C1H11orf84,0.197016090203987,0.759910593764623,1.19379815979235,3.3682,6.640165999999999,9.43743,8.538626666666667,3.92698,4.651965,4.35428,5.365102857142857,3.36402,4.485363333333333,4.03491,4.64015,0.197016090203987,0.759910593764623,1.19379815979235,6.069230000000001,0.42730000000000024,0.67089,1.8984606666666686,0.7131378571428577,0.1547866666666673,0.2497805227241833,0.9967820695883629,10.172130828100002,5.64193,0.7928575388266007,1.7436740000000013,0.08306517246569683,-0.4498616666666664,-0.14530616666666663
LOC103233617,,,,5.77405,7.4581575,9.43743,8.538626666666667,7.24982,7.4512,5.44286,7.07572,4.32517,4.805746666666667,5.64888,5.64888,,,,3.663380000000001,-1.8069600000000001,1.3237100000000002,1.080469166666667,-0.3754800000000005,0.8431333333333333,,,7.533295012233336,5.470340000000001,0.6101891216465285,1.4559491666666675,,-0.1949725,-0.019777986111111187
C1H11orf95,0.108510227852417,0.296965474025056,0.487439048673725,6.25522,5.0041780000000005,4.04461,4.7187125,3.62491,5.3769469999999995,5.98714,6.229046666666666,3.8446,6.300868888888889,3.22793,5.003294,0.108510227852417,0.296965474025056,0.487439048673725,-2.21061,2.3622300000000003,-0.6166699999999996,-0.2854655000000008,0.8520996666666667,-1.2975748888888887,0.03589710228307651,0.378928820821308,5.3875592665333345,4.57284,1.1565867697155627,2.1496745555555554,0.03157740173510897,0.13282833333333333,-0.08434244907407386
RTN3,-0.532709064450791,-0.821344155507748,-1.61371694166018,2.88702,19.8482825,6.74102,19.54896,2.71868,13.835069999999998,4.35428,8.864067142857143,21.1453,21.1453,3.22793,7.531853333333333,-0.532709064450791,-0.821344155507748,-1.61371694166018,3.8539999999999996,1.6356000000000002,-17.91737,-0.2993224999999988,-4.971002857142855,-13.613446666666665,0.3132904797688625,1.081007877209389,143.53874767629998,21.771369999999997,45.63038911425136,13.314124166666666,-0.09008398976744898,-1.8142808333333311,-1.1095103472222207
ATL3,-0.295578033231325,-0.254429849540158,-0.307198006570311,62.5522,21.652690000000003,59.321,17.863695,56.4882,21.568212,41.91,11.9742775,44.2129,16.916248,19.3676,8.06983,-0.295578033231325,-0.254429849540158,-0.307198006570311,-3.231200000000001,-14.578200000000002,-24.845299999999998,-3.7889950000000034,-9.5939345,-8.846418,0.0007687791996399412,0.05276815703015297,116.8895117033333,21.614099999999997,9.972271819560238,5.804939499999996,-0.0009683311115821656,-1.801174999999998,-0.42145191666666604
PLA2G16,-0.843751256026327,-0.940647946640819,-1.45351259825861,6.73639,15.63803,18.2008,19.0996,21.7495,14.801733333333333,17.9614,12.382495,16.8201,13.4561,8.06983,7.66634,-0.843751256026327,-0.940647946640819,-1.45351259825861,11.46441,-3.7881,-8.75027,3.4615699999999983,-2.4192383333333325,-5.789759999999999,0.10737133566866565,0.609761342232283,110.98257998523336,20.21468,21.921904954628694,9.251329999999998,-0.050813445186023536,-1.6845566666666647,-0.7709441666666657
HRASLS2,-0.333887577898658,0.53171655785418,0.550168096551024,,,3.37051,3.37051,,,5.98714,5.98714,,,4.03491,3.4969233333333336,-0.333887577898658,0.53171655785418,0.550168096551024,,,,,,,0.2551942357732302,0.884055674449682,,,,,0.07367130620414011,,
RARRES3,,,,8.66107,8.66107,4.71871,4.71871,3.92698,4.83321,4.89857,4.89857,2.88345,4.56546,4.8419,4.4384049999999995,,,,-3.9423600000000008,0.9715900000000004,1.95845,-3.9423600000000008,0.06536000000000008,-0.12705500000000036,,,9.990059319700004,5.900810000000001,5.109232562275002,4.007720000000001,,0.49173416666666625,0.31794208333333324
LGALS12,0.0,0.0,3.39602195831165,,,4.04461,4.04461,4.53114,3.54939,3.81,3.81,4.32517,4.32517,4.03491,3.6314200000000003,0.0,0.0,3.39602195831165,,-0.7211399999999997,-0.29025999999999996,,0.26061000000000023,-0.6937499999999996,3.8443217137782995,3.39602195831165,0.09282878719999987,0.4308799999999997,0.45540150479999986,0.9543599999999999,0.28300182985930383,0.07181333333333324,-0.1590599999999999
HRASLS5,0.0436491735630673,0.415139089157383,0.272923100433195,5.77405,5.77405,4.71871,4.71871,5.43736,5.43736,3.81,3.81,4.32517,4.32517,,,0.0436491735630673,0.415139089157383,0.272923100433195,-1.0553400000000002,-1.62736,,-1.0553400000000002,-1.62736,,0.03513277972991981,0.3714899155943157,0.16360344019999987,0.5720199999999998,0.16360344019999987,0.5720199999999998,0.019106160572510633,-0.09533666666666665,-0.09533666666666665
SLC22A8,,,,3.84937,15.108766,3.37051,8.493689999999999,2.71868,7.112507272727274,3.26571,4.444996666666667,4.32517,6.247467777777778,3.22793,5.379883333333335,,,,-0.47886000000000006,0.5470299999999999,-1.0972399999999998,-6.615076,-2.667510606060606,-0.8675844444444429,,,0.6897446582333331,1.6442699999999997,8.642777651313436,5.747491555555557,,-0.05153166666666653,0.4789576296296293
SLC22A6,-0.438998002711217,-0.745742678990279,-1.0020589261186,,,,,3.92698,3.624905,4.35428,4.626425,3.8446,3.60431,4.03491,3.765916666666667,-0.438998002711217,-0.745742678990279,-1.0020589261186,,0.42730000000000024,0.1903100000000002,,1.0015200000000002,0.16160666666666712,0.0794713197393113,0.5630609234073829,0.028082130050000008,0.23699000000000003,0.35272720375555533,0.8399133333333331,-0.04692174361728186,-0.03949833333333332,-0.13998555555555545
LOC103233793,3.5013064741796,0.973972554235315,4.13481206715949,,,,,2.71868,3.0207566666666668,3.81,4.62643,3.36402,3.484165,4.03491,3.6314200000000003,3.5013064741796,0.973972554235315,4.13481206715949,,1.09132,0.67089,,1.6056733333333333,0.14725500000000036,2.7966087509500803,3.1608395129241744,0.08838069245000003,0.4204300000000001,1.0634920175013882,1.458418333333333,0.05279213274832391,-0.07007166666666666,-0.24306972222222206
LOC103233786,3.14677824978584,1.23792418087173,6.10448000551766,,,,,3.62491,3.62491,,,,,,,3.14677824978584,1.23792418087173,6.10448000551766,,,,,,,6.012514854444044,4.86655582464593,,,,,0.24647514631098466,,
CHRM1,,,,3.84937,3.84937,4.04461,4.71871,4.53114,4.142752857142857,3.81,4.172854444444444,3.36402,3.652366,4.03491,3.4969233333333336,,,,0.19523999999999964,-0.7211399999999997,0.67089,0.8693399999999998,0.030101587301587074,-0.15544266666666617,,,0.5006237912999997,1.3920299999999997,0.29815454957160503,1.024782666666666,,0.03963749999999996,-0.08539855555555545
SLC3A2,0.124296527379185,0.182022428380371,0.108981895107032,28.8702,31.00114,14.1561,20.307303750000003,3.02076,20.76771375,3.26571,15.7842775,5.7669,15.13809875,7.26285,6.455856666666667,0.124296527379185,0.182022428380371,0.108981895107032,-14.7141,0.24494999999999978,1.4959500000000006,-10.693836249999997,-4.983436249999999,-8.682242083333332,0.0014836228514806228,0.073040533273339,81.35064981750001,16.210050000000003,8.389390640678004,5.710399999999998,-0.0012762193560127422,1.3508374999999988,0.16763284722222205
LOC103233820,0.636881790517024,1.00138078722284,1.23072746065487,50.0418,27.18617,6.06692,19.99834,42.8948,19.634946666666664,25.0371,18.5057,7.20862,11.0532225,12.1047,12.1047,0.636881790517024,1.00138078722284,1.23072746065487,-43.97488,-17.857699999999998,4.8960799999999995,-7.187830000000002,-1.1292466666666634,1.051477499999999,0.08968534919255866,0.593845670137846,598.0353877937334,48.87096,18.22469632959746,8.2393075,0.04948713917815379,4.072579999999995,0.6866089583333329
WDR74,0.0668795563208186,0.865527028194115,0.666531755243348,21.6527,54.7733,6.74102,18.97113142857143,3.92698,36.65188,8.70857,13.656628181818183,3.36402,30.145153636363638,8.06983,8.06983,0.0668795563208186,0.865527028194115,0.666531755243348,-14.91168,4.78159,4.70581,-35.80216857142857,-22.995251818181814,-22.07532363636364,0.17283661044316379,0.7986474718732963,128.77942330023333,19.69327,58.88160940926889,13.726844935064928,0.04997101657687742,1.6347908333333316,1.1439037445887428
STX5,0.815466494368359,0.907576581482052,1.66668282967372,8.66107,31.372334000000002,33.031,21.4027525,34.7387,24.921245000000003,23.9486,11.79286,18.7424,15.778861666666666,7.26285,7.0611,0.815466494368359,0.907576581482052,1.66668282967372,24.369929999999997,-10.790100000000002,-11.47955,-9.969581500000004,-13.128385000000003,-8.717761666666666,0.2182159689470685,0.8512163353053609,420.31471119563327,35.84948,5.166448439213905,4.410623333333337,0.07093469460878,-2.987456666666664,0.10431831944444436
NXF1,1.13789111525714,1.59985835172074,2.1678703320295,37.5313,18.765653333333333,24.2677,13.751688000000001,30.2076,10.270572857142858,17.4171,9.388925,3.36402,9.707618,4.8419,4.5729033333333335,1.13789111525714,1.59985835172074,2.1678703320295,-13.2636,-12.790499999999998,1.4778799999999999,-5.013965333333331,-0.8816478571428572,-5.1347146666666665,0.26615142072051656,1.02997921677236,70.18695400413331,14.74148,5.863200901967115,4.253066809523809,0.08583160139769662,1.2284566666666654,-0.0100624444444445
TMEM223,-0.339992416908591,-0.0221699784438766,-0.611542168258705,22.615,22.615,12.1338,15.50435,4.22906,10.069176666666667,8.70857,9.252855,7.20862,10.33236,5.64888,5.64888,-0.339992416908591,-0.0221699784438766,-0.611542168258705,-10.481199999999998,4.47951,-1.5597399999999997,-7.110649999999998,-0.8163216666666671,-4.683479999999999,0.08701832466284867,0.5893721898148284,56.64797213303332,14.960709999999999,10.07743949196203,6.294328333333331,-0.022629145945842793,0.7434549999999994,0.20226416666666636
TMEM179B,-0.52403956005835,-1.02562907189871,-1.73287518850876,3.84937,19.848300000000002,8.08922,25.39117333333333,5.73944,17.016946666666666,6.53143,15.24001,5.7669,14.737633333333335,4.8419,6.455866666666666,-0.52403956005835,-1.02562907189871,-1.73287518850876,4.239849999999999,0.7919900000000002,-0.9249999999999998,5.542873333333329,-1.776936666666666,-8.28176666666667,0.3688454474098909,1.20883562845041,6.91857812703333,5.164849999999999,47.83551714909999,13.824639999999999,-0.10073630237086742,-0.43040416666666603,-1.1520533333333323
TAF6L,-0.858006936693247,-0.567440001356422,-0.185278027444633,7.69873,24.154774,8.08922,25.076583999999997,5.73944,13.25358375,6.53143,14.695714285714287,5.7669,12.151674285714284,7.26285,6.993849999999999,-0.858006936693247,-0.567440001356422,-0.185278027444633,0.3904899999999989,0.7919900000000002,1.4959500000000006,0.9218099999999971,1.442130535714286,-5.157824285714285,0.11384018392566991,0.672728909248614,0.3131339572000009,1.1054600000000017,13.465348358802808,6.599954821428571,0.056060742437384445,0.09212166666666671,-0.5066361904761896
LOC103233864,3.15750766146506,2.64302927430935,4.7279951686033,9.14224,22.61502,17.5266,24.6047,7.24982,15.90934,11.43,17.417133333333332,7.6892,12.494933333333334,6.45586,10.08728,3.15750766146506,2.64302927430935,4.7279951686033,8.38436,4.18018,-1.2333399999999992,1.98968,1.507793333333332,-2.407653333333334,1.179700300216099,2.08496589429395,23.246913592133325,9.6177,5.816579633911111,4.397333333333334,0.1308739589281865,-0.8014749999999992,-0.3664444444444441
POLR2G,-0.218556489635861,-0.245032196233763,-0.97909232572325,37.0501,37.0501,22.9195,22.9195,28.093,28.093,3.81,9.035132,17.3007,17.3007,4.03491,5.245385000000001,-0.218556489635861,-0.245032196233763,-0.97909232572325,-14.130600000000001,-24.283,-13.265789999999999,-14.130600000000001,-19.057868,-12.055314999999998,0.18632666578652074,0.7605358360873891,37.53300638003334,11.017210000000002,12.936754382143,7.002553000000001,-0.06337798634061567,0.07206749999999934,0.1729404166666663
ZBTB3,0.409203996030032,0.0885336574218348,0.939488111742425,60.1463,33.922515,43.1425,43.1425,37.4574,22.80672,23.4043,19.32215,21.6259,21.6259,8.06983,8.473320000000001,0.409203996030032,0.0885336574218348,0.939488111742425,-17.0038,-14.0531,-13.556070000000002,9.219985000000001,-3.484569999999998,-13.15258,0.18469236546133727,0.8509544543205901,3.4734185772999933,3.4477299999999964,125.90129996455835,22.372565,0.04419034297603269,0.2873108333333324,-1.8643804166666649
TTC9C,,,,9.62341,18.3446275,5.39281,17.15215,4.53114,18.124548571428573,7.07571,11.818774285714285,4.80575,13.295895,4.8419,4.8419,,,,-4.2306,2.54457,0.036150000000000126,-1.1924775000000025,-6.305774285714287,-8.453994999999999,,,11.7333758313,6.77517,13.915048776481406,7.2615174999999965,,0.3555624999999998,-0.6051264583333326
HNRNPUL2,0.676753251344636,0.0,0.0,9.62341,16.734043333333332,4.71871,13.819090000000001,4.53114,12.687183333333335,7.07571,11.818774285714285,7.20862,12.426284285714287,8.87681,6.859355000000001,0.676753251344636,0.0,0.0,-4.9047,2.54457,1.668190000000001,-2.9149533333333313,-0.8684090476190498,-5.566929285714286,0.15266498773517873,0.676753251344636,16.57709139823334,7.44927,5.54956873219786,4.698520238095236,-0.05639610427871963,0.5477408333333332,-0.22099799603174594
BSCL2,1.09723846017883,0.846502493925502,1.35254214977465,37.0501,37.0501,36.4015,36.4015,3.32283,12.9137425,3.26571,7.728842,4.80575,15.138111666666667,3.22793,5.64888,1.09723846017883,0.846502493925502,1.35254214977465,-0.6486000000000018,-0.05712000000000028,-1.5778199999999996,-0.6486000000000018,-5.1849004999999995,-9.489231666666667,0.06402077199769214,0.5060396558491479,0.5876378147999992,1.5206999999999993,19.54367621405128,8.840631666666665,0.021275307466318272,-0.0774349999999997,-0.7367193055555548
GNG3,-1.33125847462906,0.0,0.959258392932663,,,,,4.22906,4.0780199999999995,3.26571,3.26571,4.80575,4.80575,3.22793,3.22793,-1.33125847462906,0.0,0.959258392932663,,-0.9633499999999997,-1.5778199999999996,,-0.8123099999999996,-1.5778199999999996,1.3231488852113693,2.290516867561723,0.1887866904499999,0.6144699999999998,0.2930027800499999,0.7655099999999999,0.19087640563014338,-0.10241166666666658,-0.12758499999999992
LRRN4CL,0.233136471550258,0.0206519248415056,0.875761813501984,25.9832,25.9832,11.4597,12.1338,3.92698,14.398946666666665,8.70857,6.259285,14.8978,11.053225000000001,3.22793,3.22793,0.233136471550258,0.0206519248415056,0.875761813501984,-14.5235,4.78159,-11.66987,-13.8494,-8.139661666666665,-7.825295000000001,0.19822165573225542,0.8551098886604784,108.58004003609999,19.30509,11.498296547878702,6.024104999999999,0.05355211182931043,0.23780250000000006,0.5020087499999998
UBXN1,-0.674282689598171,-0.222587622785282,-0.0028766828953126,30.3138,30.3138,27.6382,29.6605,25.3744,25.3744,7.07571,10.885705,24.5093,24.5093,6.45586,6.45586,-0.674282689598171,-0.222587622785282,-0.0028766828953126,-2.6755999999999993,-18.29869,-18.05344,-0.6533000000000015,-14.488695000000002,-18.05344,0.11718122605451875,0.6714060067028583,80.10317529603333,15.623090000000001,84.48173895677498,17.400139999999997,0.05595050055857145,-1.2814866666666658,-1.4500116666666654
C1H11orf83,0.448846852432426,0.727213343981574,0.983632432758965,16.841,21.813066666666668,8.08922,14.60554,20.5411,18.3511025,4.89857,9.933225,12.4949,15.138100000000001,5.64888,5.64888,0.448846852432426,0.727213343981574,0.983632432758965,-8.751780000000002,-15.64253,-6.846019999999999,-7.207526666666668,-8.4178775,-9.489220000000001,0.07153904493866707,0.5347855803265389,21.415490820033337,8.796510000000001,1.30314139323912,2.281693333333333,0.044565465027211544,0.15881333333333314,-0.19014111111111096
C1H11orf48,1.44417897161823,0.615057051483648,2.15428933593719,8.66107,8.66107,7.41512,6.066915,3.02076,3.62491,4.35428,4.898569999999999,4.32517,4.32517,4.03491,4.03491,1.44417897161823,0.615057051483648,2.15428933593719,-1.2459500000000006,1.33352,-0.29025999999999996,-2.5941550000000007,1.2736599999999996,-0.29025999999999996,0.593489318910822,1.539232284453542,1.700611724233334,2.5794700000000006,3.785628468608334,3.8678150000000002,0.05917586369324658,0.07964083333333337,0.19199124999999995
METTL12,-0.305861616000326,-0.479980646057597,-0.931172982461883,3.84937,13.376553999999999,10.7856,25.615850000000002,6.04151,12.4606375,7.07571,13.788585,5.28632,9.851785,6.45586,6.45586,-0.305861616000326,-0.479980646057597,-0.931172982461883,6.93623,1.0342000000000002,1.1695400000000005,12.239296000000003,1.3279474999999987,-3.395924999999999,0.10415104434734379,0.6253113664615569,11.351164765433332,5.90203,64.30543886725826,15.635221000000001,-0.05210928053846303,-0.4805574999999995,-1.302935083333332
LOC103233969,-0.632650493172494,-0.287275451875614,-0.952318418830459,7.21756,13.184084000000002,10.7856,25.615850000000002,6.04151,12.4606375,7.07571,13.788585,5.28632,9.851785,6.45586,6.45586,-0.632650493172494,-0.287275451875614,-0.952318418830459,3.5680400000000008,1.0342000000000002,1.1695400000000005,12.431766,1.3279474999999987,-3.395924999999999,0.1106256082902318,0.665042966954845,2.031910718533334,2.5338400000000005,66.02092651144658,15.827690999999998,-0.026638993804830365,-0.19987499999999983,-1.3189742499999986
INTS5,,,,15.3975,14.675721666666666,6.74102,13.98761,10.2706,11.133641428571428,5.98714,9.019587142857143,7.20862,9.4913475,4.8419,6.724866666666666,,,,-8.656480000000002,-4.28346,-2.36672,-0.688111666666666,-2.1140542857142854,-2.7664808333333335,,,10.393046167600007,6.289760000000002,1.129765190967532,2.0783691666666675,,0.5241466666666664,-0.1731974305555555
GANAB,,,,4.81171,12.590641666666668,4.71871,13.931443333333332,3.62491,9.28882,8.16428,9.143994,3.36402,10.412446666666666,10.4908,6.859365,,,,-0.09299999999999997,4.53937,7.12678,1.340801666666664,-0.14482600000000012,-3.5530816666666656,,,13.379794262233332,7.21978,6.295565055601436,4.89388333333333,,0.6016483333333329,-0.4078236111111103
B3GAT3,1.91797601921135,0.85302617928129,0.124183125453984,5.29288,20.209163999999998,18.8749,14.15614,31.718,14.247914999999999,10.8857,11.24856,24.5093,15.698773333333333,6.45586,8.069825,1.91797601921135,0.85302617928129,0.124183125453984,13.58202,-20.8323,-18.05344,-6.053023999999997,-2.9993549999999995,-7.628948333333334,0.8138372173956331,1.793792893757366,365.4783022289333,34.414320000000004,5.54026104966626,4.629593333333334,-0.14948274114644702,-2.636288333333332,-0.13132702777777785
ROM1,0.386555339679241,-1.07336295963212,0.547550189145845,2.88702,14.194545,4.71871,13.556926666666666,4.83321,11.090484285714284,3.26571,10.976431666666665,5.28632,9.8517925,3.22793,5.24539,0.386555339679241,-1.07336295963212,0.547550189145845,1.8316899999999996,-1.5675000000000003,-2.0583899999999997,-0.6376183333333341,-0.11405261904761943,-4.6064025,0.7974400363500412,1.6209131487779649,4.488031342433332,3.8900799999999993,6.034429378608733,4.49234988095238,0.013416237455550244,-0.32417333333333304,-0.3307320138888884
EML3,0.385473092336358,-0.146931494712513,-0.0335933279347146,28.3891,26.079472,9.43743,18.402974,4.83321,9.18945894736842,23.4043,10.924589285714287,5.28632,11.71401375,4.8419,6.6864357142857145,0.385473092336358,-0.146931494712513,-0.0335933279347146,-18.95167,18.571089999999998,-0.44442000000000004,-7.676497999999999,1.7351303383458667,-5.027578035714285,0.0786528081596737,0.532404587048871,352.0109068567,37.52276,23.55495825148828,9.411628338345865,-0.03492220168925602,1.5422708333333326,0.220743330357143
MTA2,-0.247657962927227,0.253912086242052,0.182191694496282,73.138,30.7949525,63.3656,30.784006666666667,5.43736,18.909934,7.07571,12.674075714285712,4.32517,15.73882,6.45586,11.297780000000001,-0.247657962927227,0.253912086242052,0.182191694496282,-9.772400000000005,1.63835,2.1306900000000004,-0.01094583333333432,-6.235858285714288,-4.441039999999999,0.07358117613382462,0.501570049169279,45.35519429770003,11.903090000000006,10.266107007345976,6.224912452380954,0.03582080478529239,0.991924166666666,-0.3691745138888885
LOC103234024,,,,31.2761,31.2761,20.2231,20.2231,22.0515,22.0515,11.9743,11.9743,8.16977,8.16977,,,,,,-11.053,-10.077200000000001,,-11.053,-10.077200000000001,,,,0.4760928199999996,0.9757999999999996,0.4760928199999996,0.9757999999999996,,0.16263333333333313,0.16263333333333313
TUT1,-0.0936148450231631,-0.222720204431506,-0.0394061151753438,2.88702,2.88702,4.04461,4.04461,3.32283,3.32283,3.26571,3.537855,2.88345,3.123735,3.22793,3.22793,-0.0936148450231631,-0.222720204431506,-0.0394061151753438,1.1575899999999995,-0.05712000000000028,0.34448000000000034,1.1575899999999995,0.2150249999999998,0.10419500000000026,0.008868472589914574,0.18331408925616222,0.3829918026999997,1.2147099999999997,0.3350588490249996,1.0533949999999992,0.004517394153984928,-0.06775916666666655,-0.08778291666666649
EEF1G,-0.60171467704164,-0.325329219791709,-1.27437444584539,42.8242,19.054362,12.8079,16.178436666666666,3.92698,12.687172857142857,8.70857,13.171710000000001,24.0287,12.9755,3.22793,4.8418975,-0.60171467704164,-0.325329219791709,-1.27437444584539,-30.016299999999998,4.78159,-20.80077,-2.8759253333333348,0.48453714285714433,-8.1336025,0.23825782110694177,0.949045226053681,325.0460474671,34.797889999999995,18.868034691093023,8.618139642857145,-0.05605498073364577,0.7679608333333338,-0.43813976388888826
AHNAK,-0.422966341948885,-0.391291641501041,-0.962608839753102,13.4728,13.820293888888889,11.4597,13.519483888888889,32.9263,10.850568,7.62,10.8040745,8.65034,9.611494210526317,4.03491,7.3435429999999995,-0.422966341948885,-0.391291641501041,-0.962608839753102,-2.0130999999999997,-25.306299999999997,-4.61543,-0.30081000000000024,-0.04649350000000041,-2.2679512105263173,0.10310344218390327,0.571317198252061,162.90956483763327,23.2932,1.478199297330003,2.221457710526317,-0.04497020815035136,-0.21686083333333395,-0.16392843421052622
LOC103234070,-1.50601137850801,2.70258680508424,-2.48074325316216,3.84937,4.089955,,,3.02076,4.90873,3.26571,3.537855,4.32517,3.844595,,,-1.50601137850801,2.70258680508424,-2.48074325316216,,0.24494999999999978,,,-1.3708750000000003,,7.588218565187235,5.1833300582463995,,0.0,,0.0,-0.08122765622117893,0.006804166666666657,-0.038079861111111106
LOC103234086,-0.130132402659863,-2.33477542188492,-2.4807328852003,19.728,12.67084,15.5043,12.8079,9.06227,7.4763725,7.62,5.805713333333333,6.24747,7.04843,5.64888,5.64888,-0.130132402659863,-2.33477542188492,-2.4807328852003,-4.223700000000001,-1.4422699999999997,-0.5985899999999997,0.13705999999999996,-1.6706591666666668,-1.3995499999999996,1.7345128419724285,2.350600482540437,3.5982618832333357,3.625110000000001,0.9504198429807869,1.8077191666666668,-0.19588337354503627,0.3020924999999999,-0.12805083333333322
SCGB1A1,-0.384076471236263,2.06527541416815,3.40458321658271,,,,,,,4.35428,4.35428,,,,,-0.384076471236263,2.06527541416815,3.40458321658271,,,,,,,3.6911687130412045,3.7886596878189733,,,,,0.3157216406515808,,
ASRGL1,-0.529421091505352,-0.604473339527199,-0.652505424515968,3.84937,8.564858,6.74102,12.470855,3.92698,6.1925574999999995,3.81,10.885733333333334,3.8446,9.2911,5.64888,5.64888,-0.529421091505352,-0.604473339527199,-0.652505424515968,2.89165,-0.11697999999999986,1.8042800000000003,3.905997000000001,4.693175833333335,-3.64222,0.0038482790256948994,0.12308433301061605,2.320911330233333,3.0086299999999997,21.179009015514627,8.335395833333335,-0.01025702775088466,-0.09061416666666657,-0.6290180833333324
LOC103234118,0.676753251344636,0.0,0.0,9.14224,9.14224,8.76332,8.089220000000001,6.34359,6.34359,4.35428,5.442855,4.32517,4.32517,4.03491,4.03491,0.676753251344636,0.0,0.0,-0.37891999999999904,-1.9893099999999997,-0.29025999999999996,-1.0530199999999983,-0.9007350000000001,-0.29025999999999996,0.15266498773517873,0.676753251344636,0.9146645750333335,1.6990499999999997,0.1629455440749995,0.7627599999999983,-0.05639610427871963,0.007388333333333164,0.06356333333333311
LOC103234130,,,,,,,,3.62491,3.62491,4.35428,3.809995,3.8446,3.8446,3.22793,3.22793,,,,,0.7293700000000003,-0.6166699999999996,,0.18508499999999994,-0.6166699999999996,,,0.9059118407999999,1.34604,0.32140554001249966,0.8017549999999996,,-0.22433999999999982,-0.13362583333333322
INCENP,-0.42837555186142,0.0953314347128896,-0.281473713600267,3.84937,10.505568333333335,7.41512,14.156139999999999,3.02076,6.602507142857143,3.26571,5.170709444444444,3.36402,5.286318823529411,4.8419,5.16469,-0.42837555186142,0.0953314347128896,-0.281473713600267,3.56575,0.24494999999999978,1.4778799999999999,3.6505716666666643,-1.4317976984126988,-0.12162882352941118,0.07297187961109168,0.5237069865743096,2.8178383603000006,3.3208,6.9627528970076105,5.082369365079363,0.012241819855096085,-0.1739891666666666,-0.3143500408496728
LOC103234152,0.610368899444635,2.03836413655804,0.968227377222966,5.77405,6.25522,9.43743,9.43743,4.53114,6.796704999999999,,,5.28632,5.28632,,,0.610368899444635,2.03836413655804,0.968227377222966,3.663380000000001,,,3.1822100000000013,,,0.5520709618360946,1.427995237113405,,0.0,,0.0,0.029821539814860944,0.1526408333333333,0.1325920833333333
FTH1,-1.03030162381598,-0.58099863049012,-1.4283412566048,5.77405,9.0219575,14.8302,9.21271,11.1768,7.400855,10.8857,10.069275000000001,8.16977,6.728046666666667,4.8419,4.8419,-1.03030162381598,-0.58099863049012,-1.4283412566048,9.056149999999999,-0.29110000000000014,-3.32787,0.19075250000000032,2.668420000000001,-1.8861466666666669,0.17971637585219313,0.8473426261146799,41.659500992633326,12.38402,5.199403985028012,4.554566666666668,-0.03316996939906828,-1.0320016666666658,-0.17307493055555528
BEST1,-0.263360347388391,-0.0446430007756817,0.108659778033597,4.81171,8.228019999999999,6.06692,5.392815,4.53114,5.261153333333334,4.89857,4.01410375,12.9755,8.329964444444444,4.8419,4.034913333333333,-0.263360347388391,-0.0446430007756817,0.108659778033597,1.25521,0.3674300000000006,-8.133600000000001,-2.8352049999999993,-1.2470495833333333,-4.295051111111111,0.03495633223649038,0.372020125421988,26.867569600900012,9.388810000000001,2.323950268158263,3.048001527777778,0.03100167711849896,-0.7824008333333325,-0.1216538425925925
RAB3IL1,0.958559453903765,2.60820506823325,2.00632586569445,3.3682,5.11244,6.06692,5.3928115384615385,3.92698,4.475195555555556,3.26571,5.064220869565218,3.36402,4.637545,4.03491,4.2211384615384615,0.958559453903765,2.60820506823325,2.00632586569445,2.69872,-0.66127,0.67089,0.2803715384615382,0.5890253140096622,-0.41640653846153874,0.6969006135003288,1.649645614329485,2.8627129290999997,3.35999,0.2652766752674006,1.005431852471201,0.0873138676492237,-0.16898583333333322,-0.05806483974358966
FADS3,-0.0041119890884382,-0.364481473341618,-0.0726121862677511,10.1046,18.043911666666666,7.41512,14.952803636363637,50.1446,9.332556578947369,11.9743,10.994567333333332,7.6892,10.016188421052632,8.06983,6.5231125,-0.0041119890884382,-0.364481473341618,-0.0726121862677511,-2.6894799999999996,-38.1703,0.38063,-3.0911080303030296,1.662010754385964,-3.4930759210526325,0.03662435382191915,0.36036948425317983,459.0813945248999,38.550929999999994,8.221439166306936,5.1550866754385964,-0.005708349764942749,0.2558424999999985,-0.03349732422913329
FADS2,0.581581282989597,-0.724072571711516,-1.4206038394296,3.84937,6.062749999999999,6.06692,6.741014285714286,4.53114,5.5690358974358976,3.26571,5.116284,5.7669,6.5817817391304345,5.64888,4.303907777777777,0.581581282989597,-0.724072571711516,-1.4206038394296,2.2175499999999997,-1.2654299999999998,-0.11801999999999957,0.6782642857142864,-0.4527518974358973,-2.2778739613526575,1.0331055099402682,2.002185122419197,3.150431102233332,3.4829799999999995,2.2248369150859015,2.956138247066944,-0.16684876020159958,-0.19463083333333317,-0.24634485392224506
