chromosome,id,x,y,z
NC_023654.1,725.0,49.54185,108.48332,39.89046
NC_023654.1,726.0,49.94048,108.82621,39.0796
NC_023654.1,727.0,50.31996,109.00744,40.02328
NC_023654.1,728.0,51.24814,108.85802,39.84555
NC_023654.1,729.0,50.17617,109.17673,39.55276
NC_023654.1,730.0,50.10526,108.32961,39.57903
NC_023654.1,731.0,50.36162,107.9522,40.61741
NC_023654.1,732.0,49.33708,108.01925,40.48145
NC_023654.1,733.0,48.75594,108.439,39.86163
NC_023654.1,734.0,49.00438,107.43009,39.86503
NC_023654.1,735.0,49.07168,108.57306,39.55451
NC_023654.1,736.0,50.05276,108.50751,40.02898
NC_023654.1,737.0,49.87086,107.70963,40.54378
NC_023654.1,738.0,50.71175,107.26356,40.40527
NC_023654.1,739.0,50.72757,107.89124,39.52504
NC_023654.1,740.0,51.36399,107.97944,40.2826
NC_023654.1,741.0,50.61162,108.02987,40.70029
NC_023654.1,742.0,51.4025,108.20918,39.78294
NC_023654.1,743.0,50.65305,107.76801,40.18719
NC_023654.1,744.0,49.8455,107.0657,40.14504
NC_023654.1,745.0,49.03337,107.51421,40.14124
NC_023654.1,746.0,49.94962,107.26476,40.37531
NC_023654.1,747.0,50.7225,106.6552,40.47533
NC_023654.1,748.0,51.30721,107.15924,39.84643
NC_023654.1,749.0,50.83065,108.00792,39.92416
NC_023654.1,750.0,49.90249,107.83344,39.7385
NC_023654.1,751.0,50.4909,108.5281,39.20878
NC_023654.1,752.0,51.47659,107.97581,39.30652
NC_023654.1,753.0,51.40381,107.2045,39.84638
NC_023654.1,754.0,51.32019,108.11981,39.32479
NC_023654.1,755.0,51.72967,107.28475,39.60863
NC_023654.1,756.0,51.17582,106.77686,40.18205
NC_023654.1,757.0,51.3893,107.70151,40.17913
NC_023654.1,758.0,51.13902,106.67273,40.04347
NC_023654.1,759.0,51.64517,107.58901,40.13445
NC_023654.1,760.0,51.2987,108.25514,39.35874
NC_023654.1,761.0,50.36096,108.41127,39.09798
NC_023654.1,762.0,50.97613,107.7151,39.18244
NC_023654.1,763.0,50.8661,107.11753,40.1084
NC_023654.1,764.0,50.39523,106.27862,40.63928
NC_023654.1,765.0,51.32944,106.7774,40.34026
NC_023654.1,766.0,50.38088,106.51602,40.25977
NC_023654.1,767.0,49.50489,106.99358,40.18748
NC_023654.1,768.0,49.37644,108.04441,40.03714
NC_023654.1,769.0,49.35234,107.93178,39.02211
NC_023654.1,770.0,49.43362,108.8448,39.11753
NC_023654.1,771.0,49.16713,107.80796,39.23472
NC_023654.1,772.0,49.7294,108.56929,39.41477
NC_023654.1,773.0,50.71508,108.58283,39.08425
NC_023654.1,774.0,49.65208,108.68745,39.10702
NC_023654.1,775.0,48.68337,108.1433,39.21199
NC_023654.1,776.0,48.64026,107.65951,39.96738
NC_023654.1,777.0,48.64875,107.96262,39.0917
NC_023654.1,778.0,48.43163,107.41889,39.93598
NC_023654.1,779.0,48.86043,106.68626,39.50399
NC_023654.1,780.0,48.90948,107.67361,39.46074
NC_023654.1,781.0,50.03862,107.69118,39.66853
NC_023654.1,782.0,50.41193,106.777,39.59691
NC_023654.1,783.0,50.16501,106.20597,40.46869
NC_023654.1,784.0,49.27031,106.30683,40.0668
NC_023654.1,785.0,49.98981,106.1428,40.57326
NC_023654.1,786.0,49.13402,106.15539,40.09834
NC_023654.1,787.0,48.71396,107.08699,39.8676
NC_023654.1,788.0,48.71053,107.87854,39.33645
NC_023654.1,789.0,48.79418,106.97095,39.69216
NC_023654.1,790.0,49.52284,106.48996,40.12413
NC_023654.1,791.0,50.30723,106.97409,39.88311
NC_023654.1,792.0,50.52129,107.45123,39.06868
NC_023654.1,793.0,50.17777,106.53538,39.3793
NC_023654.1,794.0,50.68783,106.21989,40.24788
NC_023654.1,795.0,51.23388,106.94019,39.90219
NC_023654.1,796.0,50.28558,106.81253,39.47139
NC_023654.1,797.0,49.87069,107.39984,38.82553
NC_023654.1,798.0,48.97851,107.08641,39.52528
NC_023654.1,799.0,49.71901,106.83864,40.18601
NC_023654.1,800.0,50.66805,106.61617,40.17758
NC_023654.1,801.0,49.95224,106.03262,40.27228
NC_023654.1,802.0,50.73866,106.40651,39.76081
NC_023654.1,803.0,50.42249,106.9378,40.43346
NC_023654.1,804.0,50.85821,106.11102,39.99416
NC_023654.1,805.0,49.71752,106.17688,40.32135
NC_023654.1,806.0,49.03291,106.9232,39.80155
NC_023654.1,807.0,49.82741,106.51613,40.26029
NC_023654.1,808.0,50.61178,105.89802,40.05136
NC_023654.1,809.0,51.42469,106.51272,39.78646
NC_023654.1,810.0,50.54241,106.34592,40.46817
NC_023654.1,811.0,50.816,106.88614,39.78628
NC_023654.1,812.0,50.79025,106.23542,40.52352
NC_023654.1,813.0,49.87657,106.5576,40.35715
NC_023654.1,814.0,50.83917,106.49646,40.11906
NC_023654.1,815.0,49.84608,106.49726,40.18732
NC_023654.1,816.0,50.74042,106.65014,40.30079
NC_023654.1,817.0,50.56175,106.41015,39.46115
NC_023654.1,818.0,49.79967,106.39489,40.05992
NC_023654.1,819.0,50.2393,106.97,39.42348
NC_023654.1,820.0,49.32851,107.29419,39.11266
NC_023654.1,821.0,49.04338,106.45486,39.58423
NC_023654.1,822.0,49.35521,107.37554,39.34285
NC_023654.1,823.0,48.45173,107.18899,39.76069
NC_023654.1,824.0,48.08865,106.43071,39.24904
NC_023654.1,825.0,47.99574,107.24274,39.62151
NC_023654.1,826.0,47.984,106.26397,39.89453
NC_023654.1,827.0,48.22439,107.18692,39.93849
NC_023654.1,828.0,47.84807,106.18336,40.11758
NC_023654.1,829.0,48.5805,105.47182,39.80815
NC_023654.1,830.0,49.42566,105.51246,39.34945
NC_023654.1,831.0,49.26779,105.9558,40.27667
NC_023654.1,832.0,49.85842,105.39265,39.8249
NC_023654.1,833.0,49.60152,105.41974,40.71561
NC_023654.1,834.0,49.42942,105.18273,39.60969
NC_023654.1,835.0,49.96875,105.37286,40.38955
NC_023654.1,836.0,49.52043,105.25807,39.33499
NC_023654.1,837.0,48.74345,105.55422,38.97819
NC_023654.1,838.0,49.62403,105.24162,39.61966
NC_023654.1,839.0,50.37137,105.20829,40.23064
NC_023654.1,840.0,49.82454,104.88555,39.51128
NC_023654.1,841.0,49.08893,105.56435,39.29957
NC_023654.1,842.0,48.75199,105.20556,38.34141
NC_023654.1,843.0,48.48167,105.07865,39.34088
NC_023654.1,844.0,48.92503,105.6526,40.25573
NC_023654.1,845.0,48.02067,105.6749,40.01448
NC_023654.1,846.0,47.71787,106.58345,39.68176
NC_023654.1,847.0,47.84204,105.88467,40.23928
NC_023654.1,848.0,48.31191,105.51656,39.43554
NC_023654.1,849.0,48.93055,105.30906,38.80814
NC_023654.1,850.0,48.23376,105.89197,38.58537
NC_023654.1,851.0,48.98447,106.48426,38.81478
NC_023654.1,852.0,48.7045,106.51349,39.90963
NC_023654.1,853.0,48.30452,105.61696,40.05074
NC_023654.1,854.0,48.24161,106.57078,39.22316
NC_023654.1,855.0,48.25309,105.82295,38.37235
NC_023654.1,856.0,48.27752,106.87704,38.34784
NC_023654.1,857.0,47.82749,107.25906,39.19085
NC_023654.1,858.0,47.89333,106.70835,38.21736
NC_023654.1,859.0,47.98059,107.6051,38.59275
NC_023654.1,860.0,48.0457,106.61789,38.92362
NC_023654.1,861.0,47.86455,107.65156,39.02802
NC_023654.1,862.0,48.45349,107.25738,38.41617
NC_023654.1,863.0,48.59514,106.28478,38.2877
NC_023654.1,864.0,48.50206,106.82406,38.98219
NC_023654.1,865.0,49.24869,106.24677,39.18126
NC_023654.1,866.0,49.14565,106.86952,38.43847
NC_023654.1,867.0,49.63757,107.76626,38.75754
NC_023654.1,868.0,49.56596,106.8441,39.50658
NC_023654.1,869.0,49.88147,107.67507,39.05675
NC_023654.1,870.0,49.96158,106.69657,38.72837
NC_023654.1,871.0,50.25024,106.25663,39.49661
NC_023654.1,872.0,50.2656,107.30581,39.42355
NC_023654.1,873.0,50.00444,107.4124,38.48858
NC_023654.1,874.0,49.24636,107.38017,39.12217
NC_023654.1,875.0,49.43297,107.89057,38.22985
NC_023654.1,876.0,49.17283,106.9386,38.39317
NC_023654.1,877.0,49.36009,107.98734,38.69951
NC_023654.1,878.0,49.08739,106.84768,38.27083
NC_023654.1,879.0,49.56115,107.54802,38.61659
NC_023654.1,880.0,50.46023,107.69987,38.79365
NC_023654.1,881.0,50.25489,106.73735,38.60351
NC_023654.1,882.0,50.01174,105.97108,39.23867
NC_023654.1,883.0,50.73983,105.6035,39.56083
NC_023654.1,884.0,51.08174,106.30487,39.02316
NC_023654.1,885.0,50.37759,105.69824,38.72369
NC_023654.1,886.0,49.58734,106.44635,38.80396
NC_023654.1,887.0,49.39333,107.16656,38.05884
NC_023654.1,888.0,49.9962,106.42831,38.11562
NC_023654.1,889.0,50.69146,105.78022,38.05294
NC_023654.1,890.0,51.32738,106.55306,37.99663
NC_023654.1,891.0,51.47546,105.84561,38.8044
NC_023654.1,892.0,50.66441,106.1773,38.31353
NC_023654.1,893.0,50.71496,105.49825,39.17867
NC_023654.1,894.0,51.68526,105.72114,39.09069
NC_023654.1,895.0,50.78937,105.46893,38.99076
NC_023654.1,896.0,51.5651,106.03117,39.24874
NC_023654.1,897.0,50.94945,105.22794,38.8431
NC_023654.1,898.0,50.0586,105.45323,38.66132
NC_023654.1,899.0,49.42511,106.05689,38.32872
NC_023654.1,900.0,50.22791,105.52782,38.41824
NC_023654.1,901.0,49.72113,105.71884,37.661
NC_023654.1,902.0,50.17997,105.1241,38.43496
NC_023654.1,903.0,49.68216,106.08246,38.4436
NC_023654.1,904.0,50.37128,105.45546,37.97443
NC_023654.1,905.0,51.34719,105.78516,37.82091
NC_023654.1,906.0,50.70603,105.09248,37.98834
NC_023654.1,907.0,50.55788,105.33859,38.93524
NC_023654.1,908.0,50.87448,105.32869,38.06573
NC_023654.1,909.0,49.97301,105.37214,38.27296
NC_023654.1,910.0,49.23964,106.12574,37.98195
NC_023654.1,911.0,49.86648,105.79565,37.33559
NC_023654.1,912.0,48.97688,105.97528,37.70114
NC_023654.1,913.0,49.72548,105.33489,38.19351
NC_023654.1,914.0,50.4078,105.54068,38.81848
NC_023654.1,915.0,50.60542,105.63295,37.78489
NC_023654.1,916.0,51.43651,105.76336,38.28125
NC_023654.1,917.0,51.97499,106.39775,37.8737
NC_023654.1,918.0,51.19165,105.98639,38.02148
NC_023654.1,919.0,51.77248,106.76353,38.04554
NC_023654.1,920.0,51.72072,107.31262,38.79193
NC_023654.1,921.0,51.82274,106.37075,39.1996
NC_023654.1,922.0,51.95325,107.33625,39.23296
NC_023654.1,923.0,51.64664,107.73445,38.5068
NC_023654.1,924.0,51.54272,106.72552,38.70538
NC_023654.1,925.0,51.53264,107.62494,38.89519
NC_023654.1,926.0,51.70298,106.70581,38.59522
NC_023654.1,927.0,51.77825,106.70007,39.54776
NC_023654.1,928.0,51.26771,107.4068,39.08934
NC_023654.1,929.0,51.20808,107.81469,38.20166
NC_023654.1,930.0,51.05563,106.9649,38.52439
NC_023654.1,931.0,50.69281,107.65038,39.17205
NC_023654.1,932.0,50.37825,107.196,38.38109
NC_023654.1,933.0,49.94732,107.95188,38.9461
NC_023654.1,934.0,50.28477,107.54601,38.1866
NC_023654.1,935.0,50.13399,106.61385,38.04782
NC_023654.1,936.0,49.33545,106.30309,38.57286
NC_023654.1,937.0,49.54257,107.25081,38.07852
NC_023654.1,938.0,49.64081,108.12631,38.52773
NC_023654.1,939.0,49.67656,107.3524,38.02598
NC_023654.1,940.0,50.50772,107.86547,38.45954
NC_023654.1,941.0,49.48603,107.71234,38.17674
NC_023654.1,942.0,50.41375,107.84776,38.14177
NC_023654.1,943.0,49.32672,107.64574,38.49924
NC_023654.1,944.0,50.17229,107.72753,37.94274
NC_023654.1,945.0,51.01114,107.39235,38.28284
NC_023654.1,946.0,51.4831,106.5245,38.46599
NC_023654.1,947.0,50.68781,106.16765,38.97961
NC_023654.1,948.0,49.68911,106.30301,38.84065
NC_023654.1,949.0,49.75585,107.28861,38.2931
NC_023654.1,950.0,50.12789,108.15356,38.13473
NC_023654.1,951.0,51.06242,107.85611,37.96162
NC_023654.1,952.0,50.08076,108.05628,37.86141
NC_023654.1,953.0,50.97042,108.24463,38.29404
NC_023654.1,954.0,51.61869,107.45736,38.24776
NC_023654.1,955.0,51.73225,106.73258,39.02395
NC_023654.1,956.0,51.46884,107.68342,38.49123
NC_023654.1,957.0,50.94089,106.90302,38.30819
NC_023654.1,958.0,50.92214,107.40086,37.50189
NC_023654.1,959.0,50.52867,106.44788,37.68663
NC_023654.1,960.0,51.09555,107.11757,37.28376
NC_023654.1,961.0,51.6858,107.37358,38.0144
NC_023654.1,962.0,50.79262,107.4919,37.57835
NC_023654.1,963.0,51.48556,108.16161,38.23028
NC_023654.1,964.0,51.32394,107.28851,37.9702
NC_023654.1,965.0,51.96741,107.0003,38.60887
NC_023654.1,966.0,51.65337,107.93899,38.3237
NC_023654.1,967.0,51.43543,107.08999,37.94598
NC_023654.1,968.0,51.22873,106.43416,36.99704
NC_023654.1,969.0,49.79712,106.52104,37.46001
NC_023654.1,970.0,50.34298,107.32998,37.35397
NC_023654.1,971.0,49.47419,106.76518,37.44655
NC_023654.1,972.0,50.32765,106.78359,37.01762
NC_023654.1,973.0,49.92904,106.04674,37.53839
NC_023654.1,974.0,49.1982,106.62351,37.67668
NC_023654.1,975.0,49.15191,107.62399,37.83231
NC_023654.1,976.0,49.6307,108.54353,38.23532
NC_023654.1,977.0,50.48705,108.97152,38.1224
NC_023654.1,978.0,49.73146,108.3386,37.60826
NC_023654.1,979.0,48.97816,107.74045,37.7794
NC_023654.1,980.0,49.63694,107.06179,37.45996
NC_023654.1,981.0,48.86953,106.39499,37.52177
NC_023654.1,982.0,49.4557,107.42084,37.6538
NC_023654.1,983.0,50.18824,107.29816,37.03939
NC_023654.1,984.0,50.73551,106.56028,37.32205
NC_023655.1,1.0,3.49953,-39.30192,38.29542
NC_023655.1,2.0,3.38169,-38.44173,38.79182
NC_023655.1,3.0,3.95802,-39.25043,38.73068
NC_023655.1,4.0,3.81252,-38.2982,39.29847
NC_023655.1,5.0,3.57312,-37.36389,39.12697
NC_023655.1,6.0,4.18951,-37.97888,39.43802
NC_023655.1,7.0,3.82638,-37.06323,39.22878
NC_023655.1,8.0,2.91399,-37.19982,38.96768
NC_023655.1,9.0,3.68811,-37.54264,39.66113
NC_023655.1,10.0,3.44121,-36.94193,38.86396
NC_023655.1,11.0,3.23531,-37.83043,39.44626
NC_023655.1,12.0,3.464,-37.03222,39.02428
NC_023655.1,13.0,4.31468,-36.60621,38.65276
NC_023655.1,14.0,4.43512,-37.33851,39.20728
NC_023655.1,15.0,5.07813,-37.99063,38.9875
NC_023655.1,16.0,5.61362,-37.74603,38.19866
NC_023655.1,17.0,5.47681,-38.72581,37.9094
NC_023655.1,18.0,5.52226,-37.94896,38.45872
NC_023655.1,19.0,5.44524,-38.91107,37.9814
NC_023655.1,20.0,5.33215,-37.82187,37.95169
NC_023655.1,21.0,5.07384,-38.37871,38.82964
NC_023655.1,22.0,5.49098,-37.46328,38.57082
NC_023655.1,23.0,5.04581,-38.32225,38.50531
NC_023655.1,24.0,4.33662,-39.00667,38.67132
NC_023655.1,25.0,4.736,-39.57833,37.94415
NC_023655.1,26.0,5.17584,-38.77158,38.24647
NC_023655.1,27.0,4.36329,-38.63689,38.69281
NC_023655.1,28.0,5.00062,-37.81294,38.99148
NC_023655.1,29.0,4.75565,-36.80768,38.88505
NC_023655.1,30.0,4.34264,-37.82401,38.92006
NC_023655.1,31.0,3.80624,-37.14142,38.44864
NC_023655.1,32.0,4.05521,-36.39637,37.87089
NC_023655.1,33.0,4.51077,-36.87362,37.01301
NC_023655.1,34.0,5.01603,-36.80263,37.80864
NC_023655.1,35.0,5.41527,-37.74719,37.48806
NC_023655.1,36.0,4.72965,-38.54909,37.05119
NC_023655.1,37.0,3.97517,-39.17732,37.14532
NC_023655.1,38.0,4.07091,-38.17354,37.21762
NC_023655.1,39.0,5.08801,-37.84462,37.55777
NC_023655.1,40.0,5.1613,-36.86364,37.19336
NC_023655.1,41.0,4.18548,-36.90376,37.02629
NC_023655.1,42.0,3.50979,-36.86214,38.02113
NC_023655.1,43.0,4.60653,-36.65393,37.88736
NC_023655.1,44.0,5.32158,-37.22218,38.10055
NC_023655.1,45.0,4.44952,-37.5332,38.58526
NC_023655.1,46.0,4.58782,-38.43389,39.12357
NC_023655.1,47.0,4.3294,-39.04293,38.20639
NC_023655.1,48.0,4.84921,-39.44661,37.57222
NC_023655.1,49.0,5.0136,-39.2748,38.50862
NC_023655.1,50.0,4.75981,-38.33161,38.78855
NC_023655.1,51.0,4.63263,-37.36481,39.04691
NC_023655.1,52.0,5.16192,-38.31812,38.70294
NC_023655.1,53.0,4.59278,-38.60216,37.91748
NC_023655.1,54.0,4.48758,-38.31007,39.22069
NC_023655.1,55.0,3.79188,-39.02195,38.78196
NC_023655.1,56.0,4.72069,-38.89317,38.66127
NC_023655.1,57.0,4.71043,-39.21925,37.77872
NC_023655.1,58.0,4.62263,-38.87207,38.70628
NC_023655.1,59.0,5.17484,-39.26673,37.89225
NC_023655.1,60.0,5.34111,-38.70821,38.61958
NC_023655.1,61.0,5.13893,-37.73626,38.61148
NC_023655.1,62.0,5.54216,-37.86305,37.7505
NC_023655.1,63.0,4.86775,-37.3189,38.16482
NC_023655.1,64.0,4.63643,-37.16412,37.23812
NC_023655.1,65.0,4.22832,-36.60067,37.99978
NC_023655.1,66.0,3.92862,-36.50359,37.10658
NC_023655.1,67.0,4.1592,-37.37042,36.57124
NC_023655.1,68.0,5.0727,-37.62482,36.6271
NC_023655.1,69.0,5.0139,-38.63657,36.81829
NC_023655.1,70.0,5.92338,-38.09107,37.17861
NC_023655.1,71.0,5.20605,-38.41369,36.53415
NC_023655.1,72.0,5.36983,-37.50571,36.34212
NC_023655.1,73.0,5.77192,-37.28697,37.33525
NC_023655.1,74.0,5.14427,-36.83544,37.95867
NC_023655.1,75.0,4.91475,-37.76379,38.2015
NC_023655.1,76.0,5.55568,-37.08857,37.80999
NC_023655.1,77.0,5.20328,-36.88683,36.91758
NC_023655.1,78.0,5.50875,-37.94827,36.42329
NC_023655.1,79.0,5.70364,-38.42188,37.26077
NC_023655.1,80.0,5.11898,-39.38934,36.91943
NC_023655.1,81.0,5.53666,-38.65582,37.49315
NC_023655.1,82.0,5.48867,-38.28188,36.54004
NC_023655.1,83.0,5.66522,-37.36279,36.98652
NC_023655.1,84.0,5.52613,-38.13073,36.4079
NC_023655.1,85.0,5.59259,-38.4694,37.29605
NC_023655.1,86.0,5.00633,-37.634,37.55162
NC_023655.1,87.0,4.5105,-37.41435,36.71108
NC_023655.1,88.0,3.4994,-37.3882,37.19025
NC_023655.1,89.0,3.59143,-37.0575,38.08397
NC_023655.1,90.0,4.53593,-36.9766,38.51526
NC_023655.1,91.0,3.86339,-37.73731,38.42771
NC_023655.1,92.0,4.58613,-38.21617,38.13718
NC_023655.1,93.0,4.13773,-38.69073,37.40264
NC_023655.1,94.0,3.54789,-39.40298,37.08767
NC_023655.1,95.0,3.07876,-38.34042,37.201
NC_023655.1,96.0,3.76197,-38.80395,36.67121
NC_023655.1,97.0,4.76599,-39.09496,36.51226
NC_023655.1,98.0,4.77597,-39.31869,37.58326
NC_023655.1,99.0,4.17058,-39.28636,36.83188
NC_023655.1,100.0,5.093,-38.94089,37.21051
NC_023655.1,101.0,4.3737,-39.49221,37.22767
NC_023655.1,102.0,3.44576,-39.1644,36.73081
NC_023655.1,103.0,4.31851,-38.87827,36.32844
NC_023655.1,104.0,4.42762,-37.82121,36.14951
NC_023655.1,105.0,5.13994,-37.43979,36.68158
NC_023655.1,106.0,4.54002,-36.67588,36.87256
NC_023655.1,107.0,5.23665,-37.40546,37.06555
NC_023655.1,108.0,4.44229,-36.86707,37.51365
NC_023655.1,109.0,3.72823,-37.47411,37.46389
NC_023655.1,110.0,4.04013,-36.60774,37.47627
NC_023655.1,111.0,4.17638,-37.22494,36.64442
NC_023655.1,112.0,4.65961,-38.24341,36.2454
NC_023655.1,113.0,4.85455,-39.29066,36.65188
NC_023655.1,114.0,3.95371,-39.0869,36.23525
NC_023655.1,115.0,4.28407,-38.2305,36.71998
NC_023655.1,116.0,4.44037,-39.18677,36.66227
NC_023655.1,117.0,4.21903,-38.20773,36.24912
NC_023655.1,118.0,3.43851,-37.98843,36.91194
NC_023655.1,119.0,3.19679,-38.13093,37.92722
NC_023655.1,120.0,3.45677,-37.27402,38.0862
NC_023655.1,121.0,2.94414,-38.17543,38.08534
NC_023655.1,122.0,2.58477,-38.94029,37.69868
NC_023655.1,123.0,3.30256,-38.94235,36.85147
NC_023655.1,124.0,3.20088,-38.93809,37.82907
NC_023655.1,125.0,3.95286,-39.49387,37.90116
NC_023655.1,126.0,3.11409,-38.99532,38.23336
NC_023655.1,127.0,2.83921,-39.03311,37.29328
NC_023655.1,128.0,3.6271,-39.54782,37.76536
NC_023655.1,129.0,4.45424,-39.15984,38.10771
NC_023655.1,130.0,3.65893,-38.94868,38.8356
NC_023655.1,131.0,3.967,-37.93653,38.74581
NC_023655.1,132.0,3.9594,-36.94956,38.5621
NC_023655.1,133.0,3.23629,-37.64736,38.78924
NC_023655.1,134.0,2.42206,-38.03124,38.36805
NC_023655.1,135.0,2.60491,-38.4473,37.44423
NC_023655.1,136.0,3.36575,-38.8123,38.03035
NC_023655.1,137.0,2.73811,-38.9832,37.24858
NC_023655.1,138.0,3.39019,-39.67511,37.68598
NC_023655.1,139.0,2.74987,-39.15053,37.0869
NC_023655.1,140.0,3.38144,-38.16206,37.03084
NC_023655.1,141.0,3.42886,-39.18811,37.593
NC_023655.1,142.0,2.68646,-38.40857,37.20015
NC_023655.1,143.0,2.21732,-38.82512,38.0642
NC_023655.1,144.0,3.07756,-39.41714,38.15684
NC_023655.1,145.0,2.74118,-38.51587,38.34472
NC_023655.1,146.0,3.25614,-38.37235,39.19012
NC_023655.1,147.0,3.03517,-38.84083,38.3511
NC_023655.1,148.0,2.38835,-37.89952,38.5004
NC_023655.1,149.0,3.02843,-38.29599,38.99898
NC_023655.1,150.0,3.16214,-37.44754,38.43314
NC_023655.1,151.0,3.09567,-37.2742,37.44039
NC_023655.1,152.0,2.87064,-36.76587,38.24418
NC_023655.1,153.0,3.4939,-37.46995,38.36081
NC_023655.1,154.0,2.53069,-37.51713,38.2965
NC_023655.1,155.0,3.13919,-38.28406,37.87774
NC_023655.1,156.0,3.23739,-38.5128,38.83342
NC_023655.1,157.0,2.37933,-38.46834,38.23889
NC_023655.1,158.0,2.7355,-37.46214,38.42851
NC_023655.1,159.0,3.19103,-36.74396,37.97746
NC_023655.1,160.0,4.06585,-36.46414,37.80741
NC_023655.1,161.0,3.39492,-36.85894,37.07579
NC_023655.1,162.0,3.0581,-37.27905,37.9357
NC_023655.1,163.0,2.61077,-38.16575,38.05281
NC_023655.1,164.0,3.06123,-38.929,37.64098
NC_023655.1,165.0,3.68239,-38.37911,36.76542
NC_023655.1,166.0,3.16095,-37.71018,37.34374
NC_023655.1,167.0,3.63013,-36.7383,37.52645
NC_023655.1,168.0,3.63859,-37.58046,36.841
NC_023655.1,169.0,3.91906,-38.37925,37.69232
NC_023655.1,170.0,4.07367,-39.31335,37.23787
NC_023655.1,171.0,3.32529,-38.69682,36.50406
NC_023655.1,172.0,3.62819,-39.27734,35.579
NC_023655.1,173.0,3.87309,-39.27881,36.673
NC_023655.1,174.0,4.54357,-38.58259,36.34756
NC_023655.1,175.0,3.57769,-38.47414,36.50293
NC_023655.1,176.0,4.48141,-38.7853,36.53947
NC_023655.1,177.0,4.68791,-38.04108,36.05597
NC_023655.1,178.0,4.03818,-38.43688,36.62949
NC_023655.1,179.0,3.13415,-38.04855,36.91247
NC_023655.1,180.0,3.51511,-37.14295,37.28466
NC_023655.1,181.0,3.76735,-37.7045,36.45404
NC_023655.1,182.0,3.66173,-38.48629,37.11867
NC_023655.1,183.0,3.18608,-37.31337,37.08781
NC_023655.1,184.0,4.16205,-37.18946,36.81326
NC_023655.1,185.0,3.49405,-36.63626,37.14207
NC_023655.1,186.0,4.31981,-36.69951,36.62744
NC_023655.1,187.0,3.58925,-36.71029,37.39828
NC_023655.1,188.0,3.42845,-37.52446,36.90262
NC_023655.1,189.0,3.92116,-36.94671,37.47753
NC_023655.1,190.0,4.1375,-37.62342,36.54675
NC_023655.1,191.0,3.96447,-38.47316,36.17079
NC_023655.1,192.0,4.71841,-37.65717,35.94512
NC_023655.1,193.0,4.02293,-38.35754,36.19489
NC_023655.1,194.0,5.01661,-38.43071,35.70286
NC_023655.1,195.0,5.08487,-37.36394,36.35036
NC_023655.1,196.0,4.86667,-36.36932,36.08922
NC_023655.1,197.0,5.42316,-35.64397,35.82649
NC_023655.1,198.0,6.00467,-34.66403,35.80194
NC_023655.1,199.0,5.33322,-34.44635,36.49519
NC_023655.1,200.0,4.91882,-34.35815,35.64245
NC_023655.1,201.0,4.74446,-33.64904,34.99383
NC_023655.1,202.0,3.98616,-34.17446,34.86117
NC_023655.1,203.0,3.82025,-34.88881,35.86031
NC_023655.1,204.0,3.51388,-34.85328,36.76885
NC_023655.1,205.0,2.94845,-35.70715,37.3412
NC_023655.1,206.0,2.80803,-36.6887,36.67446
NC_023655.1,207.0,2.21832,-37.36372,37.038
NC_023655.1,208.0,2.64179,-36.44018,36.82671
NC_023655.1,209.0,2.4745,-37.3514,36.97367
NC_023655.1,210.0,2.31843,-38.2528,36.88435
NC_023655.1,211.0,1.7127,-37.56621,37.30938
NC_023655.1,212.0,2.05421,-36.71151,37.02919
NC_023655.1,213.0,1.86948,-37.6854,37.19921
NC_023655.1,214.0,2.1404,-36.77536,37.08164
NC_023655.1,215.0,1.68189,-37.44704,37.52815
NC_023655.1,216.0,1.85927,-38.07418,36.78554
NC_023655.1,217.0,1.92062,-37.07736,36.74443
NC_023655.1,218.0,1.68841,-38.06157,36.79942
NC_023655.1,219.0,1.74003,-37.0469,36.91605
NC_023655.1,220.0,1.94437,-38.00624,36.58676
NC_023655.1,221.0,1.77954,-37.35781,37.30681
NC_023655.1,222.0,1.59061,-38.23533,36.76762
NC_023655.1,223.0,2.21656,-37.50809,36.64556
NC_023655.1,224.0,2.2989,-36.46844,36.61299
NC_023655.1,225.0,2.43209,-37.45615,36.45143
NC_023655.1,226.0,2.48365,-36.45365,36.69922
NC_023655.1,227.0,2.70785,-36.0799,35.83872
NC_023655.1,228.0,2.35941,-36.9453,36.53587
NC_023655.1,229.0,2.75791,-36.03023,36.4409
NC_023655.1,230.0,2.57583,-36.98505,36.28176
NC_023655.1,231.0,3.08478,-37.78805,35.98934
NC_023655.1,232.0,3.24063,-38.69096,35.30217
NC_023655.1,233.0,3.82266,-38.0231,35.19643
NC_023655.1,234.0,4.04046,-37.25527,34.80962
NC_023655.1,235.0,3.7501,-36.40184,35.1086
NC_023655.1,236.0,3.80187,-36.40465,36.11595
NC_023655.1,237.0,3.88039,-37.33575,35.54676
NC_023655.1,238.0,4.12894,-36.39131,35.49372
NC_023655.1,239.0,3.79447,-37.13112,34.96553
NC_023655.1,240.0,3.97629,-36.35848,35.54942
NC_023655.1,241.0,3.19348,-36.02681,36.01814
NC_023655.1,242.0,3.87268,-36.64748,35.86603
NC_023655.1,243.0,3.98615,-36.96957,34.94078
NC_023655.1,244.0,3.72441,-36.55867,35.75719
NC_023655.1,245.0,4.04814,-37.21858,34.84037
NC_023655.1,246.0,3.32842,-36.51891,35.14452
NC_023655.1,247.0,3.05561,-36.12817,36.17276
NC_023655.1,248.0,3.17328,-36.18436,35.16389
NC_023655.1,249.0,3.9493,-36.71598,34.93349
