chromosome,id,x,y,z
NC_023653.1,468.0,19.94124,-23.22102,-39.83413
NC_023653.1,469.0,19.61901,-23.56763,-39.02723
NC_023653.1,470.0,18.72189,-23.12982,-39.44915
NC_023653.1,471.0,18.76042,-23.31158,-38.45249
NC_023653.1,472.0,18.41857,-23.31098,-39.52847
NC_023653.1,473.0,17.89796,-22.48692,-39.71411
NC_023653.1,474.0,17.95254,-22.8719,-38.80674
NC_023653.1,475.0,16.97404,-22.77008,-38.96151
NC_023653.1,476.0,17.58838,-22.87888,-38.21306
NC_023653.1,477.0,17.528,-22.52934,-39.15112
NC_023653.1,478.0,18.15749,-22.92483,-38.54517
NC_023653.1,479.0,17.76389,-22.5379,-39.37241
NC_023653.1,480.0,18.12067,-22.63772,-38.48236
NC_023653.1,481.0,17.92037,-22.32476,-37.55849
NC_023653.1,482.0,17.23949,-22.86707,-37.962
NC_023653.1,483.0,17.76934,-23.18861,-37.2397
NC_023653.1,484.0,18.14576,-22.35243,-37.24841
NC_023653.1,485.0,18.6764,-23.08083,-37.71878
NC_023653.1,486.0,18.05976,-22.42147,-37.33948
NC_023653.1,487.0,18.64478,-23.15176,-37.75686
NC_023653.1,488.0,18.72027,-22.10863,-37.61144
NC_023653.1,489.0,18.17624,-22.85575,-37.82677
NC_023653.1,490.0,18.02594,-23.41361,-37.0463
NC_023653.1,491.0,18.85881,-23.52874,-37.58819
NC_023653.1,492.0,18.92271,-22.41792,-37.53957
NC_023653.1,493.0,19.10766,-22.5513,-38.43516
NC_023653.1,494.0,19.37221,-21.63006,-38.42287
NC_023653.1,495.0,19.12251,-21.92374,-37.47399
NC_023653.1,496.0,18.78249,-22.83499,-37.70345
NC_023653.1,497.0,18.30566,-23.27885,-37.04624
NC_023653.1,498.0,18.32993,-22.24498,-37.08932
NC_023653.1,499.0,17.94327,-23.26309,-37.13974
NC_023653.1,500.0,18.35797,-22.34379,-37.73172
NC_023653.1,501.0,18.30414,-22.45939,-36.75715
NC_023653.1,502.0,19.07536,-22.87015,-37.47182
NC_023653.1,503.0,19.58134,-22.38003,-38.22752
NC_023653.1,504.0,19.13072,-21.56752,-38.4843
NC_023653.1,505.0,18.95268,-22.63036,-38.46824
NC_023653.1,506.0,18.93666,-22.73842,-39.46213
NC_023653.1,507.0,19.57288,-22.64409,-38.61792
NC_023653.1,508.0,19.40453,-21.8087,-39.24099
NC_023653.1,509.0,19.19207,-21.22516,-38.52759
NC_023653.1,510.0,18.93495,-21.32556,-39.49471
NC_023653.1,511.0,18.83034,-22.02345,-40.19323
NC_023653.1,512.0,18.73668,-22.78078,-39.48841
NC_023653.1,513.0,19.00513,-22.03641,-38.87115
NC_023653.1,514.0,19.36155,-21.08401,-38.76192
NC_023653.1,515.0,19.29169,-21.98888,-37.93477
NC_023653.1,516.0,19.19289,-21.19157,-38.59742
NC_023653.1,517.0,19.01075,-21.91067,-39.30203
NC_023653.1,518.0,19.10852,-21.10252,-38.66134
NC_023653.1,519.0,19.16771,-21.87418,-37.93852
NC_023653.1,520.0,19.14788,-21.51222,-38.81725
NC_023653.1,521.0,18.66753,-21.91176,-39.66012
NC_023653.1,522.0,17.76669,-22.31833,-39.82927
NC_023653.1,523.0,18.46561,-22.63725,-39.19367
NC_023653.1,524.0,18.00253,-22.11707,-40.12427
NC_023653.1,525.0,18.96823,-22.23547,-39.50921
NC_023653.1,526.0,18.44936,-22.61819,-40.17945
NC_023653.1,527.0,17.68301,-22.53811,-39.55081
NC_023653.1,528.0,18.45819,-22.01982,-40.03882
NC_023653.1,529.0,17.43388,-22.3383,-39.32449
NC_023653.1,530.0,18.3576,-22.30062,-39.57514
NC_023653.1,531.0,17.89221,-21.4918,-39.76359
NC_023653.1,532.0,18.07833,-22.21885,-39.00538
NC_023653.1,533.0,17.6002,-21.22948,-39.17626
NC_023653.1,534.0,17.30453,-21.74508,-39.91269
NC_023653.1,535.0,17.38506,-22.46363,-39.38721
NC_023653.1,536.0,16.58569,-22.3101,-38.80502
NC_023653.1,537.0,17.15568,-21.82682,-39.66289
NC_023653.1,538.0,18.18577,-21.98575,-39.64679
NC_023653.1,539.0,17.36489,-21.96118,-39.14649
NC_023653.1,540.0,18.38881,-22.16363,-38.9162
NC_023653.1,541.0,17.94948,-22.13509,-39.74967
NC_023653.1,542.0,16.90902,-22.01338,-39.61069
NC_023653.1,543.0,17.40262,-21.37346,-38.98018
NC_023653.1,544.0,17.01268,-21.65422,-38.07791
NC_023653.1,545.0,17.58372,-22.04572,-37.33909
NC_023653.1,546.0,17.90767,-22.49844,-38.22782
NC_023653.1,547.0,16.96554,-22.36296,-38.4279
NC_023653.1,548.0,17.92267,-22.78717,-38.65306
NC_023653.1,549.0,17.89004,-22.333,-37.81481
NC_023653.1,550.0,17.05273,-22.25963,-38.28032
NC_023653.1,551.0,16.81138,-22.65271,-37.44834
NC_023653.1,552.0,17.55571,-22.13153,-37.88316
NC_023653.1,553.0,16.96632,-21.46625,-38.38756
NC_023653.1,554.0,17.12437,-22.04524,-37.5598
NC_023653.1,555.0,16.9343,-21.74077,-38.45791
NC_023653.1,556.0,17.21659,-22.00085,-37.51194
NC_023653.1,557.0,17.05342,-21.66833,-38.46766
NC_023653.1,558.0,16.31643,-21.65595,-37.88162
NC_023653.1,559.0,17.09441,-21.98429,-38.4096
NC_023653.1,560.0,17.71465,-21.89916,-37.66401
NC_023653.1,561.0,17.21589,-22.60541,-37.25385
NC_023653.1,562.0,17.40745,-22.2814,-38.21997
NC_023653.1,563.0,17.24812,-22.43245,-37.26608
NC_023653.1,564.0,16.66049,-22.06266,-37.90608
NC_023653.1,565.0,17.40318,-22.14185,-37.29011
NC_023653.1,566.0,16.45492,-22.2529,-37.24662
NC_023653.1,567.0,17.39232,-22.07888,-37.44218
NC_023653.1,568.0,16.64811,-22.25708,-38.2162
NC_023653.1,569.0,17.19714,-22.50589,-37.4498
NC_023653.1,570.0,17.07605,-21.7219,-37.92965
NC_023653.1,571.0,16.96309,-22.29675,-37.07523
NC_023653.1,572.0,16.14621,-22.3718,-37.56702
NC_023653.1,573.0,15.33758,-22.0739,-37.98119
NC_023653.1,574.0,16.04023,-21.85675,-38.71036
NC_023653.1,575.0,15.37674,-21.93236,-38.03445
NC_023653.1,576.0,15.87184,-21.76989,-38.82679
NC_023653.1,577.0,16.2785,-22.25517,-38.10339
NC_023653.1,578.0,17.10389,-22.376,-36.95715
NC_023653.1,579.0,16.17759,-22.17267,-36.98258
NC_023653.1,580.0,16.5987,-22.06856,-38.00828
NC_023653.1,581.0,16.57049,-21.9898,-39.10604
NC_023653.1,582.0,17.49261,-21.9494,-38.90692
NC_023653.1,583.0,18.35193,-21.79338,-39.26528
NC_023653.1,584.0,17.90247,-21.04215,-39.70901
NC_023653.1,585.0,17.15756,-21.54965,-39.44352
NC_023653.1,586.0,16.17892,-21.70608,-39.36611
NC_023653.1,587.0,15.53876,-21.692,-38.74421
NC_023653.1,588.0,16.41927,-21.94811,-39.11718
NC_023653.1,589.0,15.60401,-21.69865,-39.52052
NC_023653.1,590.0,16.50542,-21.87916,-39.74422
NC_023653.1,591.0,17.13606,-20.99277,-39.63311
NC_023653.1,592.0,15.9576,-21.2844,-39.51198
NC_023653.1,593.0,16.88511,-20.93708,-39.77725
NC_023653.1,594.0,16.00526,-21.41786,-40.0318
NC_023653.1,595.0,15.56396,-21.54581,-39.17692
NC_023653.1,596.0,16.09936,-21.81798,-39.8495
NC_023653.1,597.0,16.4167,-21.33515,-38.96775
NC_023653.1,598.0,16.87591,-21.82877,-39.62025
NC_023653.1,599.0,16.29089,-21.1523,-40.11364
NC_023653.1,600.0,17.63319,-21.32876,-40.05121
NC_023653.1,601.0,18.12709,-21.09311,-39.24564
NC_023653.1,602.0,17.37557,-21.15933,-39.98421
NC_023653.1,603.0,16.35458,-21.10953,-39.79399
NC_023653.1,604.0,17.15487,-21.49515,-39.56726
NC_023653.1,605.0,17.95339,-21.6444,-38.71696
NC_023653.1,606.0,17.87741,-20.94049,-39.36346
NC_023653.1,607.0,17.8206,-21.81553,-38.82822
NC_023653.1,608.0,16.6931,-21.26033,-38.86844
NC_023653.1,609.0,15.75729,-21.51213,-38.44585
NC_023653.1,610.0,16.03206,-22.0543,-37.57674
NC_023653.1,611.0,15.57653,-21.3746,-38.23673
NC_023653.1,612.0,16.255,-21.88202,-37.51987
NC_023653.1,613.0,15.78167,-21.29043,-38.34874
NC_023653.1,614.0,15.96412,-21.95328,-37.53446
NC_023653.1,615.0,15.61935,-21.50345,-38.43876
NC_023653.1,616.0,16.57673,-21.38059,-38.12138
NC_023653.1,617.0,17.51804,-21.64808,-37.91837
NC_023653.1,618.0,16.59781,-21.40197,-37.75083
NC_023653.1,619.0,15.75539,-21.26827,-38.0963
NC_023653.1,620.0,16.74715,-21.71869,-37.73199
NC_023653.1,621.0,15.81751,-21.54814,-37.95544
NC_023653.1,622.0,16.27213,-21.29998,-38.81553
NC_023653.1,623.0,17.12038,-20.97578,-39.34757
NC_023653.1,624.0,17.88847,-21.10199,-38.75401
NC_023653.1,625.0,16.98549,-20.96224,-39.0352
NC_023653.1,626.0,16.05282,-20.8479,-39.36016
NC_023653.1,627.0,16.85306,-20.94994,-40.07025
NC_023653.1,628.0,16.98123,-19.87828,-40.09493
NC_023653.1,629.0,17.90318,-20.05331,-39.70938
NC_023653.1,630.0,18.59835,-20.74553,-39.68031
NC_023653.1,631.0,17.90504,-20.22444,-40.15706
NC_023653.1,632.0,16.89912,-20.07033,-40.19882
NC_023653.1,633.0,17.62238,-20.78951,-40.3015
NC_023653.1,634.0,17.93137,-19.95691,-39.66441
NC_023653.1,635.0,17.13029,-20.47734,-40.18078
NC_023653.1,636.0,16.28387,-20.36241,-39.64317
NC_023653.1,637.0,17.24828,-20.24916,-39.17012
NC_023653.1,638.0,18.36635,-20.40281,-38.93921
NC_023653.1,639.0,18.13771,-21.075,-38.26561
NC_023653.1,640.0,17.19068,-21.17014,-37.94314
NC_023653.1,641.0,18.16936,-21.31096,-38.51144
NC_023653.1,642.0,17.9395,-20.90945,-39.5464
NC_023653.1,643.0,18.17658,-20.8968,-38.54557
NC_023653.1,644.0,18.1803,-21.25799,-37.75055
NC_023653.1,645.0,17.93667,-20.6732,-38.41926
NC_023653.1,646.0,18.10731,-21.31698,-37.58907
NC_023653.1,647.0,17.16593,-21.57068,-37.72684
NC_023653.1,648.0,18.14177,-21.46028,-38.16456
NC_023653.1,649.0,17.99838,-20.50049,-38.44693
NC_023653.1,650.0,18.28608,-21.33523,-38.12571
NC_023653.1,651.0,17.71939,-20.60688,-38.34965
NC_023653.1,652.0,17.26708,-20.11713,-39.07692
NC_023653.1,653.0,17.75867,-19.32644,-39.37605
NC_023653.1,654.0,18.01106,-20.27488,-39.12084
NC_023653.1,655.0,16.82434,-19.78056,-39.07837
NC_023653.1,656.0,15.83174,-20.25347,-39.23766
NC_023653.1,657.0,16.0085,-19.58003,-38.58319
NC_023653.1,658.0,15.93926,-20.50878,-38.84244
NC_023653.1,659.0,15.47673,-20.93016,-38.1061
NC_023653.1,660.0,15.95676,-20.35976,-38.89957
NC_023653.1,661.0,15.40095,-20.8116,-38.17594
NC_023653.1,662.0,15.8036,-20.27823,-38.99119
NC_023653.1,663.0,16.6335,-20.2239,-38.52211
NC_023653.1,664.0,16.35638,-20.30562,-39.5028
NC_023653.1,665.0,15.99547,-20.01172,-38.62602
NC_023653.1,666.0,16.65597,-19.34103,-38.90338
NC_023653.1,667.0,17.3053,-20.10065,-38.60732
NC_023653.1,668.0,17.51205,-20.80469,-37.89833
NC_023653.1,669.0,18.16723,-21.4329,-38.18487
NC_023653.1,670.0,18.01609,-20.40385,-38.1177
NC_023653.1,671.0,18.06733,-21.35595,-37.90078
NC_023653.1,672.0,18.34861,-20.37642,-38.53874
NC_023653.1,673.0,18.15126,-21.17434,-38.15126
NC_023653.1,674.0,17.28564,-20.62066,-38.03914
NC_023653.1,675.0,18.18492,-20.26255,-38.37102
NC_023653.1,676.0,17.15677,-20.24102,-38.61961
NC_023653.1,677.0,17.7191,-20.64449,-37.98581
NC_023653.1,678.0,18.03602,-20.11401,-38.71222
NC_023653.1,679.0,17.42545,-19.36615,-38.61201
NC_023653.1,680.0,18.09345,-20.09203,-38.45374
NC_023653.1,681.0,18.24654,-21.0731,-37.91514
NC_023653.1,682.0,18.22774,-20.13715,-38.65401
NC_023653.1,683.0,17.73441,-19.27989,-38.69449
NC_023653.1,684.0,16.75725,-19.29967,-38.73754
NC_023653.1,685.0,17.68811,-19.29103,-38.55153
NC_023653.1,686.0,16.73645,-19.48353,-38.54517
NC_023653.1,687.0,16.55009,-20.41441,-38.18576
NC_023653.1,688.0,16.53937,-20.04585,-39.12223
NC_023653.1,689.0,16.36527,-19.97839,-38.19442
NC_023653.1,690.0,17.16124,-19.5116,-38.49278
NC_023653.1,691.0,16.65901,-20.48148,-38.69023
NC_023653.1,692.0,15.88001,-19.99888,-38.62646
NC_023653.1,693.0,16.51895,-19.26354,-38.5356
NC_023653.1,694.0,16.99527,-20.15889,-38.15459
NC_023653.1,695.0,16.0425,-19.93045,-38.29175
NC_023653.1,696.0,16.91978,-19.6106,-38.62334
NC_023653.1,697.0,15.90257,-19.87769,-38.16036
NC_023653.1,698.0,16.83801,-19.71443,-38.25059
NC_023653.1,699.0,17.41572,-20.4818,-37.94797
NC_023653.1,700.0,16.47606,-20.45494,-38.03862
NC_023653.1,701.0,15.8891,-20.35737,-37.20399
NC_023653.1,702.0,16.33784,-21.13301,-37.49087
NC_023653.1,703.0,15.63823,-20.36769,-37.60319
NC_023653.1,704.0,15.86581,-21.17938,-37.03408
NC_023653.1,705.0,16.26162,-20.40191,-37.4892
NC_023653.1,706.0,16.41336,-21.14755,-36.65009
NC_023653.1,707.0,15.81899,-20.68507,-37.30637
NC_023653.1,708.0,16.2,-19.95566,-37.93665
NC_023653.1,709.0,15.82525,-20.82244,-37.58345
NC_023653.1,710.0,16.4931,-20.12158,-38.15818
NC_023653.1,711.0,16.14356,-20.17178,-37.2317
NC_023653.1,712.0,16.48615,-21.05196,-37.28799
NC_023653.1,713.0,15.66645,-20.49289,-37.13683
NC_023653.1,714.0,16.5332,-21.15882,-36.96385
NC_023653.1,715.0,15.58739,-21.25012,-36.95602
NC_023653.1,716.0,16.48616,-21.56278,-36.57546
NC_023653.1,717.0,15.94966,-20.8551,-36.85015
NC_023653.1,718.0,17.05057,-21.04781,-36.93935
NC_023653.1,719.0,16.05741,-21.15646,-36.94541
NC_023653.1,720.0,15.49626,-20.27925,-37.53629
NC_023653.1,721.0,16.01385,-20.89487,-36.77365
NC_023653.1,722.0,15.58939,-20.28354,-37.3832
NC_023653.1,723.0,16.60178,-20.56284,-37.42619
NC_023653.1,724.0,15.79322,-20.13164,-37.61775
NC_023653.1,725.0,16.27548,-20.52987,-36.93409
NC_023653.1,726.0,17.09869,-20.3353,-37.78845
NC_023653.1,727.0,17.26083,-19.46316,-38.24186
NC_023653.1,728.0,18.02637,-20.04316,-37.99055
NC_023653.1,729.0,18.07511,-20.96385,-37.49192
NC_023653.1,730.0,18.87527,-20.36124,-37.31493
NC_023653.1,731.0,18.5052,-19.81245,-38.02094
NC_023653.1,732.0,17.60079,-19.4358,-38.42901
NC_023653.1,733.0,16.65331,-19.83619,-38.18082
NC_023653.1,734.0,17.60639,-20.16517,-37.91603
NC_023653.1,735.0,18.48824,-19.68681,-38.25409
NC_023653.1,736.0,18.79145,-20.39033,-37.76661
NC_023653.1,737.0,18.1755,-19.50836,-38.15274
NC_023653.1,738.0,17.25945,-19.35303,-38.10595
NC_023653.1,739.0,18.05955,-19.81388,-38.07351
NC_023653.1,740.0,18.54057,-20.25402,-37.47861
NC_023653.1,741.0,18.46119,-21.1709,-37.17562
NC_023653.1,742.0,17.56425,-21.27404,-36.76426
NC_023653.1,743.0,16.73087,-20.87291,-36.39472
NC_023653.1,744.0,17.38084,-21.71756,-36.29692
NC_023653.1,745.0,18.17098,-21.10997,-36.47059
NC_023653.1,746.0,18.75082,-20.49663,-36.99814
NC_023653.1,747.0,18.04163,-21.1674,-37.0936
NC_023653.1,748.0,18.84381,-20.60251,-37.24357
NC_023653.1,749.0,18.6079,-21.33751,-36.64735
NC_023653.1,750.0,18.91153,-20.77662,-37.45936
NC_023653.1,751.0,18.45915,-19.89214,-37.42601
NC_023653.1,752.0,18.72446,-19.40058,-38.21322
NC_023653.1,753.0,19.2248,-20.21219,-38.11538
NC_023653.1,754.0,19.22111,-20.89838,-37.41034
NC_023653.1,755.0,19.42926,-20.25453,-38.10067
NC_023653.1,756.0,19.04773,-20.91535,-37.36853
NC_023653.1,757.0,19.57765,-20.20735,-37.02096
NC_023653.1,758.0,18.91438,-20.0339,-37.71438
NC_023653.1,759.0,19.15846,-20.30644,-36.85625
NC_023653.1,760.0,18.41176,-20.92133,-36.52551
NC_023653.1,761.0,17.66413,-21.52792,-36.39276
NC_023653.1,762.0,17.26629,-20.88683,-36.99024
NC_023653.1,763.0,16.21658,-20.76489,-36.76926
NC_023653.1,764.0,16.85311,-21.4909,-36.52214
NC_023653.1,765.0,17.89708,-21.38998,-36.48002
NC_023653.1,766.0,17.04028,-21.62271,-36.2456
NC_023653.1,767.0,16.2858,-21.09348,-36.60966
NC_023653.1,768.0,17.31611,-21.13112,-36.86756
NC_023653.1,769.0,17.5694,-21.54932,-35.98123
NC_023653.1,770.0,17.97822,-21.19506,-36.72738
NC_023653.1,771.0,18.22982,-20.29195,-37.05761
NC_023653.1,772.0,18.47738,-21.11014,-36.39588
NC_023653.1,773.0,17.66405,-21.31375,-35.88768
NC_023653.1,774.0,18.29856,-21.12575,-36.70519
NC_023653.1,775.0,17.52169,-21.1255,-36.16338
NC_023653.1,776.0,18.31693,-20.6189,-36.88818
NC_023653.1,777.0,17.95755,-21.3332,-36.38095
NC_023653.1,778.0,17.05351,-20.90865,-36.16043
NC_023653.1,779.0,16.30443,-20.27757,-36.61021
NC_023653.1,780.0,16.7626,-21.1121,-36.1134
NC_023653.1,781.0,17.52689,-21.0615,-36.62046
NC_023653.1,782.0,16.5645,-20.62936,-36.5776
NC_023653.1,783.0,17.37991,-21.22838,-36.44287
NC_023653.1,784.0,16.90573,-20.80164,-37.10415
NC_023653.1,785.0,16.51302,-19.93814,-37.14779
NC_023653.1,786.0,17.27712,-20.40683,-36.75167
NC_023653.1,787.0,16.4848,-19.85164,-36.96634
NC_023653.1,788.0,17.1605,-19.14987,-37.45629
NC_023653.1,789.0,17.99721,-19.68976,-37.23479
NC_023653.1,790.0,17.10615,-19.40729,-37.45175
NC_023653.1,791.0,17.59368,-20.23922,-36.96356
NC_023653.1,792.0,16.68387,-19.96799,-37.17507
NC_023653.1,793.0,17.52387,-20.28138,-37.04917
NC_023653.1,794.0,17.3114,-19.29571,-37.49854
NC_023653.1,795.0,18.32318,-19.32463,-37.7487
NC_023653.1,796.0,18.29295,-20.17456,-37.07698
NC_023653.1,797.0,17.66847,-19.43749,-37.33091
NC_023653.1,798.0,17.16371,-20.05726,-36.91178
NC_023653.1,799.0,17.65268,-20.74048,-36.37658
NC_023653.1,800.0,16.90283,-20.51231,-36.90512
NC_023653.1,801.0,16.28003,-19.81362,-37.06348
NC_023653.1,802.0,16.97592,-19.16397,-37.20149
NC_023653.1,803.0,17.86032,-19.54345,-37.48009
NC_023653.1,804.0,17.37891,-19.69386,-36.63631
NC_023653.1,805.0,18.17798,-19.14503,-37.02297
NC_023653.1,806.0,17.24488,-19.44106,-37.26356
NC_023653.1,807.0,17.36322,-18.51,-37.30867
NC_023653.1,808.0,16.5549,-19.15082,-37.23998
NC_023653.1,809.0,17.37476,-19.56134,-37.37512
NC_023653.1,810.0,18.29545,-19.32635,-37.32065
NC_023653.1,811.0,19.00319,-19.74841,-36.88729
NC_023653.1,812.0,18.83491,-18.78143,-36.96187
NC_023653.1,813.0,18.38705,-19.58496,-37.32361
NC_023653.1,814.0,18.63761,-18.59703,-37.58291
NC_023653.1,815.0,18.91085,-19.24989,-37.01181
NC_023653.1,816.0,18.10481,-19.01156,-37.61337
NC_023653.1,817.0,17.01306,-18.66909,-37.89318
NC_023653.1,818.0,16.19728,-19.17503,-37.37408
NC_023653.1,819.0,17.10251,-19.41112,-36.76349
NC_023653.1,820.0,18.07399,-19.08807,-36.93084
NC_023653.1,821.0,17.58569,-20.0209,-36.90928
NC_023653.1,822.0,16.65373,-19.87557,-36.66291
NC_023653.1,823.0,16.30237,-19.12913,-37.2259
NC_023653.1,824.0,16.93333,-18.50872,-37.57503
NC_023653.1,825.0,17.94773,-18.85561,-37.08925
NC_023653.1,826.0,18.78208,-19.37885,-36.94929
NC_023653.1,827.0,18.66376,-18.37791,-36.89593
NC_023653.1,828.0,19.37805,-19.02895,-36.8341
NC_023653.1,829.0,18.82134,-18.30694,-37.22892
NC_023653.1,830.0,17.94337,-18.19356,-37.94945
NC_023653.1,831.0,16.87355,-17.95021,-37.58411
NC_023653.1,832.0,17.76025,-18.47003,-37.90083
NC_023653.1,833.0,17.57057,-18.27016,-36.9909
NC_023653.1,834.0,17.32672,-17.41315,-37.3478
NC_023653.1,835.0,18.26087,-17.77967,-36.98841
NC_023653.1,836.0,17.83649,-18.46233,-37.74812
NC_023653.1,837.0,17.32681,-17.64242,-37.76238
NC_023653.1,838.0,16.5902,-18.3237,-37.9382
NC_023653.1,839.0,17.62306,-18.27329,-38.26105
NC_023653.1,840.0,18.32174,-18.36116,-37.59196
NC_023653.1,841.0,19.25183,-18.7667,-36.93033
NC_023653.1,842.0,18.53616,-17.97931,-36.8045
NC_023653.1,843.0,17.64468,-17.40496,-36.71983
NC_023653.1,844.0,18.32734,-18.33519,-36.89652
NC_023653.1,845.0,17.42676,-18.21099,-37.45048
NC_023653.1,846.0,18.1967,-18.50146,-36.93707
NC_023653.1,847.0,17.40294,-17.8702,-36.97268
NC_023653.1,848.0,16.34994,-17.91009,-37.29508
NC_023653.1,849.0,16.93019,-18.48176,-37.89756
NC_023653.1,850.0,16.04653,-18.55188,-37.33988
NC_023653.1,851.0,15.50068,-19.28993,-36.99521
NC_023653.1,852.0,16.1056,-18.78688,-37.73868
NC_023653.1,853.0,15.83407,-18.24719,-36.98347
NC_023653.1,854.0,15.7815,-18.99563,-37.55633
NC_023653.1,855.0,16.03348,-18.48093,-36.82185
NC_023653.1,856.0,15.77902,-19.33744,-37.03598
NC_023653.1,857.0,16.49129,-18.53102,-37.04024
NC_023653.1,858.0,15.79375,-19.33165,-36.9375
NC_023653.1,859.0,16.86681,-19.31227,-36.76779
NC_023653.1,860.0,17.63549,-20.0097,-36.68718
NC_023653.1,861.0,18.04568,-19.12556,-36.78593
NC_023653.1,862.0,17.8047,-19.83482,-36.11332
NC_023653.1,863.0,16.87155,-19.83631,-36.51573
NC_023653.1,864.0,17.79782,-20.20322,-36.42742
NC_023653.1,865.0,16.87752,-19.6753,-36.24559
NC_023653.1,866.0,16.16117,-20.2653,-36.35937
NC_023653.1,867.0,16.91889,-19.61788,-36.22644
NC_023653.1,868.0,17.71738,-20.08559,-36.07519
NC_023653.1,869.0,17.34597,-19.26009,-36.41312
NC_023653.1,870.0,18.34832,-19.36467,-36.53954
NC_023653.1,871.0,17.70778,-20.1805,-36.1389
NC_023653.1,872.0,16.85806,-19.81584,-36.51943
NC_023653.1,873.0,16.78767,-18.97386,-36.29056
NC_023653.1,874.0,17.83624,-19.44239,-36.50112
NC_023653.1,875.0,18.635,-19.50479,-36.11823
NC_023653.1,876.0,17.77635,-19.07695,-36.54314
NC_023653.1,877.0,17.36653,-19.48754,-35.65658
NC_023653.1,878.0,17.5709,-19.13454,-36.55661
NC_023653.1,879.0,18.09236,-18.33448,-36.21849
NC_023653.1,880.0,17.54008,-19.26483,-36.11467
NC_023653.1,881.0,16.60614,-19.24486,-36.33779
NC_023653.1,882.0,17.18641,-19.8301,-35.85826
NC_023653.1,883.0,18.07097,-19.56621,-36.18946
NC_023653.1,884.0,17.34765,-19.12764,-35.75325
NC_023653.1,885.0,16.75797,-18.49847,-36.03491
NC_023653.1,886.0,16.25633,-19.25052,-36.32826
NC_023653.1,887.0,16.98075,-19.05816,-35.68612
NC_023653.1,888.0,16.30763,-18.83344,-36.2095
NC_023653.1,889.0,17.3294,-18.98506,-35.73661
NC_023653.1,890.0,17.03324,-19.78142,-36.00232
NC_023653.1,891.0,17.0646,-18.88624,-35.72909
NC_023653.1,892.0,16.88725,-18.38244,-36.50185
NC_023653.1,893.0,17.58851,-18.92401,-36.13518
NC_023653.1,894.0,16.70875,-18.51891,-36.45023
NC_023653.1,895.0,17.34451,-18.92373,-35.95088
NC_023653.1,896.0,16.32132,-19.49124,-35.61248
NC_023653.1,897.0,16.77179,-20.57322,-35.58858
NC_023653.1,898.0,17.69247,-20.47938,-35.75493
NC_023653.1,899.0,16.59309,-20.36748,-36.0503
NC_023653.1,900.0,16.22992,-19.45873,-36.26562
NC_023653.1,901.0,15.38287,-20.02864,-36.24211
NC_023653.1,902.0,15.70033,-19.17737,-35.95905
NC_023653.1,903.0,16.27388,-18.34829,-35.81357
NC_023653.1,904.0,15.55324,-18.95929,-35.59256
NC_023653.1,905.0,16.54799,-18.86102,-35.84974
NC_023653.1,906.0,17.48348,-18.98896,-35.76482
NC_023653.1,907.0,16.43206,-19.4214,-35.90946
NC_023653.1,908.0,16.67995,-18.5118,-35.92435
NC_023653.1,909.0,15.90049,-19.08312,-35.96769
NC_023653.1,910.0,15.56726,-19.85449,-35.28112
NC_023653.1,911.0,15.75322,-20.83495,-35.42064
NC_023653.1,912.0,15.33711,-20.13342,-35.91419
NC_023653.1,913.0,15.58138,-19.9296,-35.05015
NC_023653.1,914.0,15.55924,-20.60841,-35.79316
NC_023653.1,915.0,15.11027,-19.78754,-35.69454
NC_023653.1,916.0,16.06673,-20.3325,-35.33038
NC_023653.1,917.0,15.77256,-21.18818,-35.796
NC_023653.1,918.0,15.6922,-20.16858,-35.95087
NC_023653.1,919.0,16.07386,-18.82347,-35.97019
NC_023653.1,920.0,16.87373,-18.04013,-36.11403
NC_023653.1,921.0,16.1379,-18.00331,-35.47809
NC_023653.1,922.0,16.72869,-18.23709,-36.23512
NC_023653.1,923.0,15.84987,-18.62744,-35.83487
NC_023653.1,924.0,16.75734,-18.11029,-36.16047
NC_023653.1,925.0,17.64344,-18.43204,-35.97342
NC_023653.1,926.0,16.75931,-17.95018,-36.08419
NC_023653.1,927.0,16.07326,-18.56701,-35.80617
NC_023653.1,928.0,15.83706,-19.50422,-35.96276
NC_023653.1,929.0,15.46659,-19.47571,-35.00775
NC_023653.1,930.0,15.15244,-20.25599,-35.59226
NC_023653.1,931.0,15.57939,-19.44319,-35.30815
NC_023653.1,932.0,15.87001,-20.1644,-34.87727
NC_023653.1,933.0,15.86404,-19.59481,-35.74223
NC_023653.1,934.0,15.7409,-20.8382,-35.66671
NC_023653.1,935.0,16.42612,-21.37158,-34.98344
NC_023653.1,936.0,15.74248,-20.6496,-34.97243
NC_023653.1,937.0,16.67693,-21.15596,-35.40851
NC_023653.1,938.0,16.13471,-20.53064,-34.74408
NC_023653.1,939.0,16.09587,-20.4346,-35.66619
NC_023653.1,940.0,16.84382,-20.91584,-35.1764
NC_023653.1,941.0,16.35938,-20.25573,-35.67538
NC_023653.1,942.0,16.19068,-20.15105,-34.63757
NC_023653.1,943.0,16.741,-20.63324,-35.34597
NC_023653.1,944.0,17.28542,-20.01704,-34.85328
NC_023653.1,945.0,17.64193,-19.23813,-35.22317
NC_023653.1,946.0,17.98304,-20.27499,-35.05604
NC_023653.1,947.0,18.12872,-19.76783,-35.91815
NC_023653.1,948.0,18.31222,-18.84776,-35.71566
NC_023653.1,949.0,18.00731,-19.81716,-35.62857
