chromosome,id,x,y,z
NC_023656.1,52.0,-5.2482,-59.49361,-44.50534
NC_023656.1,53.0,-5.39413,-60.33816,-44.94959
NC_023656.1,54.0,-5.52055,-61.20217,-44.54311
NC_023656.1,55.0,-6.08507,-60.54495,-44.96468
NC_023656.1,56.0,-6.09985,-61.47841,-44.77458
NC_023656.1,57.0,-5.60599,-62.36922,-44.28259
NC_023656.1,58.0,-4.8197,-62.09964,-44.89193
NC_023656.1,59.0,-5.22918,-61.20444,-44.78552
NC_023656.1,60.0,-5.37968,-60.21768,-45.11036
NC_023656.1,61.0,-4.73297,-59.83275,-44.42599
NC_023656.1,62.0,-5.18483,-60.51118,-44.94841
NC_023656.1,63.0,-4.73808,-61.19453,-45.33644
NC_023656.1,64.0,-4.77284,-60.46003,-45.94702
NC_023656.1,65.0,-4.88843,-60.56866,-44.86323
NC_023656.1,66.0,-4.97953,-61.62697,-45.2497
NC_023656.1,67.0,-4.45808,-61.30484,-44.38757
NC_023656.1,68.0,-4.40424,-61.87869,-43.66696
NC_023656.1,69.0,-3.9275,-60.98522,-43.41413
NC_023656.1,70.0,-3.98885,-60.01482,-43.83824
NC_023656.1,71.0,-4.70474,-60.65206,-43.91614
NC_023656.1,72.0,-4.07348,-60.95501,-43.19007
NC_023656.1,73.0,-4.32022,-60.10587,-43.60875
NC_023656.1,74.0,-3.36353,-60.44835,-43.32273
NC_023656.1,75.0,-3.37365,-61.37804,-43.40629
NC_023656.1,76.0,-4.15071,-60.69357,-43.13521
NC_023656.1,77.0,-4.1176,-59.65954,-43.24998
NC_023656.1,78.0,-3.46278,-60.4783,-43.3407
NC_023656.1,79.0,-3.59923,-61.50232,-43.4123
NC_023656.1,80.0,-3.5922,-60.61934,-43.83177
NC_023656.1,81.0,-3.27855,-61.24342,-43.02004
NC_023656.1,82.0,-4.04629,-60.64956,-43.2059
NC_023656.1,83.0,-3.56896,-61.51174,-43.19756
NC_023656.1,84.0,-2.96934,-61.70124,-43.9147
NC_023656.1,85.0,-3.4019,-61.9027,-44.75693
NC_023656.1,86.0,-4.24061,-61.36603,-45.07058
NC_023656.1,87.0,-3.48722,-60.77661,-44.96067
NC_023656.1,88.0,-3.64856,-60.28885,-44.02206
NC_023656.1,89.0,-4.1719,-59.74868,-44.74626
NC_023656.1,90.0,-4.04561,-60.53563,-44.18612
NC_023656.1,91.0,-4.61641,-61.42077,-44.68517
NC_023656.1,92.0,-4.19988,-60.59476,-44.10261
NC_023656.1,93.0,-4.02582,-60.10468,-44.93631
NC_023656.1,94.0,-4.10758,-59.63681,-44.0956
NC_023656.1,95.0,-3.49022,-60.03982,-43.50643
NC_023656.1,96.0,-3.21406,-60.88807,-43.06008
NC_023656.1,97.0,-3.77511,-61.23785,-43.79384
NC_023656.1,98.0,-4.46106,-61.31061,-44.50703
NC_023656.1,99.0,-3.79736,-61.89346,-44.99096
NC_023656.1,100.0,-3.86435,-61.27242,-44.30332
NC_023656.1,101.0,-3.80782,-60.57944,-44.99499
NC_023656.1,102.0,-4.07364,-60.62614,-44.03821
NC_023656.1,103.0,-4.02151,-61.10115,-45.00235
NC_023656.1,104.0,-4.49217,-60.42087,-45.52182
NC_023656.1,105.0,-4.09254,-59.9064,-44.75771
NC_023656.1,106.0,-4.2783,-60.86144,-45.12238
NC_023656.1,107.0,-3.95977,-59.85554,-45.28072
NC_023656.1,108.0,-4.25302,-60.3947,-44.54691
NC_023656.1,109.0,-3.52693,-60.31261,-43.90384
NC_023656.1,110.0,-4.11015,-59.48675,-44.28783
NC_023656.1,111.0,-3.19277,-59.31299,-44.62748
NC_023656.1,112.0,-2.8025,-59.74987,-45.37853
NC_023656.1,113.0,-3.61912,-60.02254,-46.13009
NC_023656.1,114.0,-4.51639,-60.26292,-45.81808
NC_023656.1,115.0,-3.55994,-59.89975,-45.74194
NC_023656.1,116.0,-4.31128,-59.60559,-45.03942
NC_023656.1,117.0,-4.01326,-59.31212,-45.9143
NC_023656.1,118.0,-4.18005,-59.26772,-45.03207
NC_023656.1,119.0,-3.30034,-59.09558,-45.3586
NC_023656.1,120.0,-4.32862,-59.13066,-45.12986
NC_023656.1,121.0,-4.83188,-59.8735,-45.8247
NC_023656.1,122.0,-3.97637,-60.01928,-46.22978
NC_023656.1,123.0,-4.19786,-59.07872,-46.18363
NC_023656.1,124.0,-4.47294,-59.01908,-45.06419
NC_023656.1,125.0,-3.99722,-59.5144,-44.36407
NC_023656.1,126.0,-3.28425,-60.0764,-43.99886
NC_023656.1,127.0,-3.18726,-60.03662,-43.02679
NC_023656.1,128.0,-3.53155,-59.61062,-43.78924
NC_023656.1,129.0,-3.04065,-60.14715,-44.46847
NC_023656.1,130.0,-2.60011,-60.23614,-43.52106
NC_023656.1,131.0,-2.44182,-59.57567,-44.20957
NC_023656.1,132.0,-2.66228,-60.39263,-43.58489
NC_023656.1,133.0,-3.24662,-60.25631,-44.50025
NC_023656.1,134.0,-2.83513,-59.98232,-45.29965
NC_023656.1,135.0,-2.44872,-60.08333,-44.32616
NC_023656.1,136.0,-3.44423,-59.84014,-43.88455
NC_023656.1,137.0,-2.92055,-60.57911,-43.35259
NC_023656.1,138.0,-2.28348,-59.81636,-43.84053
NC_023656.1,139.0,-2.93176,-59.85211,-44.80901
NC_023656.1,140.0,-3.14141,-59.7288,-43.83412
NC_023656.1,141.0,-3.02056,-59.67438,-44.80441
NC_023656.1,142.0,-3.20498,-59.86524,-45.75554
NC_023656.1,143.0,-2.93284,-59.5476,-44.80817
NC_023656.1,144.0,-2.59312,-60.11525,-43.92679
NC_023656.1,145.0,-2.46186,-59.39839,-44.62911
NC_023656.1,146.0,-2.2005,-60.24242,-44.12258
NC_023656.1,147.0,-2.37328,-60.19001,-45.04094
NC_023656.1,148.0,-3.11229,-59.43388,-45.01272
NC_023656.1,149.0,-2.50265,-60.27364,-45.59459
NC_023656.1,150.0,-2.98736,-59.48372,-45.29503
NC_023656.1,151.0,-2.44737,-59.92527,-44.61628
NC_023656.1,152.0,-2.51029,-60.15823,-45.52208
NC_023656.1,153.0,-2.89921,-59.36248,-45.00279
NC_023656.1,154.0,-3.63368,-59.92064,-44.56323
NC_023656.1,155.0,-3.02212,-60.67262,-44.99281
NC_023656.1,156.0,-2.89462,-59.85925,-45.6268
NC_023656.1,157.0,-3.66016,-60.48399,-46.07678
NC_023656.1,158.0,-3.21966,-60.29712,-44.98963
NC_023656.1,159.0,-3.93224,-60.16444,-45.8832
NC_023656.1,160.0,-3.7458,-61.11393,-46.1297
NC_023656.1,161.0,-3.15875,-60.91174,-45.46108
NC_023656.1,162.0,-3.07603,-62.01998,-45.66368
NC_023656.1,163.0,-3.72055,-61.51447,-45.15369
NC_023656.1,164.0,-4.46464,-60.76529,-44.86872
NC_023656.1,165.0,-4.06666,-61.30651,-45.67833
NC_023656.1,166.0,-3.91348,-61.74349,-44.66975
NC_023656.1,167.0,-3.31194,-62.0295,-45.49723
NC_023656.1,168.0,-4.16898,-61.6312,-45.40405
NC_023656.1,169.0,-4.15662,-60.9043,-46.08533
NC_023656.1,170.0,-3.85683,-61.79363,-45.62471
NC_023656.1,171.0,-3.69482,-60.98124,-46.23535
NC_023656.1,172.0,-4.73468,-61.04133,-46.72668
NC_023656.1,173.0,-4.08004,-60.26656,-46.53941
NC_023656.1,174.0,-3.88952,-61.13289,-46.86337
NC_023656.1,175.0,-4.499,-61.44677,-46.19988
NC_023656.1,176.0,-3.66745,-61.81953,-45.84604
NC_023656.1,177.0,-4.23933,-61.4067,-46.45905
NC_023656.1,178.0,-4.17269,-60.48628,-46.0696
NC_023656.1,179.0,-3.14345,-60.31818,-46.17424
NC_023656.1,180.0,-4.02089,-60.50213,-45.63765
NC_023656.1,181.0,-3.81561,-61.57922,-46.2095
NC_023656.1,182.0,-3.27805,-62.07864,-45.61503
NC_023656.1,183.0,-3.17788,-61.4059,-46.37759
NC_023656.1,184.0,-3.87262,-60.79318,-46.36186
NC_023656.1,185.0,-4.16533,-61.85196,-46.18497
NC_023656.1,186.0,-3.40964,-61.63002,-45.49032
NC_023656.1,187.0,-4.16692,-62.04597,-44.88586
NC_023656.1,188.0,-4.05942,-61.70658,-43.86594
NC_023656.1,189.0,-4.12776,-61.89112,-44.82718
NC_023656.1,190.0,-3.41622,-61.72338,-45.50891
NC_023656.1,191.0,-3.93196,-61.21241,-46.11936
NC_023656.1,192.0,-3.66873,-62.10819,-45.85119
NC_023656.1,193.0,-4.25889,-61.95496,-46.58964
NC_023656.1,194.0,-4.2478,-62.02745,-45.66249
NC_023656.1,195.0,-4.15522,-61.75536,-44.79963
NC_023656.1,196.0,-3.94481,-62.11967,-45.66951
NC_023656.1,197.0,-3.93997,-61.86086,-44.62302
NC_023656.1,198.0,-3.04531,-61.79171,-44.20644
NC_023656.1,199.0,-3.86166,-62.16877,-44.39696
NC_023656.1,200.0,-3.20369,-61.95205,-45.18799
NC_023656.1,201.0,-3.15989,-61.55601,-44.22711
NC_023656.1,202.0,-3.92988,-62.18002,-44.35379
NC_023656.1,203.0,-3.60118,-61.40193,-43.90625
NC_023656.1,204.0,-3.67635,-62.02032,-44.7514
NC_023656.1,205.0,-4.30429,-61.61084,-44.00974
NC_023656.1,206.0,-3.42374,-61.93083,-43.32704
NC_023656.1,207.0,-3.63341,-62.1796,-44.25365
NC_023656.1,208.0,-3.04754,-61.88075,-43.52319
NC_023656.1,209.0,-3.32542,-62.02134,-44.53494
NC_023656.1,210.0,-2.65925,-61.68381,-43.74382
NC_023656.1,211.0,-3.55988,-61.82371,-43.43783
NC_023656.1,212.0,-2.63141,-61.57408,-44.02056
NC_023656.1,213.0,-2.36547,-61.0892,-44.77456
NC_023656.1,214.0,-2.992,-60.76544,-45.46747
NC_023656.1,215.0,-2.68236,-61.03217,-44.45745
NC_023656.1,216.0,-2.61086,-61.66913,-45.13509
NC_023656.1,217.0,-3.11914,-61.30706,-45.98778
NC_023656.1,218.0,-3.47219,-62.04735,-45.3053
NC_023656.1,219.0,-2.59912,-61.72559,-45.48726
NC_023656.1,220.0,-2.48563,-61.51871,-44.56695
NC_023656.1,221.0,-1.84178,-61.54587,-43.75354
NC_023656.1,222.0,-2.33522,-60.97681,-44.29372
NC_023656.1,223.0,-2.2916,-61.85159,-44.5828
NC_023656.1,224.0,-1.67766,-61.09205,-44.63742
NC_023656.1,225.0,-2.18193,-60.58504,-44.04675
NC_023656.1,226.0,-2.97548,-60.85535,-43.56781
NC_023656.1,227.0,-2.4683,-61.48448,-43.12459
NC_023656.1,228.0,-2.06554,-60.90518,-43.8604
NC_023656.1,229.0,-2.0021,-60.37543,-44.78983
NC_023656.1,230.0,-2.1466,-60.61454,-45.80083
NC_023656.1,231.0,-1.77272,-60.87828,-44.90541
NC_023656.1,232.0,-2.28029,-61.57564,-45.42322
NC_023656.1,233.0,-2.50705,-60.68938,-45.8051
NC_023656.1,234.0,-1.54218,-60.87495,-45.56164
NC_023656.1,235.0,-1.40301,-60.14935,-44.32563
NC_023656.1,236.0,-1.35956,-60.69408,-45.23613
NC_023656.1,237.0,-2.07568,-60.81078,-45.8166
NC_023656.1,238.0,-2.22105,-61.82111,-45.52291
NC_023656.1,239.0,-2.57409,-61.23503,-46.3085
NC_023656.1,240.0,-2.46062,-61.8628,-45.61498
NC_023656.1,241.0,-1.75921,-61.03774,-45.57284
NC_023656.1,242.0,-2.55266,-60.7891,-46.17455
NC_023656.1,243.0,-2.63748,-61.74098,-45.87142
NC_023656.1,244.0,-2.85587,-60.73406,-46.11646
NC_023656.1,245.0,-2.1644,-61.39367,-45.67189
NC_023656.1,246.0,-2.42884,-61.9411,-44.79555
NC_023656.1,247.0,-1.86933,-61.50725,-44.21528
NC_023656.1,248.0,-1.44861,-60.68851,-44.52798
NC_023656.1,249.0,-1.85973,-60.87403,-45.38229
NC_023656.1,250.0,-2.34032,-61.53305,-46.04905
NC_023656.1,251.0,-1.8436,-61.20704,-45.2603
NC_023656.1,252.0,-1.64976,-60.63775,-44.4377
NC_023656.1,253.0,-1.93025,-61.52182,-44.69443
NC_023656.1,254.0,-2.02865,-60.78783,-45.44912
NC_023656.1,255.0,-2.04953,-61.52533,-46.04372
NC_023656.1,256.0,-1.65067,-61.25146,-45.1998
NC_023656.1,257.0,-1.22046,-61.4181,-44.29466
NC_023656.1,258.0,-2.00908,-61.1998,-43.73756
NC_023656.1,259.0,-2.84986,-61.77632,-43.40846
NC_023656.1,260.0,-2.09476,-61.11504,-43.50083
NC_023656.1,261.0,-2.93344,-61.51673,-43.3457
NC_023656.1,262.0,-2.09147,-61.87629,-43.61573
NC_023656.1,263.0,-1.88294,-60.87965,-43.80475
NC_023656.1,264.0,-2.04633,-61.63814,-44.50762
NC_023656.1,265.0,-1.71428,-61.6386,-45.57062
NC_023656.1,266.0,-0.97312,-61.62192,-46.47184
NC_023656.1,267.0,-1.43559,-61.98514,-47.34136
NC_023656.1,268.0,-1.54366,-62.60074,-48.26291
NC_023656.1,269.0,-2.4162,-62.85682,-47.6139
NC_023656.1,270.0,-3.2716,-62.60579,-47.59515
NC_023656.1,271.0,-4.04705,-61.91346,-47.87701
NC_023656.1,272.0,-5.08612,-61.97589,-47.35671
NC_023656.1,273.0,-5.42313,-62.84566,-46.71494
NC_023656.1,274.0,-4.45912,-62.87399,-46.28643
NC_023656.1,275.0,-4.14121,-62.9117,-45.22642
NC_023656.1,276.0,-2.78656,-62.67321,-44.96321
NC_023656.1,277.0,-3.72902,-62.90382,-44.92243
NC_023656.1,278.0,-2.89897,-62.70799,-44.51375
NC_023656.1,279.0,-2.46945,-62.86449,-45.35717
NC_023656.1,280.0,-1.72631,-62.47341,-44.7481
NC_023656.1,281.0,-1.52253,-62.98538,-43.9665
NC_023656.1,282.0,-2.54493,-62.69554,-44.19466
NC_023656.1,283.0,-1.68558,-62.84779,-44.89624
NC_023656.1,284.0,-1.19544,-63.45154,-44.27485
NC_023656.1,285.0,-1.79108,-62.90567,-43.85667
NC_023656.1,286.0,-2.67816,-63.02091,-44.21557
NC_023656.1,287.0,-1.64906,-62.83634,-44.092
NC_023656.1,288.0,-2.49753,-62.81761,-43.69998
NC_023656.1,289.0,-2.07299,-62.82478,-44.75075
NC_023656.1,290.0,-1.14434,-62.79129,-44.62499
NC_023656.1,291.0,-1.85127,-63.0947,-44.04497
NC_023656.1,292.0,-2.64568,-63.04476,-43.4779
NC_023656.1,293.0,-2.94908,-62.78008,-44.39541
NC_023656.1,294.0,-1.99835,-62.87707,-44.23744
NC_023656.1,295.0,-1.40083,-62.99264,-45.00811
NC_023656.1,296.0,-2.05201,-62.69354,-45.57256
NC_023656.1,297.0,-2.68002,-62.96132,-44.72911
NC_023656.1,298.0,-2.42599,-62.73373,-45.69194
NC_023656.1,299.0,-3.44127,-63.09266,-45.48494
NC_023656.1,300.0,-2.44675,-62.889,-45.23114
NC_023656.1,301.0,-3.08062,-63.13464,-45.99211
NC_023656.1,302.0,-2.00897,-62.61801,-46.07757
NC_023656.1,303.0,-2.62242,-62.94147,-45.31056
NC_023656.1,304.0,-2.90755,-62.90682,-46.19482
NC_023656.1,305.0,-3.40502,-63.53853,-46.65143
NC_023656.1,306.0,-2.36491,-63.18055,-46.21638
NC_023656.1,307.0,-3.2815,-63.09252,-46.53065
NC_023656.1,308.0,-2.15687,-63.14018,-46.49799
NC_023656.1,309.0,-1.44862,-62.59042,-46.14146
NC_023656.1,310.0,-2.48385,-62.73353,-46.42491
NC_023656.1,311.0,-3.37936,-63.04165,-46.04746
NC_023656.1,312.0,-2.41406,-62.9398,-45.95469
NC_023656.1,313.0,-1.63228,-63.07648,-45.26992
NC_023656.1,314.0,-1.58528,-63.47486,-44.29237
NC_023656.1,315.0,-2.32625,-62.99761,-44.29951
NC_023656.1,316.0,-1.95349,-63.46145,-43.55414
NC_023656.1,317.0,-2.95535,-63.3184,-43.71672
NC_023656.1,318.0,-3.327,-63.33836,-44.80137
NC_023656.1,319.0,-3.28418,-63.04328,-43.89783
NC_023656.1,320.0,-3.77786,-63.21162,-44.78491
NC_023656.1,321.0,-2.95144,-63.13788,-45.39549
NC_023656.1,322.0,-3.9574,-63.18913,-45.47959
NC_023656.1,323.0,-3.51192,-63.13356,-46.34406
NC_023656.1,324.0,-2.3916,-63.2928,-46.77971
NC_023656.1,325.0,-3.05802,-62.61269,-46.48966
NC_023656.1,326.0,-2.20196,-62.84711,-46.3214
NC_023656.1,327.0,-1.24727,-63.39558,-46.10354
NC_023656.1,328.0,-1.13892,-63.79428,-45.24431
NC_023656.1,329.0,-1.39749,-63.4949,-46.08735
NC_023656.1,330.0,-2.04962,-64.18037,-46.62984
NC_023656.1,331.0,-1.54561,-64.22751,-45.77943
NC_023656.1,332.0,-1.69076,-63.17432,-45.66129
NC_023656.1,333.0,-1.37493,-63.69085,-46.43663
NC_023656.1,334.0,-2.30582,-63.84123,-46.77121
NC_023656.1,335.0,-2.91716,-63.30968,-46.27931
NC_023656.1,336.0,-2.15079,-63.60286,-46.73859
NC_023656.1,337.0,-1.81515,-64.59549,-46.54077
NC_023656.1,338.0,-1.66418,-64.32593,-45.66238
NC_023656.1,339.0,-2.48283,-64.05499,-46.12453
NC_023656.1,340.0,-1.59087,-64.47523,-46.58149
NC_023656.1,341.0,-1.29509,-65.0197,-45.72776
NC_023656.1,342.0,-1.55927,-64.17516,-45.42016
NC_023656.1,343.0,-1.46109,-65.21806,-45.75556
NC_023656.1,344.0,-1.45512,-64.225,-45.68768
NC_023656.1,345.0,-1.72511,-64.73555,-44.91604
NC_023656.1,346.0,-1.30177,-63.82653,-44.59949
NC_023656.1,347.0,-2.09399,-63.66439,-45.19438
NC_023656.1,348.0,-1.78164,-64.29221,-45.97329
NC_023656.1,349.0,-2.21484,-64.0895,-45.02403
NC_023656.1,350.0,-2.31002,-64.58978,-45.81908
NC_023656.1,351.0,-1.67202,-64.87417,-44.99255
NC_023656.1,352.0,-1.8653,-64.2837,-44.19214
NC_023656.1,353.0,-2.79792,-63.72873,-43.66366
NC_023656.1,354.0,-1.84702,-63.99778,-44.12454
NC_023656.1,355.0,-1.20348,-64.42944,-44.66753
NC_023656.1,356.0,-1.77756,-63.70039,-45.01287
NC_023656.1,357.0,-1.66761,-63.84277,-44.05037
NC_023656.1,358.0,-2.27434,-63.53558,-44.88724
NC_023656.1,359.0,-2.80156,-63.77816,-45.74393
NC_023656.1,360.0,-3.8505,-63.43505,-45.68242
NC_023656.1,361.0,-4.07984,-63.10389,-44.86682
NC_023656.1,362.0,-3.58552,-63.6429,-44.0603
NC_023656.1,363.0,-2.71778,-63.38372,-43.66472
NC_023656.1,364.0,-3.31688,-63.2594,-44.71137
NC_023656.1,365.0,-3.39919,-63.62771,-45.58473
NC_023656.1,366.0,-3.45438,-63.66226,-44.29192
NC_023656.1,367.0,-2.53872,-64.09224,-43.95615
NC_023656.1,368.0,-1.42991,-64.16379,-44.25814
NC_023656.1,369.0,-1.98281,-64.92445,-44.2601
NC_023656.1,370.0,-2.34782,-64.24474,-43.52166
NC_023656.1,371.0,-1.95827,-63.99599,-44.47548
NC_023656.1,372.0,-1.78071,-64.68597,-43.78504
NC_023656.1,373.0,-2.03165,-63.77234,-44.02834
NC_023656.1,374.0,-1.78482,-64.7925,-44.23925
NC_023656.1,375.0,-2.24089,-64.75694,-45.12732
NC_023656.1,376.0,-2.71314,-64.13557,-46.15478
NC_023656.1,377.0,-3.56225,-63.65121,-46.14815
NC_023656.1,378.0,-3.13253,-63.84762,-45.36067
NC_023656.1,379.0,-4.01829,-63.37731,-45.03033
NC_023656.1,380.0,-3.29112,-63.85362,-44.56744
NC_023656.1,381.0,-3.13108,-64.56179,-45.49436
NC_023656.1,382.0,-3.56414,-63.81346,-45.16659
NC_023656.1,383.0,-3.66246,-63.67769,-46.11665
NC_023656.1,384.0,-2.88092,-64.24955,-46.4368
NC_023656.1,385.0,-2.28209,-64.76839,-45.92219
NC_023656.1,386.0,-3.18591,-64.56406,-46.15443
NC_023656.1,387.0,-2.1727,-64.43615,-46.21844
NC_023656.1,388.0,-1.82699,-65.14534,-45.73965
NC_023656.1,389.0,-1.30431,-65.2625,-44.82956
NC_023656.1,390.0,-1.73272,-64.34969,-44.4258
NC_023656.1,391.0,-2.40654,-64.79303,-43.91684
NC_023656.1,392.0,-1.75634,-64.28229,-44.62253
NC_023656.1,393.0,-1.48149,-64.13745,-45.57097
NC_023656.1,394.0,-1.4411,-65.1598,-45.502
NC_023656.1,395.0,-1.97956,-65.06543,-46.24445
NC_023656.1,396.0,-2.15689,-64.69559,-45.21218
NC_023656.1,397.0,-2.08809,-65.26446,-46.13667
NC_023656.1,398.0,-2.5117,-64.33286,-46.08271
NC_023656.1,399.0,-3.65643,-64.3551,-46.08497
NC_023656.1,400.0,-4.09581,-63.71232,-45.47157
NC_023656.1,401.0,-4.01057,-64.4578,-46.04349
NC_023656.1,402.0,-3.29499,-64.31307,-46.76311
NC_023656.1,403.0,-3.9422,-63.818,-46.34979
NC_023656.1,404.0,-3.52854,-64.53746,-46.70215
NC_023656.1,405.0,-2.66898,-64.40221,-47.20795
NC_023656.1,406.0,-2.67004,-64.31328,-46.2323
NC_023656.1,407.0,-3.85136,-64.3132,-45.96202
NC_023656.1,408.0,-3.30966,-64.6938,-46.70394
NC_023656.1,409.0,-2.75627,-65.54161,-46.42718
NC_023656.1,410.0,-2.48359,-64.69035,-46.8398
NC_023656.1,411.0,-3.43488,-64.62,-46.54186
NC_023656.1,412.0,-2.68419,-64.58849,-47.1812
NC_023656.1,413.0,-2.37798,-65.17952,-46.30725
NC_023656.1,414.0,-2.96439,-64.5531,-46.74387
NC_023656.1,415.0,-2.7874,-64.87137,-45.75965
NC_023656.1,416.0,-2.4536,-65.28192,-44.92168
NC_023656.1,417.0,-2.7538,-64.26772,-44.84981
NC_023656.1,418.0,-2.08053,-65.05291,-44.75423
NC_023656.1,419.0,-2.72427,-64.56668,-45.41131
NC_023656.1,420.0,-2.2523,-64.96561,-44.42896
NC_023656.1,421.0,-2.98876,-64.27212,-44.27105
NC_023656.1,422.0,-2.56382,-64.58549,-43.40885
NC_023656.1,423.0,-2.70254,-64.74074,-44.40274
NC_023656.1,424.0,-3.3252,-64.59612,-45.08669
NC_023656.1,425.0,-3.90937,-63.86866,-44.66015
NC_023656.1,426.0,-3.56562,-64.79077,-45.10611
NC_023656.1,427.0,-3.42219,-63.84383,-45.04756
NC_023656.1,428.0,-4.11752,-64.18888,-45.56912
NC_023656.1,429.0,-3.03459,-64.52971,-45.71387
NC_023656.1,430.0,-3.9826,-64.27383,-45.24059
NC_023656.1,431.0,-3.17111,-64.6601,-45.58393
NC_023656.1,432.0,-3.81757,-64.07212,-44.82329
NC_023656.1,433.0,-3.70648,-63.66588,-43.84854
NC_023656.1,434.0,-4.38199,-63.72249,-44.52744
NC_023656.1,435.0,-3.81309,-63.58645,-43.64808
NC_023656.1,436.0,-3.17897,-64.31541,-43.6387
NC_023656.1,437.0,-3.86556,-63.71282,-44.03839
NC_023656.1,438.0,-3.00223,-64.02712,-43.67307
NC_023656.1,439.0,-3.93878,-63.73927,-43.94486
NC_023656.1,440.0,-4.41546,-63.90463,-44.88237
NC_023656.1,441.0,-3.98294,-63.32352,-44.24485
NC_023656.1,442.0,-4.39246,-63.94917,-45.06043
NC_023656.1,443.0,-3.71159,-64.44147,-44.2519
NC_023656.1,444.0,-3.20271,-63.89437,-44.85105
NC_023656.1,445.0,-3.25485,-64.00834,-45.90489
NC_023656.1,446.0,-4.02375,-64.14038,-45.2738
NC_023656.1,447.0,-3.8706,-63.77846,-44.29297
NC_023656.1,448.0,-3.39287,-64.27501,-43.63563
NC_023656.1,449.0,-3.89096,-63.44922,-43.83039
NC_023656.1,450.0,-3.64782,-64.18445,-43.21953
NC_023656.1,451.0,-2.80307,-64.78993,-43.49679
NC_023656.1,452.0,-3.54596,-64.09144,-43.56442
NC_023656.1,453.0,-2.74039,-64.44665,-43.75303
NC_023656.1,454.0,-3.61965,-64.34262,-43.34837
NC_023656.1,455.0,-2.66226,-64.60441,-43.98295
NC_023656.1,456.0,-2.51647,-65.54355,-43.84395
NC_023656.1,457.0,-2.91446,-64.76789,-43.35322
NC_023656.1,458.0,-2.46754,-65.13517,-44.16916
NC_023656.1,459.0,-2.57697,-64.24159,-43.90237
NC_023656.1,460.0,-3.4773,-64.11221,-43.49603
NC_023656.1,461.0,-4.26128,-63.8869,-44.17695
NC_023656.1,462.0,-3.57358,-64.39022,-43.88947
NC_023656.1,463.0,-3.97013,-63.97429,-44.80926
NC_023656.1,464.0,-3.23909,-64.31902,-44.18703
NC_023656.1,465.0,-2.81976,-65.17414,-43.69091
NC_023656.1,466.0,-2.27887,-65.05749,-44.47969
NC_023656.1,467.0,-3.05974,-64.60954,-44.2972
NC_023656.1,468.0,-2.92064,-65.49843,-44.52368
NC_023656.1,469.0,-3.55626,-65.10142,-45.18026
NC_023656.1,470.0,-3.58038,-64.30947,-44.37549
NC_023656.1,471.0,-3.70636,-64.84941,-45.25914
NC_023656.1,472.0,-3.21125,-65.44129,-44.6609
NC_023656.1,473.0,-2.79595,-64.60906,-44.91144
NC_023656.1,474.0,-2.49749,-65.49894,-44.74898
NC_023656.1,475.0,-3.28054,-65.1304,-45.29371
NC_023656.1,476.0,-3.74521,-64.96049,-46.0621
NC_023656.1,477.0,-4.37286,-64.28168,-45.62125
NC_023656.1,478.0,-3.83527,-65.27478,-45.64394
NC_023656.1,479.0,-4.23837,-64.59293,-46.25408
NC_023656.1,480.0,-4.35613,-64.11449,-45.4256
NC_023656.1,481.0,-4.66592,-64.96707,-46.22156
NC_023656.1,482.0,-4.53725,-64.15795,-45.70789
NC_023656.1,483.0,-4.24346,-64.87845,-46.33483
NC_023656.1,484.0,-4.3247,-64.32227,-45.50154
NC_023656.1,485.0,-4.21458,-64.61415,-46.50916
NC_023656.1,486.0,-3.51849,-65.35709,-46.22192
NC_023656.1,487.0,-3.13476,-65.59639,-45.05169
NC_023656.1,488.0,-2.22977,-66.02401,-44.79665
NC_023656.1,489.0,-2.62069,-65.76931,-45.59735
NC_023656.1,490.0,-3.55543,-65.07322,-45.63849
NC_023656.1,491.0,-3.62381,-65.36013,-46.55115
NC_023656.1,492.0,-2.68692,-65.5678,-46.52786
NC_023656.1,493.0,-3.6418,-65.77102,-46.41049
NC_023656.1,494.0,-4.45081,-64.6073,-46.4528
NC_023656.1,495.0,-4.1873,-65.5,-46.58944
NC_023656.1,496.0,-3.23869,-65.48025,-46.78599
NC_023656.1,497.0,-2.45647,-65.67182,-46.3691
NC_023656.1,498.0,-2.3789,-66.02472,-45.4346
NC_023656.1,499.0,-2.96967,-65.88615,-46.29875
NC_023656.1,500.0,-2.71331,-65.65613,-45.39053
NC_023656.1,501.0,-2.94806,-66.52053,-44.80408
NC_023656.1,502.0,-2.41552,-66.0368,-45.44244
NC_023656.1,503.0,-3.28356,-65.57157,-45.825
NC_023656.1,504.0,-2.54555,-66.15472,-45.36244
NC_023656.1,505.0,-2.72451,-65.93401,-44.33625
NC_023656.1,506.0,-2.95546,-66.79607,-44.96274
NC_023656.1,507.0,-2.32184,-66.05284,-44.94533
NC_023656.1,508.0,-3.22195,-65.5175,-45.0219
NC_023656.1,509.0,-2.64405,-66.1841,-45.79076
NC_023656.1,510.0,-2.23488,-66.33474,-44.94113
NC_023656.1,511.0,-2.66525,-65.49037,-45.17785
NC_023656.1,512.0,-3.31512,-65.81154,-45.85794
NC_023656.1,513.0,-2.98834,-66.57439,-45.31592
NC_023656.1,514.0,-2.89932,-65.81517,-44.75619
NC_023656.1,515.0,-3.60589,-65.4215,-44.15632
NC_023656.1,516.0,-3.09645,-66.05649,-44.73662
NC_023656.1,517.0,-2.82372,-66.1971,-45.68002
