gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
POM121C,gene-POM121C,9743371,9796532,chr28,9745333,9745487,NC_023669.1,2803_006_autosomes_peak_91242,27,.,4.03491,5.27184,2.76836,81,97,98,"[-7.5162916850000006, -7.6764002576, -17.045588769200002]",-7.516291685,-7.6764002576,-17.045588769200002,"[-7.515513215, -7.6776980464, -17.0456029988]",-7.515513215,-7.6776980464,-17.0456029988,9745410,45.487,"[-7.515513215, -7.6776980464, -17.0456029988]",-7.515513215,-7.6776980464,-17.0456029988
POM121C,gene-POM121C,9743371,9796532,chr28,9746020,9746143,NC_023669.1,2803_006_autosomes_peak_91243,27,.,4.03491,5.27184,2.76836,70,97,98,"[-7.5128189, -7.682189744, -17.045652248]",-7.5128189,-7.682189744,-17.045652248,"[-7.512197135, -7.6832262896, -17.0456636132]",-7.512197135,-7.6832262896,-17.0456636132,9746081,46.143,"[-7.512197135, -7.6832262896, -17.0456636132]",-7.512197135,-7.6832262896,-17.0456636132
POM121C,gene-POM121C,9743371,9796532,chr28,9746836,9746954,NC_023669.1,2803_006_autosomes_peak_91244,16,.,3.22793,3.94805,1.68706,48,97,98,"[-7.50869402, -7.6890663392, -17.0457276464]",-7.50869402,-7.6890663392,-17.0457276464,"[-7.508097530000001, -7.690060748800001, -17.0457385496]",-7.508097530000001,-7.690060748800001,-17.0457385496,9746895,46.954,"[-7.508097530000001, -7.690060748800001, -17.0457385496]",-7.508097530000001,-7.690060748800001,-17.0457385496
POM121C,gene-POM121C,9743371,9796532,chr28,9768200,9768631,NC_023669.1,2803_006_autosomes_peak_91245,111,.,8.87681,14.5303,11.1642,187,97,98,"[-7.400699, -7.869105040000001, -17.04770168]",-7.400699,-7.869105040000001,-17.04770168,"[-7.398520295, -7.8727371632, -17.0477415044]",-7.398520295,-7.8727371632,-17.0477415044,9768415,68.631,"[-7.398520295, -7.8727371632, -17.0477415044]",-7.398520295,-7.8727371632,-17.0477415044
POM121C,gene-POM121C,9743371,9796532,chr28,9769250,9769526,NC_023669.1,2803_006_autosomes_peak_91246,52,.,5.64888,8.14205,5.28039,213,97,98,"[-7.39539125, -7.8779536000000006, -17.0477987]",-7.39539125,-7.8779536,-17.0477987,"[-7.39399607, -7.8802795072, -17.0478242024]",-7.39399607,-7.8802795072,-17.0478242024,9769388,69.526,"[-7.39399607, -7.8802795072, -17.0478242024]",-7.39399607,-7.8802795072,-17.0478242024
LOC103246643,gene-LOC103246643,9768798,9781665,chr28,9769250,9769526,NC_023669.1,2803_006_autosomes_peak_91246,52,.,5.64888,8.14205,5.28039,213,97,98,"[-7.39539125, -7.8779536000000006, -17.0477987]",-7.39539125,-7.8779536,-17.0477987,"[-7.39399607, -7.8802795072, -17.0478242024]",-7.39399607,-7.8802795072,-17.0478242024,9769388,69.526,"[-7.39399607, -7.8802795072, -17.0478242024]",-7.39399607,-7.8802795072,-17.0478242024
HIP1,gene-HIP1,9805985,10007931,chr28,9825786,9825900,NC_023669.1,2803_006_autosomes_peak_91247,16,.,3.22793,3.94805,1.68706,49,98,99,"[-7.2707926346, -7.8901787356, -17.0171414074]",-7.2707926346,-7.8901787356,-17.0171414074,"[-7.270928990000001, -7.88908714, -17.01699331]",-7.270928990000001,-7.88908714,-17.01699331,9825843,25.9,"[-7.270928990000001, -7.88908714, -17.01699331]",-7.270928990000001,-7.88908714,-17.01699331
HIP1,gene-HIP1,9805985,10007931,chr28,9834621,9834783,NC_023669.1,2803_006_autosomes_peak_91248,16,.,3.22793,3.94805,1.68706,48,98,99,"[-7.2813601781, -7.8055800766, -17.0056638589]",-7.2813601781,-7.8055800766,-17.0056638589,"[-7.2815539463, -7.804028861800001, -17.0054534047]",-7.2815539463,-7.804028861800001,-17.0054534047,9834702,34.782999999999994,"[-7.2815539463, -7.804028861800001, -17.0054534047]",-7.2815539463,-7.804028861800001,-17.0054534047
HIP1,gene-HIP1,9805985,10007931,chr28,9848815,9848988,NC_023669.1,2803_006_autosomes_peak_91249,16,.,3.22793,3.94805,1.68706,49,98,99,"[-7.2983376215, -7.669666849, -16.9872244335]",-7.2983376215,-7.669666849,-16.9872244335,"[-7.2985445468000005, -7.6680103048, -16.9869996892]",-7.2985445468,-7.6680103048,-16.9869996892,9848901,48.988,"[-7.2985445468000005, -7.6680103048, -16.9869996892]",-7.2985445468,-7.6680103048,-16.9869996892
HIP1,gene-HIP1,9805985,10007931,chr28,9855193,9855339,NC_023669.1,2803_006_autosomes_peak_91250,27,.,4.03491,5.27184,2.76836,83,98,99,"[-7.3059663473, -7.6085949478, -16.9789387737]",-7.3059663473,-7.6085949478,-16.9789387737,"[-7.3061409779, -7.6071969394000005, -16.9787491051]",-7.3061409779,-7.6071969394,-16.9787491051,9855266,55.339000000000006,"[-7.3061409779, -7.6071969394000005, -16.9787491051]",-7.3061409779,-7.6071969394,-16.9787491051
HIP1,gene-HIP1,9805985,10007931,chr28,9913416,9913537,NC_023669.1,2803_006_autosomes_peak_91251,16,.,3.22793,3.94805,1.68706,45,99,100,"[-7.3582277912, -7.27460236, -17.0086410232]",-7.3582277912,-7.27460236,-17.0086410232,"[-7.3582157759, -7.275459645, -17.0094338999]",-7.3582157759,-7.275459645,-17.0094338999,9913476,13.537,"[-7.3582157759, -7.275459645, -17.0094338999]",-7.3582157759,-7.275459645,-17.0094338999
HIP1,gene-HIP1,9805985,10007931,chr28,9923900,9924152,NC_023669.1,2803_006_autosomes_peak_91252,27,.,4.03491,5.27184,2.76836,205,99,100,"[-7.3571867300000005, -7.3488815, -17.07733953]",-7.35718673,-7.3488815,-17.07733953,"[-7.3571617064, -7.35066692, -17.0789908104]",-7.3571617064,-7.35066692,-17.0789908104,9924026,24.152,"[-7.3571617064, -7.35066692, -17.0789908104]",-7.3571617064,-7.35066692,-17.0789908104
HIP1,gene-HIP1,9805985,10007931,chr28,9946446,9946713,NC_023669.1,2803_006_autosomes_peak_91253,39,.,4.8419,6.67379,3.97677,199,99,100,"[-7.3549479122, -7.50861991, -17.2250767042]",-7.3549479122,-7.50861991,-17.2250767042,"[-7.3549213991, -7.510511605, -17.2268262751]",-7.3549213991,-7.510511605,-17.2268262751,9946579,46.713,"[-7.3549213991, -7.510511605, -17.2268262751]",-7.3549213991,-7.510511605,-17.2268262751
HIP1,gene-HIP1,9805985,10007931,chr28,9960130,9960334,NC_023669.1,2803_006_autosomes_peak_91254,16,.,3.22793,3.94805,1.68706,31,99,100,"[-7.353589091, -7.60557105, -17.314743851]",-7.353589091,-7.60557105,-17.314743851,"[-7.3535688338, -7.60701639, -17.3160806018]",-7.3535688338,-7.60701639,-17.3160806018,9960232,60.334,"[-7.3535688338, -7.60701639, -17.3160806018]",-7.3535688338,-7.60701639,-17.3160806018
HIP1,gene-HIP1,9805985,10007931,chr28,9983935,9984122,NC_023669.1,2803_006_autosomes_peak_91255,27,.,4.03491,5.27184,2.76836,147,99,100,"[-7.3512252545, -7.774229475, -17.4707308745]",-7.3512252545,-7.774229475,-17.4707308745,"[-7.3512066854, -7.77555437, -17.4719562294]",-7.3512066854,-7.77555437,-17.4719562294,9984028,84.122,"[-7.3512066854, -7.77555437, -17.4719562294]",-7.3512066854,-7.77555437,-17.4719562294
HIP1,gene-HIP1,9805985,10007931,chr28,9997065,9997229,NC_023669.1,2803_006_autosomes_peak_91256,16,.,3.22793,3.94805,1.68706,49,99,100,"[-7.349921445500001, -7.867255525, -17.5567678255]",-7.349921445500001,-7.867255525,-17.5567678255,"[-7.3499051603000005, -7.868417465, -17.557842468300002]",-7.3499051603,-7.868417465,-17.557842468300002,9997147,97.229,"[-7.3499051603000005, -7.868417465, -17.557842468300002]",-7.3499051603,-7.868417465,-17.557842468300002
HIP1,gene-HIP1,9805985,10007931,chr28,9998327,9998441,NC_023669.1,2803_006_autosomes_peak_91257,16,.,3.22793,3.94805,1.68706,49,99,100,"[-7.3497961289000004, -7.876196795, -17.5650373329]",-7.3497961289,-7.876196795,-17.5650373329,"[-7.3497848087, -7.877004485, -17.5657843407]",-7.3497848087,-7.877004485,-17.5657843407,9998384,98.441,"[-7.3497848087, -7.877004485, -17.5657843407]",-7.3497848087,-7.877004485,-17.5657843407
HIP1,gene-HIP1,9805985,10007931,chr28,10001780,10002416,NC_023669.1,2803_006_autosomes_peak_91258,230,.,14.5257,27.0875,23.0731,104,100,101,"[-7.353417662, -7.88569417, -17.558569528]",-7.353417662,-7.88569417,-17.558569528,"[-7.3547710064, -7.884852424, -17.552341561600002]",-7.3547710064,-7.884852424,-17.552341561600002,10002098,2.416,"[-7.3547710064, -7.884852424, -17.552341561600002]",-7.3547710064,-7.884852424,-17.552341561600002
HIP1,gene-HIP1,9805985,10007931,chr28,10007553,10008716,NC_023669.1,2803_006_autosomes_peak_91259a,81,.,7.26285,11.2446,8.10932,547,100,101,"[-7.3657020287, -7.8780536045, -17.5020380028]",-7.3657020287,-7.8780536045,-17.5020380028,"[-7.3681767764, -7.876514374, -17.4906494416]",-7.3681767764,-7.876514374,-17.4906494416,10008134,8.716,"[-7.3681767764, -7.876514374, -17.4906494416]",-7.3681767764,-7.876514374,-17.4906494416
HIP1,gene-HIP1,9805985,10007931,chr28,10007553,10008716,NC_023669.1,2803_006_autosomes_peak_91259b,81,.,7.26285,11.2446,8.10932,716,100,101,"[-7.3657020287, -7.8780536045, -17.5020380028]",-7.3657020287,-7.8780536045,-17.5020380028,"[-7.3681767764, -7.876514374, -17.4906494416]",-7.3681767764,-7.876514374,-17.4906494416,10008134,8.716,"[-7.3681767764, -7.876514374, -17.4906494416]",-7.3681767764,-7.876514374,-17.4906494416
LOC103246646,gene-LOC103246646,9921588,9924326,chr28,9923900,9924152,NC_023669.1,2803_006_autosomes_peak_91252,27,.,4.03491,5.27184,2.76836,205,99,100,"[-7.3571867300000005, -7.3488815, -17.07733953]",-7.35718673,-7.3488815,-17.07733953,"[-7.3571617064, -7.35066692, -17.0789908104]",-7.3571617064,-7.35066692,-17.0789908104,9924026,24.152,"[-7.3571617064, -7.35066692, -17.0789908104]",-7.3571617064,-7.35066692,-17.0789908104
RHBDD2,gene-RHBDD2,10126934,10134740,chr28,10127051,10127185,NC_023669.1,2803_006_autosomes_peak_91262,27,.,4.03491,5.27184,2.76836,44,101,102,"[-7.380474974, -7.6333023403, -16.3989252166]",-7.380474974,-7.6333023403,-16.3989252166,"[-7.37957369, -7.6326960305, -16.397945221]",-7.37957369,-7.6326960305,-16.397945221,10127118,27.185,"[-7.37957369, -7.6326960305, -16.397945221]",-7.37957369,-7.6326960305,-16.397945221
RHBDD2,gene-RHBDD2,10126934,10134740,chr28,10134552,10134737,NC_023669.1,2803_006_autosomes_peak_91263,27,.,4.03491,5.27184,2.76836,53,101,102,"[-7.330023248000001, -7.5993625656, -16.3440674032]",-7.330023248000001,-7.5993625656,-16.3440674032,"[-7.328778938, -7.5985254961, -16.3427144242]",-7.328778938,-7.5985254961,-16.3427144242,10134644,34.737,"[-7.328778938, -7.5985254961, -16.3427144242]",-7.328778938,-7.5985254961,-16.3427144242
POR,gene-POR,10145070,10230836,chr28,10150056,10150274,NC_023669.1,2803_006_autosomes_peak_91265,27,.,4.03491,5.27184,2.76836,110,101,102,"[-7.2257433440000005, -7.5292116168, -16.2306804496]",-7.225743344,-7.5292116168,-16.2306804496,"[-7.224277076, -7.5282252322000005, -16.2290861284]",-7.224277076,-7.5282252322,-16.2290861284,10150165,50.274,"[-7.224277076, -7.5282252322000005, -16.2290861284]",-7.224277076,-7.5282252322,-16.2290861284
POR,gene-POR,10145070,10230836,chr28,10156947,10157188,NC_023669.1,2803_006_autosomes_peak_91266,27,.,4.03491,5.27184,2.76836,70,101,102,"[-7.179394478000001, -7.4980319091, -16.1802838102]",-7.179394478000001,-7.4980319091,-16.1802838102,"[-7.177773512, -7.4969414564, -16.1785212808]",-7.177773512,-7.4969414564,-16.1785212808,10157067,57.188,"[-7.177773512, -7.4969414564, -16.1785212808]",-7.177773512,-7.4969414564,-16.1785212808
POR,gene-POR,10145070,10230836,chr28,10157363,10157537,NC_023669.1,2803_006_autosomes_peak_91267,39,.,4.8419,6.67379,3.97677,131,101,102,"[-7.176596462, -7.4961496339, -16.1772414358]",-7.176596462,-7.4961496339,-16.1772414358,"[-7.175426138000001, -7.4953623361, -16.1759689042]",-7.175426138000001,-7.4953623361,-16.1759689042,10157450,57.537000000000006,"[-7.175426138000001, -7.4953623361, -16.1759689042]",-7.175426138000001,-7.4953623361,-16.1759689042
POR,gene-POR,10145070,10230836,chr28,10157778,10158036,NC_023669.1,2803_006_autosomes_peak_91268,39,.,4.8419,6.67379,3.97677,167,101,102,"[-7.173805172000001, -7.4942718834, -16.1742063748]",-7.173805172000001,-7.4942718834,-16.1742063748,"[-7.172069864, -7.4931045108, -16.172319517600002]",-7.172069864,-7.4931045108,-16.172319517600002,10157907,58.036,"[-7.172069864, -7.4931045108, -16.172319517600002]",-7.172069864,-7.4931045108,-16.172319517600002
POR,gene-POR,10145070,10230836,chr28,10158263,10158389,NC_023669.1,2803_006_autosomes_peak_91269,16,.,3.22793,3.94805,1.68706,49,101,102,"[-7.170543062, -7.4920774039, -16.1706593758]",-7.170543062,-7.4920774039,-16.1706593758,"[-7.1696955860000005, -7.4915072917, -16.1697378874]",-7.1696955860000005,-7.4915072917,-16.1697378874,10158326,58.389,"[-7.1696955860000005, -7.4915072917, -16.1697378874]",-7.1696955860000005,-7.4915072917,-16.1697378874
POR,gene-POR,10145070,10230836,chr28,10164001,10164195,NC_023669.1,2803_006_autosomes_peak_91270,39,.,4.8419,6.67379,3.97677,40,101,102,"[-7.131949274, -7.4661146753, -16.1286950866]",-7.131949274,-7.4661146753,-16.1286950866,"[-7.13064443, -7.4652368835, -16.127276287]",-7.13064443,-7.4652368835,-16.127276287,10164098,64.19500000000001,"[-7.13064443, -7.4652368835, -16.127276287]",-7.13064443,-7.4652368835,-16.127276287
POR,gene-POR,10145070,10230836,chr28,10181533,10181796,NC_023669.1,2803_006_autosomes_peak_91271,16,.,3.22793,3.94805,1.68706,51,101,102,"[-7.014029042000001, -7.3867876349, -16.0004765578]",-7.014029042000001,-7.3867876349,-16.0004765578,"[-7.012260104, -7.3855976388, -15.9985531336]",-7.012260104,-7.3855976388,-15.9985531336,10181664,81.796,"[-7.012260104, -7.3855976388, -15.9985531336]",-7.012260104,-7.3855976388,-15.9985531336
POR,gene-POR,10145070,10230836,chr28,10193216,10193328,NC_023669.1,2803_006_autosomes_peak_91272,16,.,3.22793,3.94805,1.68706,38,101,102,"[-6.935449184, -7.3339255648, -15.9150341056]",-6.935449184,-7.3339255648,-15.9150341056,"[-6.934695872000001, -7.3334187984, -15.9142150048]",-6.934695872000001,-7.3334187984,-15.9142150048,10193272,93.328,"[-6.934695872000001, -7.3334187984, -15.9142150048]",-6.934695872000001,-7.3334187984,-15.9142150048
POR,gene-POR,10145070,10230836,chr28,10197230,10197374,NC_023669.1,2803_006_autosomes_peak_91273,16,.,3.22793,3.94805,1.68706,49,101,102,"[-6.90845102, -7.3157634190000005, -15.885678118]",-6.90845102,-7.315763419,-15.885678118,"[-6.907482476, -7.3151118622, -15.8846249884]",-6.907482476,-7.3151118622,-15.8846249884,10197302,97.374,"[-6.907482476, -7.3151118622, -15.8846249884]",-6.907482476,-7.3151118622,-15.8846249884
POR,gene-POR,10145070,10230836,chr28,10203750,10203858,NC_023669.1,2803_006_autosomes_peak_91274,16,.,3.22793,3.94805,1.68706,49,102,103,"[-6.89686175, -7.338330375, -15.87558925]",-6.89686175,-7.338330375,-15.87558925,"[-6.897064552400001, -7.3393412658, -15.8758821244]",-6.897064552400001,-7.3393412658,-15.8758821244,10203804,3.858000000000001,"[-6.897064552400001, -7.3393412658, -15.8758821244]",-6.897064552400001,-7.3393412658,-15.8758821244
POR,gene-POR,10145070,10230836,chr28,10208602,10208783,NC_023669.1,2803_006_autosomes_peak_91275,16,.,3.22793,3.94805,1.68706,49,102,103,"[-6.9059728356, -7.3837455802, -15.8887469036]",-6.9059728356,-7.3837455802,-15.8887469036,"[-6.9063127174000005, -7.3854397583, -15.8892377394]",-6.9063127174000005,-7.3854397583,-15.8892377394,10208692,8.783000000000001,"[-6.9063127174000005, -7.3854397583, -15.8892377394]",-6.9063127174000005,-7.3854397583,-15.8892377394
POR,gene-POR,10145070,10230836,chr28,10215256,10215400,NC_023669.1,2803_006_autosomes_peak_91276,16,.,3.22793,3.94805,1.68706,49,102,103,"[-6.9184677168, -7.4460276856, -15.9067912208]",-6.9184677168,-7.4460276856,-15.9067912208,"[-6.91873812, -7.44737554, -15.90718172]",-6.91873812,-7.44737554,-15.90718172,10215328,15.4,"[-6.91873812, -7.44737554, -15.90718172]",-6.91873812,-7.44737554,-15.90718172
POR,gene-POR,10145070,10230836,chr28,10215638,10215767,NC_023669.1,2803_006_autosomes_peak_91277,27,.,4.03491,5.27184,2.76836,97,102,103,"[-6.9191850364, -7.4496032438, -15.907827128400001]",-6.9191850364,-7.4496032438,-15.9078271284,"[-6.9194272726, -7.4508106967000005, -15.9081769506]",-6.9194272726,-7.4508106967,-15.9081769506,10215702,15.767,"[-6.9194272726, -7.4508106967000005, -15.9081769506]",-6.9194272726,-7.4508106967,-15.9081769506
POR,gene-POR,10145070,10230836,chr28,10223961,10224111,NC_023669.1,2803_006_autosomes_peak_91278,16,.,3.22793,3.94805,1.68706,31,102,103,"[-6.9348139658, -7.5275073561, -15.9303974398]",-6.9348139658,-7.5275073561,-15.9303974398,"[-6.935095635800001, -7.5289113711, -15.9308042098]",-6.935095635800001,-7.5289113711,-15.9308042098,10224036,24.111,"[-6.935095635800001, -7.5289113711, -15.9308042098]",-6.935095635800001,-7.5289113711,-15.9308042098
POR,gene-POR,10145070,10230836,chr28,10224942,10225164,NC_023669.1,2803_006_autosomes_peak_91279,27,.,4.03491,5.27184,2.76836,70,102,103,"[-6.9366560876, -7.5366896142, -15.9330577156]",-6.9366560876,-7.5366896142,-15.9330577156,"[-6.9370729592, -7.5387675564, -15.933659735200001]",-6.9370729592,-7.5387675564,-15.9336597352,10225053,25.164,"[-6.9370729592, -7.5387675564, -15.933659735200001]",-6.9370729592,-7.5387675564,-15.9336597352
POR,gene-POR,10145070,10230836,chr28,10227715,10227844,NC_023669.1,2803_006_autosomes_peak_91280,27,.,4.03491,5.27184,2.76836,36,102,103,"[-6.941863227000001, -7.5626451715, -15.940577537000001]",-6.941863227000001,-7.5626451715,-15.940577537,"[-6.9421054632, -7.5638526244, -15.9409273592]",-6.9421054632,-7.5638526244,-15.9409273592,10227779,27.844,"[-6.9421054632, -7.5638526244, -15.9409273592]",-6.9421054632,-7.5638526244,-15.9409273592
POR,gene-POR,10145070,10230836,chr28,10228320,10228627,NC_023669.1,2803_006_autosomes_peak_91281,39,.,4.8419,6.67379,3.97677,59,102,103,"[-6.942999296, -7.568308032, -15.942218176]",-6.942999296,-7.568308032,-15.942218176,"[-6.943575780600001, -7.5711815827, -15.9430506986]",-6.943575780600001,-7.5711815827,-15.9430506986,10228473,28.627,"[-6.943575780600001, -7.5711815827, -15.9430506986]",-6.943575780600001,-7.5711815827,-15.9430506986
POR,gene-POR,10145070,10230836,chr28,10228894,10229143,NC_023669.1,2803_006_autosomes_peak_91282,16,.,3.22793,3.94805,1.68706,30,102,103,"[-6.9440771532, -7.5736807294, -15.943774749200001]",-6.9440771532,-7.5736807294,-15.9437747492,"[-6.9445447254, -7.5760113943, -15.9444499874]",-6.9445447254,-7.5760113943,-15.9444499874,10229018,29.143,"[-6.9445447254, -7.5760113943, -15.9444499874]",-6.9445447254,-7.5760113943,-15.9444499874
POR,gene-POR,10145070,10230836,chr28,10229585,10229890,NC_023669.1,2803_006_autosomes_peak_91283,39,.,4.8419,6.67379,3.97677,45,102,103,"[-6.9453747130000005, -7.5801485585, -15.945648603]",-6.9453747130000005,-7.5801485585,-15.945648603,"[-6.9459474420000005, -7.583003389, -15.946475702]",-6.9459474420000005,-7.583003389,-15.946475702,10229737,29.89,"[-6.9459474420000005, -7.583003389, -15.946475702]",-6.9459474420000005,-7.583003389,-15.946475702
POR,gene-POR,10145070,10230836,chr28,10230333,10230449,NC_023669.1,2803_006_autosomes_peak_91284,27,.,4.03491,5.27184,2.76836,73,102,103,"[-6.9467793074, -7.5871499133, -15.947677029400001]",-6.9467793074,-7.5871499133,-15.9476770294,"[-6.9469971322, -7.5882356849, -15.9479915982]",-6.9469971322,-7.5882356849,-15.9479915982,10230391,30.449,"[-6.9469971322, -7.5882356849, -15.9479915982]",-6.9469971322,-7.5882356849,-15.9479915982
TMEM120A,gene-TMEM120A,10230961,10238325,chr28,10230900,10231000,NC_023669.1,2803_006_autosomes_peak_91285,16,.,3.22793,3.94805,1.68706,49,102,103,"[-6.947844020000001, -7.59245709, -15.949214620000001]",-6.947844020000001,-7.59245709,-15.94921462,"[-6.9480318, -7.5933931, -15.949485800000001]",-6.9480318,-7.5933931,-15.9494858,10230950,31.0,"[-6.9480318, -7.5933931, -15.949485800000001]",-6.9480318,-7.5933931,-15.9494858
TMEM120A,gene-TMEM120A,10230961,10238325,chr28,10231747,10232532,NC_023669.1,2803_006_autosomes_peak_91286,52,.,5.64888,8.14205,5.28039,247,102,103,"[-6.9494345166, -7.6003850947, -15.9515115146]",-6.9494345166,-7.6003850947,-15.9515115146,"[-6.9509085896, -7.6077327732, -15.9536402776]",-6.9509085896,-7.6077327732,-15.9536402776,10232139,32.532,"[-6.9509085896, -7.6077327732, -15.9536402776]",-6.9509085896,-7.6077327732,-15.9536402776
TMEM120A,gene-TMEM120A,10230961,10238325,chr28,10237075,10238542,NC_023669.1,2803_006_autosomes_peak_91287a,127,.,9.68379,16.2314,12.7604,442,102,103,"[-6.959439435, -7.6502557075, -15.965959985000001]",-6.959439435,-7.6502557075,-15.965959985,"[-6.9621941676, -7.6639869742, -15.969938195600001]",-6.9621941676,-7.6639869742,-15.9699381956,10237808,38.542,"[-6.9621941676, -7.6639869742, -15.969938195600001]",-6.9621941676,-7.6639869742,-15.9699381956
TMEM120A,gene-TMEM120A,10230961,10238325,chr28,10237075,10238542,NC_023669.1,2803_006_autosomes_peak_91287b,111,.,8.87681,14.5303,11.1642,694,102,103,"[-6.959439435, -7.6502557075, -15.965959985000001]",-6.959439435,-7.6502557075,-15.965959985,"[-6.9621941676, -7.6639869742, -15.969938195600001]",-6.9621941676,-7.6639869742,-15.9699381956,10237808,38.542,"[-6.9621941676, -7.6639869742, -15.969938195600001]",-6.9621941676,-7.6639869742,-15.9699381956
STYXL1,gene-STYXL1,10239381,10294741,chr28,10261580,10261737,NC_023669.1,2803_006_autosomes_peak_91288,16,.,3.22793,3.94805,1.68706,49,102,103,"[-7.005454924, -7.879624958000001, -16.032412644]",-7.005454924,-7.879624958000001,-16.032412644,"[-7.0057497386000005, -7.8810944937, -16.032838396600003]",-7.0057497386000005,-7.8810944937,-16.032838396600003,10261658,61.737,"[-7.0057497386000005, -7.8810944937, -16.032838396600003]",-7.0057497386000005,-7.8810944937,-16.032838396600003
STYXL1,gene-STYXL1,10239381,10294741,chr28,10279216,10279337,NC_023669.1,2803_006_autosomes_peak_91289,16,.,3.22793,3.94805,1.68706,43,102,103,"[-7.0385718048, -8.044699681600001, -16.0802379488]",-7.0385718048,-8.044699681600001,-16.0802379488,"[-7.038799018600001, -8.0458322537, -16.0805660766]",-7.038799018600001,-8.0458322537,-16.0805660766,10279276,79.337,"[-7.038799018600001, -8.0458322537, -16.0805660766]",-7.038799018600001,-8.0458322537,-16.0805660766
STYXL1,gene-STYXL1,10239381,10294741,chr28,10282997,10283159,NC_023669.1,2803_006_autosomes_peak_91290,27,.,4.03491,5.27184,2.76836,35,102,103,"[-7.0456717666, -8.0800902197, -16.0904912646]",-7.0456717666,-8.0800902197,-16.0904912646,"[-7.045975970200001, -8.0816065559, -16.0909305762]",-7.045975970200001,-8.0816065559,-16.0909305762,10283078,83.159,"[-7.045975970200001, -8.0816065559, -16.0909305762]",-7.045975970200001,-8.0816065559,-16.0909305762
STYXL1,gene-STYXL1,10239381,10294741,chr28,10293764,10294785,NC_023669.1,2803_006_autosomes_peak_91291,305,.,17.7536,34.818,30.5282,285,102,103,"[-7.0658900392, -8.180870416400001, -16.1196892152]",-7.0658900392,-8.180870416400001,-16.1196892152,"[-7.067807273000001, -8.1904270785, -16.122457963000002]",-7.067807273000001,-8.1904270785,-16.122457963000002,10294274,94.785,"[-7.067807273000001, -8.1904270785, -16.122457963000002]",-7.067807273000001,-8.1904270785,-16.122457963000002
MDH2,gene-MDH2,10294021,10313079,chr28,10293764,10294785,NC_023669.1,2803_006_autosomes_peak_91291,305,.,17.7536,34.818,30.5282,285,102,103,"[-7.0658900392, -8.180870416400001, -16.1196892152]",-7.0658900392,-8.180870416400001,-16.1196892152,"[-7.067807273000001, -8.1904270785, -16.122457963000002]",-7.067807273000001,-8.1904270785,-16.122457963000002,10294274,94.785,"[-7.067807273000001, -8.1904270785, -16.122457963000002]",-7.067807273000001,-8.1904270785,-16.122457963000002
MDH2,gene-MDH2,10294021,10313079,chr28,10308542,10308813,NC_023669.1,2803_006_autosomes_peak_91292,16,.,3.22793,3.94805,1.68706,7,103,104,"[-7.0319703444, -8.265903853000001, -16.2051990936]",-7.0319703444,-8.265903853000001,-16.2051990936,"[-7.0305227166, -8.266749779500001, -16.2073754404]",-7.0305227166,-8.266749779500001,-16.2073754404,10308677,8.813,"[-7.0305227166, -8.266749779500001, -16.2073754404]",-7.0305227166,-8.266749779500001,-16.2073754404
SRRM3,gene-SRRM3,10336615,10424545,chr28,10338824,10339144,NC_023669.1,2803_006_autosomes_peak_91295,16,.,3.22793,3.94805,1.68706,17,103,104,"[-6.8702099568, -8.360429116, -16.4483877792]",-6.8702099568,-8.360429116,-16.4483877792,"[-6.8685005808, -8.361427996, -16.4509576352]",-6.8685005808,-8.361427996,-16.4509576352,10338984,39.144,"[-6.8685005808, -8.361427996, -16.4509576352]",-6.8685005808,-8.361427996,-16.4509576352
SRRM3,gene-SRRM3,10336615,10424545,chr28,10398470,10398593,NC_023669.1,2803_006_autosomes_peak_91296,27,.,4.03491,5.27184,2.76836,33,103,104,"[-6.551592954, -8.546614105, -16.927392876]",-6.551592954,-8.546614105,-16.927392876,"[-6.5509359126, -8.546998049499999, -16.9283806644]",-6.5509359126,-8.546998049499999,-16.9283806644,10398531,98.593,"[-6.5509359126, -8.546998049499999, -16.9283806644]",-6.5509359126,-8.546998049499999,-16.9283806644
SRRM3,gene-SRRM3,10336615,10424545,chr28,10404633,10404905,NC_023669.1,2803_006_autosomes_peak_91297,39,.,4.8419,6.67379,3.97677,76,104,105,"[-6.5703553354, -8.570063769799999, -16.9043357696]",-6.5703553354,-8.570063769799999,-16.9043357696,"[-6.571936689, -8.571160093, -16.902260736]",-6.571936689,-8.571160093,-16.902260736,10404769,4.905,"[-6.571936689, -8.571160093, -16.902260736]",-6.571936689,-8.571160093,-16.902260736
SRRM3,gene-SRRM3,10336615,10424545,chr28,10418432,10418756,NC_023669.1,2803_006_autosomes_peak_91298,39,.,4.8419,6.67379,3.97677,260,104,105,"[-6.6505799616, -8.6256820192, -16.7990659584]",-6.6505799616,-8.6256820192,-16.7990659584,"[-6.6524636328, -8.626987933599999, -16.7965942272]",-6.6524636328,-8.626987933599999,-16.7965942272,10418594,18.756,"[-6.6524636328, -8.626987933599999, -16.7965942272]",-6.6524636328,-8.626987933599999,-16.7965942272
