chromosome,id,x,y,z
NC_023655.1,1077.0,-40.26152,13.83442,40.64357
NC_023655.1,1078.0,-40.98478,13.51854,41.24237
NC_023656.1,1.0,-21.00493,-45.7188,-26.25591
NC_023656.1,2.0,-21.82065,-45.78576,-25.65976
NC_023656.1,3.0,-21.161,-45.08958,-25.71824
NC_023656.1,4.0,-21.99517,-44.96479,-26.24365
NC_023656.1,5.0,-22.88325,-44.83394,-25.83829
NC_023656.1,6.0,-22.49455,-45.64653,-25.57857
NC_023656.1,7.0,-21.68649,-45.21997,-26.00142
NC_023656.1,8.0,-21.2325,-45.24137,-25.12148
NC_023656.1,9.0,-22.06589,-44.72933,-25.285
NC_023656.1,10.0,-21.07795,-45.05527,-25.18004
NC_023656.1,11.0,-22.12844,-45.08812,-25.33962
NC_023656.1,12.0,-22.3151,-44.11851,-25.31865
NC_023656.1,13.0,-22.21355,-43.18647,-25.52542
NC_023656.1,14.0,-21.74327,-42.79008,-26.39734
NC_023656.1,15.0,-22.45645,-43.53289,-25.99358
NC_023656.1,16.0,-22.59443,-44.64867,-25.99851
NC_023656.1,17.0,-22.73886,-43.77361,-26.23077
NC_023656.1,18.0,-23.38475,-44.43597,-26.27378
NC_023656.1,19.0,-22.65205,-45.11636,-26.01386
NC_023656.1,20.0,-23.40167,-44.57275,-26.31223
NC_023656.1,21.0,-22.84451,-44.00164,-26.78006
NC_023656.1,22.0,-22.13243,-43.37136,-26.58711
NC_023656.1,23.0,-21.28114,-42.86133,-26.54641
NC_023656.1,24.0,-21.91394,-42.77444,-25.78669
NC_023656.1,25.0,-21.06579,-43.03645,-25.80371
NC_023656.1,26.0,-20.32615,-43.29838,-26.37028
NC_023656.1,27.0,-20.17235,-44.25952,-26.27747
NC_023656.1,28.0,-20.65823,-44.04561,-25.4687
NC_023656.1,29.0,-20.11093,-43.19603,-25.63051
NC_023656.1,30.0,-20.95123,-42.84504,-26.13639
NC_023656.1,31.0,-20.68585,-43.95731,-25.93332
NC_023656.1,32.0,-19.93974,-43.79401,-25.33498
NC_023656.1,33.0,-20.59717,-43.09347,-25.74189
NC_023656.1,34.0,-21.27506,-42.44134,-25.94799
NC_023656.1,35.0,-21.93628,-42.93393,-25.55413
NC_023656.1,36.0,-21.09845,-42.62703,-26.20524
NC_023656.1,37.0,-20.18684,-43.0198,-25.83565
NC_023656.1,38.0,-19.86769,-43.94509,-25.70142
NC_023656.1,39.0,-19.98109,-44.17467,-26.71426
NC_023656.1,40.0,-20.51075,-44.78137,-26.19341
NC_023656.1,41.0,-20.12935,-44.03436,-26.91553
NC_023656.1,42.0,-21.0098,-44.19423,-26.39514
NC_023656.1,43.0,-20.52912,-44.90855,-26.79294
NC_023656.1,44.0,-21.00662,-44.00234,-26.55877
NC_023656.1,45.0,-20.79344,-44.92859,-27.16265
NC_023656.1,46.0,-21.20042,-45.83447,-26.85093
NC_023656.1,47.0,-21.56323,-45.49071,-26.03485
NC_023656.1,48.0,-22.62921,-45.02401,-25.56392
NC_023656.1,49.0,-22.65024,-44.06684,-25.75593
NC_023656.1,50.0,-21.82923,-43.57582,-26.21725
NC_023656.1,51.0,-21.29348,-44.05638,-25.59626
NC_023656.1,52.0,-22.01003,-43.53381,-26.1316
NC_023656.1,53.0,-21.82008,-44.13877,-25.41041
NC_023656.1,54.0,-20.93321,-44.72089,-25.57797
NC_023656.1,55.0,-21.7866,-44.22644,-25.48234
NC_023656.1,56.0,-22.29834,-43.56588,-26.08758
NC_023656.1,57.0,-21.68334,-42.91573,-26.60911
NC_023656.1,58.0,-21.62055,-43.82344,-26.09497
NC_023656.1,59.0,-20.99982,-43.6472,-26.85699
NC_023656.1,60.0,-20.55752,-44.48887,-26.61537
NC_023656.1,61.0,-21.00306,-43.81366,-27.02678
NC_023656.1,62.0,-20.47806,-44.73659,-26.93619
NC_023656.1,63.0,-20.90516,-45.10888,-26.16809
NC_023656.1,64.0,-21.13378,-44.60671,-26.98484
NC_023656.1,65.0,-21.34845,-43.6623,-27.26415
NC_023656.1,66.0,-20.84487,-44.66385,-27.39415
NC_023656.1,67.0,-21.38749,-45.52458,-27.4807
NC_023656.1,68.0,-21.81653,-46.0289,-26.64564
NC_023656.1,69.0,-22.39509,-45.68609,-27.46752
NC_023656.1,70.0,-21.32111,-46.1309,-27.16426
NC_023656.1,71.0,-21.20373,-45.18711,-27.14679
NC_023656.1,72.0,-21.83341,-45.90283,-26.71664
NC_023656.1,73.0,-22.81802,-45.81306,-27.16287
NC_023656.1,74.0,-22.985,-44.82739,-27.02965
NC_023656.1,75.0,-22.66253,-45.50879,-27.70144
NC_023656.1,76.0,-22.14302,-46.00743,-27.02471
NC_023656.1,77.0,-23.00224,-45.72302,-26.56278
NC_023656.1,78.0,-23.41969,-44.98817,-27.08009
NC_023656.1,79.0,-23.11129,-44.50914,-27.92316
NC_023656.1,80.0,-23.513,-44.93771,-27.08783
NC_023656.1,81.0,-23.06323,-45.60335,-27.67434
NC_023656.1,82.0,-22.37272,-45.31191,-26.77301
NC_023656.1,83.0,-23.03629,-45.8514,-27.25552
NC_023656.1,84.0,-22.96869,-44.88477,-27.14742
NC_023656.1,85.0,-21.89248,-44.88443,-27.15181
NC_023656.1,86.0,-22.21003,-45.5826,-27.84696
NC_023656.1,87.0,-23.06085,-45.44893,-27.16006
NC_023656.1,88.0,-22.15761,-45.23376,-27.34102
NC_023656.1,89.0,-21.76867,-46.14376,-27.31649
NC_023656.1,90.0,-20.95483,-45.58014,-27.54985
NC_023656.1,91.0,-20.80315,-44.59039,-27.74487
NC_023656.1,92.0,-21.81168,-44.93509,-27.75615
NC_023656.1,93.0,-21.6459,-46.00234,-27.65413
NC_023656.1,94.0,-22.63585,-45.78948,-27.77073
NC_023656.1,95.0,-22.30841,-44.96434,-27.00444
NC_023656.1,96.0,-21.73831,-45.50809,-27.62437
NC_023656.1,97.0,-20.97917,-44.9157,-27.38424
NC_023656.1,98.0,-20.86169,-43.93616,-27.72385
NC_023656.1,99.0,-21.58429,-43.53994,-27.11353
NC_023656.1,100.0,-21.82285,-44.40984,-27.49888
NC_023656.1,101.0,-21.10638,-43.73925,-27.69206
NC_023656.1,102.0,-21.44134,-44.70924,-27.3471
NC_023656.1,103.0,-21.93371,-43.8005,-27.62799
NC_023656.1,104.0,-21.19363,-44.37171,-27.68843
NC_023656.1,105.0,-20.79966,-45.28785,-27.7378
NC_023656.1,106.0,-21.61577,-45.7551,-27.93753
NC_023656.1,107.0,-21.06649,-44.93171,-27.82356
NC_023656.1,108.0,-21.68645,-44.76576,-28.58576
NC_023656.1,109.0,-21.17628,-44.85948,-27.6297
NC_023656.1,110.0,-20.86375,-45.59627,-28.20812
NC_023656.1,111.0,-20.20189,-44.91679,-28.519
NC_023656.1,112.0,-20.63394,-45.02227,-29.46663
NC_023656.1,113.0,-20.60407,-44.65588,-28.62316
NC_023656.1,114.0,-19.90831,-44.02666,-28.6784
NC_023656.1,115.0,-20.47839,-44.348,-29.50272
NC_023656.1,116.0,-19.88499,-44.6714,-28.81723
NC_023656.1,117.0,-20.0652,-45.41287,-28.14989
NC_023656.1,118.0,-19.65503,-44.67304,-27.58409
NC_023656.1,119.0,-19.59239,-44.76981,-28.62262
NC_023656.1,120.0,-19.79462,-45.27011,-27.83546
NC_023656.1,121.0,-19.50209,-44.34201,-27.65083
NC_023656.1,122.0,-19.82113,-43.87137,-28.65685
NC_023656.1,123.0,-19.7643,-44.58172,-27.78248
NC_023656.1,124.0,-20.06867,-45.61897,-27.58266
NC_023656.1,125.0,-20.99262,-45.70221,-27.89478
NC_023656.1,126.0,-21.71796,-46.24855,-28.1738
NC_023656.1,127.0,-22.31705,-45.6277,-28.626
NC_023656.1,128.0,-21.88625,-46.21288,-27.93647
NC_023656.1,129.0,-22.58869,-45.7935,-28.5288
NC_023656.1,130.0,-21.48073,-45.84202,-28.62037
NC_023656.1,131.0,-22.03329,-45.53239,-29.40095
NC_023656.1,132.0,-22.54476,-45.60907,-28.51167
NC_023656.1,133.0,-21.6891,-45.36521,-29.32664
NC_023656.1,134.0,-21.26988,-44.51547,-29.43791
NC_023656.1,135.0,-22.08329,-45.24023,-29.44654
NC_023656.1,136.0,-21.58135,-45.59776,-28.72505
NC_023656.1,137.0,-21.11619,-45.08542,-29.42106
NC_023656.1,138.0,-21.25884,-46.02312,-28.99522
NC_023656.1,139.0,-22.17658,-45.87505,-28.96224
NC_023656.1,140.0,-21.7596,-45.1344,-29.49213
NC_023656.1,141.0,-20.99668,-45.25032,-28.82917
NC_023656.1,142.0,-20.86681,-44.42244,-29.32033
NC_023656.1,143.0,-20.98268,-45.19028,-29.91857
NC_023656.1,144.0,-20.75336,-45.26205,-28.83766
NC_023656.1,145.0,-21.62204,-45.64353,-29.08467
NC_023656.1,146.0,-21.59302,-44.72399,-29.43749
NC_023656.1,147.0,-21.33262,-45.37361,-28.69121
NC_023656.1,148.0,-21.72964,-46.27594,-28.51405
NC_023656.1,149.0,-21.85255,-45.30317,-28.84996
NC_023656.1,150.0,-21.07769,-44.56106,-28.92241
NC_023656.1,151.0,-21.29386,-44.06648,-29.68059
NC_023656.1,152.0,-21.38842,-44.21287,-28.68985
NC_023656.1,153.0,-21.60644,-45.01268,-29.24638
NC_023656.1,154.0,-21.19062,-44.15767,-29.25781
NC_023656.1,155.0,-21.81014,-44.85762,-29.58889
NC_023656.1,156.0,-21.41464,-43.99405,-29.71692
NC_023656.1,157.0,-21.78879,-44.23171,-28.88893
NC_023656.1,158.0,-21.54882,-43.57626,-29.48456
NC_023656.1,159.0,-20.51503,-43.74073,-29.34292
NC_023656.1,160.0,-20.64484,-44.11985,-28.43669
NC_023656.1,161.0,-21.25503,-43.53288,-28.93748
NC_023656.1,162.0,-21.90032,-44.14098,-28.52952
NC_023656.1,163.0,-22.45028,-43.61476,-27.53901
NC_023656.1,164.0,-21.77065,-44.3854,-27.18683
NC_023656.1,165.0,-21.58526,-45.18609,-27.60886
NC_023656.1,166.0,-22.10486,-44.45502,-27.95737
NC_023656.1,167.0,-21.40319,-43.89731,-28.10472
NC_023656.1,168.0,-20.51695,-43.64826,-27.77284
NC_023656.1,169.0,-21.14706,-44.27793,-28.30812
NC_023656.1,170.0,-21.10277,-43.244,-28.45976
NC_023656.1,171.0,-20.55051,-43.84278,-27.9521
NC_023656.1,172.0,-20.38001,-42.92657,-27.42456
NC_023656.1,173.0,-20.11214,-42.39749,-28.23767
NC_023656.1,174.0,-20.12048,-43.03046,-27.39413
NC_023656.1,175.0,-20.48541,-42.99535,-28.29681
NC_023656.1,176.0,-21.47242,-42.88966,-28.2313
NC_023656.1,177.0,-20.7247,-42.24574,-28.08865
NC_023656.1,178.0,-20.96641,-43.09161,-28.54965
NC_023656.1,179.0,-20.19001,-43.23522,-27.93833
NC_023656.1,180.0,-20.97967,-43.47146,-28.45852
NC_023656.1,181.0,-21.32079,-42.58451,-28.76926
NC_023656.1,182.0,-20.7174,-42.66021,-27.98297
NC_023656.1,183.0,-20.26684,-43.58318,-28.56586
NC_023656.1,184.0,-20.50006,-42.88197,-28.01254
NC_023656.1,185.0,-21.41217,-42.50964,-27.76991
NC_023656.1,186.0,-21.42502,-43.53244,-27.68088
NC_023656.1,187.0,-22.33082,-43.81529,-27.7868
NC_023656.1,188.0,-22.79743,-44.47468,-27.18306
NC_023656.1,189.0,-22.44357,-43.99166,-28.05987
NC_023656.1,190.0,-21.95771,-43.43336,-27.48677
NC_023656.1,191.0,-21.46542,-42.62969,-27.22884
NC_023656.1,192.0,-21.61537,-42.42492,-28.14184
NC_023656.1,193.0,-21.6375,-42.62277,-27.20756
NC_023656.1,194.0,-21.8862,-43.49109,-26.86313
NC_023656.1,195.0,-22.28407,-44.42669,-27.23782
NC_023656.1,196.0,-22.60162,-43.46267,-27.34341
NC_023656.1,197.0,-21.95158,-44.07395,-27.96842
NC_023656.1,198.0,-22.39868,-43.75189,-27.14126
NC_023656.1,199.0,-22.63747,-44.31365,-28.034
NC_023656.1,200.0,-23.31398,-44.44339,-27.38018
NC_023656.1,201.0,-22.7875,-43.7452,-27.94385
NC_023656.1,202.0,-22.04226,-43.26293,-27.59109
NC_023656.1,203.0,-22.69502,-43.5334,-28.21186
NC_023656.1,204.0,-21.96089,-43.59738,-27.5584
NC_023656.1,205.0,-22.5564,-44.42153,-27.28489
NC_023656.1,206.0,-22.5207,-44.05334,-28.15016
NC_023656.1,207.0,-22.80328,-43.92861,-27.22548
NC_023656.1,208.0,-22.45291,-43.32003,-27.93072
NC_023656.1,209.0,-22.77988,-43.92599,-27.2302
NC_023656.1,210.0,-22.88515,-44.91611,-27.4439
NC_023656.1,211.0,-23.47387,-44.60026,-28.13169
NC_023656.1,212.0,-22.99517,-44.45142,-27.1301
NC_023656.1,213.0,-22.60929,-43.50327,-27.07679
NC_023656.1,214.0,-21.78819,-43.59273,-27.51211
NC_023656.1,215.0,-21.78769,-43.50091,-28.52894
NC_023656.1,216.0,-22.4041,-43.6515,-29.23286
NC_023656.1,217.0,-21.59087,-43.19517,-28.76987
NC_023656.1,218.0,-22.40493,-43.14374,-28.30442
NC_023656.1,219.0,-22.54732,-43.38717,-27.29509
NC_023656.1,220.0,-22.41942,-43.2572,-28.28864
NC_023656.1,221.0,-21.87825,-43.12531,-29.16251
NC_023656.1,222.0,-22.77322,-43.44814,-28.8716
NC_023656.1,223.0,-22.78526,-44.35339,-28.7597
NC_023656.1,224.0,-22.81678,-45.13024,-29.47538
NC_023656.1,225.0,-23.30504,-45.78025,-28.94322
NC_023656.1,226.0,-22.98951,-44.95847,-29.182
NC_023656.1,227.0,-22.77373,-45.50939,-28.32093
NC_023656.1,228.0,-23.56708,-44.87793,-28.52646
NC_023656.1,229.0,-22.82823,-44.67079,-29.10643
NC_023656.1,230.0,-22.36067,-44.36394,-30.02044
NC_023656.1,231.0,-22.66172,-43.62115,-29.44127
NC_023656.1,232.0,-22.88585,-44.51254,-29.80395
NC_023656.1,233.0,-23.30036,-44.01157,-29.11588
NC_023656.1,234.0,-22.70476,-43.19627,-29.11702
NC_023656.1,235.0,-22.70501,-44.17651,-29.60836
NC_023656.1,236.0,-21.94934,-44.10405,-30.32827
NC_023656.1,237.0,-22.33741,-43.41292,-29.78158
NC_023656.1,238.0,-22.1928,-43.01116,-28.87958
NC_023656.1,239.0,-21.39482,-43.4573,-29.21057
NC_023656.1,240.0,-22.08966,-43.88267,-29.85774
NC_023656.1,241.0,-22.20415,-43.12061,-29.06166
NC_023656.1,242.0,-22.8403,-43.67805,-29.58917
NC_023656.1,243.0,-22.3946,-42.8518,-28.95548
NC_023656.1,244.0,-22.51015,-43.60936,-29.62487
NC_023656.1,245.0,-23.47034,-44.1026,-29.43334
NC_023656.1,246.0,-22.65869,-43.64131,-29.36868
NC_023656.1,247.0,-23.2219,-44.43426,-29.18179
NC_023656.1,248.0,-23.34451,-45.32832,-28.69248
NC_023656.1,249.0,-23.7883,-44.75918,-29.31934
NC_023656.1,250.0,-23.37497,-44.85007,-28.41426
NC_023656.1,251.0,-23.09377,-44.19687,-29.1959
NC_023656.1,252.0,-23.54331,-45.06527,-28.96562
NC_023656.1,253.0,-22.75949,-44.80706,-29.52105
NC_023656.1,254.0,-22.56956,-43.88725,-29.75748
NC_023656.1,255.0,-23.05269,-44.8551,-29.89169
NC_023656.1,256.0,-23.33984,-43.94317,-29.40713
NC_023656.1,257.0,-23.76653,-44.85427,-28.96737
NC_023656.1,258.0,-23.56314,-45.4141,-28.18966
NC_023656.1,259.0,-23.43251,-44.46927,-27.99196
NC_023656.1,260.0,-22.86773,-45.11778,-28.19099
NC_023656.1,261.0,-23.19847,-45.14863,-29.09346
NC_023656.1,262.0,-23.90302,-45.48778,-28.56313
NC_023656.1,263.0,-23.63383,-45.02713,-29.40208
NC_023656.1,264.0,-23.81054,-44.70479,-28.45485
NC_023656.1,265.0,-23.98494,-45.28125,-27.63005
NC_023656.1,266.0,-24.93176,-45.71449,-27.37583
NC_023656.1,267.0,-24.80382,-46.06201,-26.45185
NC_023656.1,268.0,-25.00793,-46.33854,-25.4074
NC_023656.1,269.0,-24.87813,-46.07,-24.45603
NC_023656.1,270.0,-25.841,-46.24143,-24.64598
NC_023656.1,271.0,-26.0261,-45.22764,-24.14786
NC_023656.1,272.0,-25.07375,-45.08978,-23.78941
NC_023656.1,273.0,-24.70562,-45.12464,-24.76595
NC_023656.1,274.0,-24.48654,-44.83842,-25.67601
NC_023656.1,275.0,-24.53706,-44.57799,-26.67921
NC_023656.1,276.0,-24.75687,-44.57334,-27.53635
NC_023656.1,277.0,-24.32553,-43.95116,-28.27472
NC_023656.1,278.0,-24.55656,-44.33171,-27.45584
NC_023656.1,279.0,-24.66643,-44.29383,-28.43508
NC_023656.1,280.0,-23.84171,-43.7774,-28.32128
NC_023656.1,281.0,-24.30903,-43.23059,-28.98335
NC_023656.1,282.0,-23.7834,-43.70198,-28.3001
NC_023656.1,283.0,-24.01907,-42.69475,-28.61121
NC_023656.1,284.0,-24.32108,-43.55025,-28.10123
NC_023656.1,285.0,-23.60785,-42.97603,-27.69975
NC_023656.1,286.0,-24.33407,-43.48872,-28.30657
NC_023656.1,287.0,-23.9562,-43.97076,-27.43716
NC_023656.1,288.0,-24.66299,-44.01469,-28.17539
NC_023656.1,289.0,-24.36074,-43.57403,-28.95708
NC_023656.1,290.0,-24.04457,-42.74005,-28.67263
NC_023656.1,291.0,-24.49598,-43.63215,-28.52507
NC_023656.1,292.0,-24.25853,-44.03732,-27.6422
NC_023656.1,293.0,-24.71705,-43.99815,-28.48509
NC_023656.1,294.0,-24.04207,-43.49595,-28.04897
NC_023656.1,295.0,-23.69858,-42.55975,-28.43874
NC_023656.1,296.0,-22.98487,-42.51616,-27.73787
NC_023656.1,297.0,-23.31716,-42.4126,-28.57504
NC_023656.1,298.0,-23.23954,-42.82793,-27.63774
NC_023656.1,299.0,-24.07184,-42.85762,-28.15997
NC_023656.1,300.0,-23.4743,-42.56329,-28.81452
NC_023656.1,301.0,-23.09177,-42.2474,-27.89096
NC_023656.1,302.0,-23.62775,-42.34708,-28.69014
NC_023656.1,303.0,-23.99292,-42.92105,-28.01378
NC_023656.1,304.0,-23.54494,-42.05787,-27.89349
NC_023656.1,305.0,-23.15099,-41.8885,-28.849
NC_023656.1,306.0,-23.97896,-41.27134,-28.64932
NC_023656.1,307.0,-23.86866,-42.07617,-29.19725
NC_023656.1,308.0,-23.69446,-41.32408,-28.57484
NC_023656.1,309.0,-22.99941,-42.08116,-28.43421
NC_023656.1,310.0,-23.0118,-42.25783,-27.40695
NC_023656.1,311.0,-22.86612,-41.85856,-26.54569
NC_023656.1,312.0,-23.04643,-42.41015,-27.32067
NC_023656.1,313.0,-22.96077,-42.77496,-26.32422
NC_023656.1,314.0,-23.69271,-43.15811,-27.07935
NC_023656.1,315.0,-24.23712,-43.87169,-27.38505
NC_023656.1,316.0,-24.64028,-44.18969,-26.59269
NC_023656.1,317.0,-24.60266,-43.91508,-27.52476
NC_023656.1,318.0,-24.24717,-43.52479,-26.72141
NC_023656.1,319.0,-24.4012,-43.55439,-27.80369
NC_023656.1,320.0,-24.54737,-43.49829,-26.8147
NC_023656.1,321.0,-24.05577,-42.94228,-27.64789
NC_023656.1,322.0,-23.8813,-42.30318,-28.34555
NC_023656.1,323.0,-23.71899,-41.26488,-28.29133
NC_023656.1,324.0,-22.70236,-41.29835,-28.05764
NC_023656.1,325.0,-22.80436,-42.25864,-27.99905
NC_023656.1,326.0,-22.66203,-41.78641,-26.96498
NC_023656.1,327.0,-22.83411,-42.60632,-26.52696
NC_023656.1,328.0,-23.27306,-41.63061,-26.3035
NC_023656.1,329.0,-22.97863,-42.55234,-26.34221
NC_023656.1,330.0,-22.66904,-42.42926,-27.52118
NC_023656.1,331.0,-23.07308,-41.8058,-28.10896
NC_023656.1,332.0,-22.61559,-42.16534,-27.24136
NC_023656.1,333.0,-22.66837,-41.97944,-26.19951
NC_023656.1,334.0,-22.70292,-41.43586,-26.96844
NC_023656.1,335.0,-23.28694,-41.51749,-27.69846
NC_023656.1,336.0,-22.77962,-41.29997,-26.78001
NC_023656.1,337.0,-23.39057,-40.42665,-27.11584
NC_023656.1,338.0,-23.13226,-41.31856,-27.34448
NC_023656.1,339.0,-23.35241,-41.67276,-28.24568
NC_023656.1,340.0,-22.84336,-40.91705,-27.8079
NC_023656.1,341.0,-22.88278,-41.05477,-26.75637
NC_023656.1,342.0,-23.24766,-41.94636,-26.48247
NC_023656.1,343.0,-23.12071,-40.94003,-26.63313
NC_023656.1,344.0,-22.9073,-41.77825,-27.22157
NC_023656.1,345.0,-23.71325,-42.27846,-26.97196
NC_023656.1,346.0,-23.46145,-41.63043,-27.64625
NC_023656.1,347.0,-23.74585,-41.6266,-28.74355
NC_023656.1,348.0,-24.46169,-42.44688,-28.60195
NC_023656.1,349.0,-24.06428,-42.13184,-27.62414
NC_023656.1,350.0,-24.25758,-41.77981,-26.7421
NC_023656.1,351.0,-24.2138,-42.13031,-25.79736
NC_023656.1,352.0,-24.3902,-42.80017,-26.42233
NC_023656.1,353.0,-24.18153,-43.63359,-26.90862
NC_023656.1,354.0,-24.77308,-43.07768,-26.26513
NC_023656.1,355.0,-23.85643,-42.92209,-25.92869
NC_023656.1,356.0,-23.92487,-43.33069,-26.82107
NC_023656.1,357.0,-23.4411,-42.87501,-26.02373
NC_023656.1,358.0,-23.73404,-42.93208,-27.05812
NC_023656.1,359.0,-23.21773,-42.56528,-26.3676
NC_023656.1,360.0,-23.88295,-43.29456,-26.37922
NC_023656.1,361.0,-24.81244,-43.46164,-26.99136
NC_023656.1,362.0,-24.48629,-43.0707,-27.85144
NC_023656.1,363.0,-24.85511,-43.32433,-26.9629
NC_023656.1,364.0,-24.31296,-42.56693,-27.24332
NC_023656.1,365.0,-24.56925,-41.81653,-26.60241
NC_023656.1,366.0,-24.77526,-42.78123,-26.73898
NC_023656.1,367.0,-24.47028,-42.34921,-25.91681
NC_023656.1,368.0,-24.36361,-43.39241,-26.15245
NC_023656.1,369.0,-23.85811,-42.52946,-25.87664
NC_023656.1,370.0,-24.33043,-42.93248,-26.88193
NC_023656.1,371.0,-24.15694,-43.20506,-26.01287
NC_023656.1,372.0,-23.74118,-43.56326,-26.90321
NC_023656.1,373.0,-24.55351,-43.70884,-26.20359
NC_023656.1,374.0,-24.61583,-42.6848,-26.00958
NC_023656.1,375.0,-23.7416,-42.77018,-26.47744
NC_023656.1,376.0,-24.50701,-42.07128,-26.33266
NC_023656.1,377.0,-23.8469,-42.18601,-25.66032
NC_023656.1,378.0,-24.6315,-42.20507,-26.27039
NC_023656.1,379.0,-24.55273,-41.56055,-26.98116
NC_023656.1,380.0,-25.03783,-41.96533,-26.10584
NC_023656.1,381.0,-24.94005,-43.01751,-26.19265
NC_023656.1,382.0,-25.44386,-42.18119,-25.99009
NC_023656.1,383.0,-24.4787,-41.65676,-25.77584
NC_023656.1,384.0,-24.20206,-40.87506,-26.27275
NC_023656.1,385.0,-24.47799,-41.77991,-25.90059
NC_023656.1,386.0,-24.47758,-41.37616,-26.72583
NC_023656.1,387.0,-24.34865,-41.45323,-25.84387
NC_023656.1,388.0,-24.26787,-40.50897,-26.31815
NC_023656.1,389.0,-24.03606,-41.37403,-25.79123
NC_023656.1,390.0,-23.85683,-42.06168,-26.47221
NC_023656.1,391.0,-24.55497,-42.67849,-26.18223
NC_023656.1,392.0,-23.99908,-41.76288,-26.48306
NC_023656.1,393.0,-24.06134,-41.48858,-25.47226
NC_023656.1,394.0,-24.18973,-41.01917,-26.40102
NC_023656.1,395.0,-24.04986,-40.39526,-27.04396
NC_023656.1,396.0,-24.1612,-41.11635,-26.42286
NC_023656.1,397.0,-24.57812,-41.41816,-27.35032
NC_023656.1,398.0,-23.89358,-41.6531,-28.12439
NC_023656.1,399.0,-24.98609,-41.46559,-28.01492
NC_023656.1,400.0,-24.00324,-41.49228,-28.2843
NC_023656.1,401.0,-24.13815,-40.7848,-27.62516
NC_023656.1,402.0,-24.29306,-40.24531,-26.89998
NC_023656.1,403.0,-23.62432,-40.31208,-27.68273
NC_023656.1,404.0,-24.43478,-40.85857,-27.81006
NC_023656.1,405.0,-24.24797,-40.69779,-26.93177
NC_023656.1,406.0,-23.75617,-41.209,-27.58513
NC_023656.1,407.0,-24.08118,-40.48696,-26.95133
NC_023656.1,408.0,-24.16774,-40.59713,-27.99882
NC_023656.1,409.0,-23.67975,-40.54544,-27.08308
NC_023656.1,410.0,-24.1815,-40.93917,-26.22583
NC_023656.1,411.0,-24.25669,-40.40997,-26.99226
NC_023656.1,412.0,-24.08615,-40.48189,-27.97872
NC_023656.1,413.0,-24.42419,-41.5539,-27.84273
NC_023656.1,414.0,-24.62399,-40.50133,-27.63397
NC_023656.1,415.0,-24.42045,-41.35916,-27.2894
NC_023656.1,416.0,-24.58849,-41.8567,-28.09502
NC_023656.1,417.0,-24.39606,-41.4068,-27.23686
NC_023656.1,418.0,-24.63049,-41.64006,-28.20716
NC_023656.1,419.0,-25.51362,-42.34571,-28.25205
NC_023656.1,420.0,-24.809,-42.22344,-27.55519
NC_023656.1,421.0,-25.17408,-42.9123,-28.15827
NC_023656.1,422.0,-25.43644,-43.17946,-27.23228
NC_023656.1,423.0,-25.16599,-42.81494,-28.23945
NC_023656.1,424.0,-25.32292,-43.57114,-27.54352
NC_023656.1,425.0,-25.14327,-42.71403,-27.02214
NC_023656.1,426.0,-25.48212,-42.91237,-26.12153
NC_023656.1,427.0,-25.31361,-41.98393,-26.16914
NC_023656.1,428.0,-25.33791,-42.43023,-27.04709
NC_023656.1,429.0,-25.18723,-42.11061,-25.96159
NC_023656.1,430.0,-25.55571,-42.1658,-26.83417
NC_023656.1,431.0,-25.55588,-41.94042,-25.83143
NC_023656.1,432.0,-25.40022,-42.17269,-26.83257
NC_023656.1,433.0,-25.0495,-43.00439,-26.30796
NC_023656.1,434.0,-25.34723,-42.2046,-25.67238
NC_023656.1,435.0,-25.49422,-43.13692,-26.05587
NC_023656.1,436.0,-25.53428,-42.24958,-25.87037
NC_023656.1,437.0,-25.61057,-43.25148,-25.90781
NC_023656.1,438.0,-25.40434,-43.34428,-26.81433
NC_023656.1,439.0,-25.82891,-42.72783,-26.11357
NC_023656.1,440.0,-25.6914,-43.56933,-26.57916
NC_023656.1,441.0,-25.56047,-42.69984,-26.05834
NC_023656.1,442.0,-25.52818,-42.14028,-26.80728
NC_023656.1,443.0,-25.50479,-41.96523,-25.83296
NC_023656.1,444.0,-25.45093,-42.21801,-26.83299
NC_023656.1,445.0,-24.73809,-42.32508,-27.57828
NC_023656.1,446.0,-25.29689,-41.88418,-26.91494
NC_023656.1,447.0,-25.00017,-42.5145,-27.61679
NC_023656.1,448.0,-25.31559,-43.10656,-26.89744
NC_023656.1,449.0,-25.73854,-44.02208,-27.26866
NC_023656.1,450.0,-25.51749,-43.29235,-27.80918
NC_023656.1,451.0,-25.3686,-42.98223,-28.94549
NC_023656.1,452.0,-25.4544,-43.20632,-27.8425
NC_023656.1,453.0,-25.31493,-42.68804,-28.61112
NC_023656.1,454.0,-25.80314,-43.23063,-27.92157
NC_023656.1,455.0,-25.83679,-43.85381,-27.24739
NC_023656.1,456.0,-25.59149,-43.42685,-28.17378
NC_023656.1,457.0,-25.96281,-43.88627,-27.37177
NC_023656.1,458.0,-25.65411,-43.00522,-27.08044
NC_023656.1,459.0,-25.85138,-43.93247,-27.36055
NC_023656.1,460.0,-25.78253,-43.89322,-28.27449
NC_023656.1,461.0,-25.6066,-43.40525,-27.36797
NC_023656.1,462.0,-25.41971,-43.26718,-28.29803
NC_023656.1,463.0,-25.21385,-42.41222,-28.69929
NC_023656.1,464.0,-25.30843,-43.19907,-28.20778
