chromosome,id,x,y,z
NC_023652.1,842.0,-20.47462,24.41329,-57.34187
NC_023652.1,843.0,-21.14539,24.93691,-57.69758
NC_023652.1,844.0,-21.24458,25.16285,-56.43472
NC_023652.1,845.0,-20.76324,24.45596,-56.77394
NC_023652.1,846.0,-19.84044,24.73276,-57.30665
NC_023652.1,847.0,-21.02534,25.23818,-57.22946
NC_023652.1,848.0,-20.76117,24.69573,-56.38958
NC_023652.1,849.0,-20.33386,25.57893,-56.77035
NC_023652.1,850.0,-21.26539,25.6663,-56.44125
NC_023652.1,851.0,-20.77862,24.91288,-55.98435
NC_023652.1,852.0,-20.09477,25.24354,-56.4884
NC_023652.1,853.0,-21.00193,25.04477,-56.42744
NC_023652.1,854.0,-20.56756,26.02584,-56.83408
NC_023652.1,855.0,-20.69706,25.49228,-55.9969
NC_023652.1,856.0,-21.34991,24.92861,-56.64584
NC_023652.1,857.0,-21.449,25.82051,-56.85595
NC_023652.1,858.0,-20.54231,26.08056,-57.15211
NC_023652.1,859.0,-20.01551,25.59299,-57.89096
NC_023652.1,860.0,-19.01204,25.73594,-57.79242
NC_023652.1,861.0,-19.63613,25.13711,-58.35517
NC_023652.1,862.0,-19.82219,25.19273,-57.3603
NC_023652.1,863.0,-19.2946,25.94525,-57.78391
NC_023652.1,864.0,-19.52117,26.07303,-56.90214
NC_023652.1,865.0,-19.90435,25.24938,-57.22245
NC_023652.1,866.0,-19.71502,24.89157,-58.13491
NC_023652.1,867.0,-20.61552,25.45872,-57.79677
NC_023652.1,868.0,-20.86758,26.12521,-57.21054
NC_023652.1,869.0,-20.49673,25.33325,-56.57068
NC_023652.1,870.0,-20.6387,25.61194,-57.44331
NC_023652.1,871.0,-19.72277,25.71162,-57.18415
NC_023652.1,872.0,-20.15642,24.79419,-56.92359
NC_023652.1,873.0,-20.94239,25.53341,-57.09558
NC_023652.1,874.0,-20.12186,25.88811,-57.43841
NC_023652.1,875.0,-19.46196,25.12495,-57.60035
NC_023652.1,876.0,-19.47779,26.0273,-56.72684
NC_023652.1,877.0,-19.53042,25.41744,-57.51977
NC_023652.1,878.0,-19.92324,24.62225,-57.08534
NC_023652.1,879.0,-19.27296,25.23489,-57.52377
NC_023652.1,880.0,-20.40027,25.00595,-57.1829
NC_023652.1,881.0,-19.78508,25.47408,-56.47548
NC_023652.1,882.0,-19.93188,24.61046,-56.21161
NC_023652.1,883.0,-20.8311,24.2945,-56.17558
NC_023652.1,884.0,-20.1322,24.81847,-55.63285
NC_023652.1,885.0,-20.83731,24.82054,-56.35569
NC_023652.1,886.0,-20.90742,23.82916,-56.58589
NC_023652.1,887.0,-20.20859,24.35407,-56.89038
NC_023652.1,888.0,-21.1076,24.26728,-56.61957
NC_023652.1,889.0,-20.80076,23.43328,-56.33804
NC_023652.1,890.0,-20.69343,24.24992,-55.73968
NC_023652.1,891.0,-20.68535,23.49941,-56.50179
NC_023652.1,892.0,-20.30967,23.87216,-55.59649
NC_023652.1,893.0,-20.40541,24.45935,-56.33193
NC_023652.1,894.0,-20.44625,23.6479,-55.81962
NC_023652.1,895.0,-20.92477,23.57568,-56.69217
NC_023652.1,896.0,-20.03897,23.60783,-56.21373
NC_023652.1,897.0,-20.74306,23.56642,-56.89615
NC_023652.1,898.0,-20.31666,23.01158,-57.53676
NC_023652.1,899.0,-19.88172,23.95698,-57.17185
NC_023652.1,900.0,-20.44769,23.21271,-56.59654
NC_023652.1,901.0,-20.04104,22.94056,-57.52197
NC_023652.1,902.0,-19.80108,23.67828,-56.91139
NC_023652.1,903.0,-20.48745,23.24465,-57.34923
NC_023652.1,904.0,-19.67742,23.79486,-56.90511
NC_023652.1,905.0,-20.0581,23.07858,-57.24064
NC_023652.1,906.0,-20.62172,23.47965,-56.35332
NC_023652.1,907.0,-20.5303,22.57738,-56.80799
NC_023652.1,908.0,-20.23481,22.98328,-57.53049
NC_023652.1,909.0,-20.47873,23.09968,-56.69197
NC_023652.1,910.0,-20.11265,23.34233,-55.71726
NC_023652.1,911.0,-19.95732,23.02132,-56.61081
NC_023652.1,912.0,-19.94681,22.91509,-57.57842
NC_023652.1,913.0,-20.48935,23.24169,-56.61583
NC_023652.1,914.0,-20.12889,22.79581,-57.36652
NC_023652.1,915.0,-20.02342,22.99145,-56.35308
NC_023652.1,916.0,-20.6493,23.16987,-57.00885
NC_023652.1,917.0,-19.72205,22.80143,-56.87622
NC_023652.1,918.0,-20.45219,23.29637,-56.25133
NC_023652.1,919.0,-19.80515,24.2989,-56.33663
NC_023652.1,920.0,-19.67515,23.66697,-57.16102
NC_023652.1,921.0,-19.53187,23.73944,-58.17273
NC_023652.1,922.0,-19.99004,23.52212,-57.32878
NC_023652.1,923.0,-19.44609,24.28253,-56.99933
NC_023652.1,924.0,-18.92818,24.99183,-56.33556
NC_023652.1,925.0,-18.58539,25.20552,-57.22447
NC_023652.1,926.0,-19.13513,24.5956,-56.55213
NC_023652.1,927.0,-19.65656,25.32623,-56.10288
NC_023652.1,928.0,-18.7659,25.31993,-56.57494
NC_023652.1,929.0,-19.33516,24.60727,-56.14028
NC_023652.1,930.0,-19.23365,24.54996,-57.32905
NC_023652.1,931.0,-19.72361,23.25841,-57.83644
NC_023652.1,932.0,-19.19906,24.04684,-57.56535
NC_023652.1,933.0,-18.85202,25.10934,-57.19949
NC_023652.1,934.0,-18.57353,25.16811,-58.07722
NC_023652.1,935.0,-19.06938,24.56057,-58.68174
NC_023652.1,936.0,-18.90057,24.27872,-57.75507
NC_023652.1,937.0,-18.60095,24.095,-58.59265
NC_023652.1,938.0,-19.54742,23.4884,-58.1
NC_023652.1,939.0,-19.55967,23.40914,-57.08622
NC_023652.1,940.0,-19.61043,23.1878,-58.04098
NC_023652.1,941.0,-19.00786,23.85321,-57.93436
NC_023652.1,942.0,-19.22756,23.47158,-58.89806
NC_023652.1,943.0,-18.89986,23.86853,-57.97561
NC_023652.1,944.0,-18.55284,24.78648,-57.9911
NC_023652.1,945.0,-19.04803,24.39407,-58.6925
NC_023652.1,946.0,-18.37654,25.11675,-58.46553
NC_023652.1,947.0,-18.81458,24.20578,-58.18611
NC_023652.1,948.0,-19.50544,23.98907,-57.42216
NC_023652.1,949.0,-19.28895,24.76659,-58.35339
NC_023652.1,950.0,-18.41712,25.15715,-57.83107
NC_023652.1,951.0,-18.61502,24.88051,-58.79085
NC_023652.1,952.0,-19.07233,24.01951,-59.30505
NC_023652.1,953.0,-19.19307,23.70559,-58.34066
NC_023652.1,954.0,-18.58461,24.54092,-58.46915
NC_023652.1,955.0,-19.40214,23.6145,-58.39388
NC_023652.1,956.0,-19.47565,24.00091,-57.30846
NC_023652.1,957.0,-18.73175,24.2978,-57.76913
NC_023652.1,958.0,-19.21789,23.7793,-58.44633
NC_023652.1,959.0,-18.90961,23.58832,-57.49872
NC_023652.1,960.0,-19.12326,23.95326,-58.37582
NC_023652.1,961.0,-19.62449,23.54528,-57.59711
NC_023652.1,962.0,-18.80173,24.12529,-57.35149
NC_023652.1,963.0,-19.16059,23.59933,-58.07502
NC_023652.1,964.0,-18.59612,24.5528,-58.20522
NC_023652.1,965.0,-19.25467,23.63012,-58.67721
NC_023652.1,966.0,-19.00381,24.07863,-57.6566
NC_023652.1,967.0,-19.40467,23.44833,-58.46365
NC_023652.1,968.0,-18.71268,23.8397,-59.12127
NC_023652.1,969.0,-18.06814,24.53257,-58.93102
NC_023652.1,970.0,-18.94835,23.80863,-58.84011
NC_023652.1,971.0,-18.43952,24.18206,-57.99435
NC_023652.1,972.0,-18.06544,24.7393,-57.17744
NC_023652.1,973.0,-17.86278,24.92162,-58.04922
NC_023652.1,974.0,-18.80578,24.53409,-58.28959
NC_023652.1,975.0,-18.03661,24.4871,-59.16397
NC_023652.1,976.0,-18.84212,23.93294,-59.40679
NC_023652.1,977.0,-18.05255,24.77173,-59.24533
NC_023652.1,978.0,-18.32642,24.63107,-58.24367
NC_023652.1,979.0,-18.57822,24.5323,-59.27461
NC_023652.1,980.0,-18.10201,25.04642,-58.69315
NC_023652.1,981.0,-18.58649,24.26348,-59.28574
NC_023652.1,982.0,-19.19433,23.31264,-59.07527
NC_023652.1,983.0,-18.70757,24.18365,-58.79729
NC_023652.1,984.0,-19.10609,23.52151,-59.44412
NC_023652.1,985.0,-19.22767,23.10209,-58.51773
NC_023652.1,986.0,-19.19564,23.68375,-59.20061
NC_023652.1,987.0,-18.32543,24.25135,-59.17802
NC_023652.1,988.0,-18.27382,24.36779,-58.24505
NC_023652.1,989.0,-18.77767,23.7121,-57.95105
NC_023652.1,990.0,-18.70777,23.33388,-57.09683
NC_023652.1,991.0,-17.98219,23.95299,-56.51504
NC_023652.1,992.0,-18.8632,23.48649,-56.40469
NC_023652.1,993.0,-19.00867,22.82071,-57.1515
NC_023652.1,994.0,-19.73085,22.58028,-56.55485
NC_023652.1,995.0,-19.2099,23.38794,-56.61778
NC_023652.1,996.0,-18.38203,23.77142,-56.07701
NC_023652.1,997.0,-19.07365,23.16481,-55.97084
NC_023652.1,998.0,-19.39148,22.61903,-56.69245
NC_023652.1,999.0,-18.75315,23.37666,-56.6652
NC_023652.1,1000.0,-19.38134,23.68765,-55.96657
NC_023652.1,1001.0,-18.55263,23.97918,-56.49935
NC_023652.1,1002.0,-19.18978,23.21394,-56.20986
NC_023652.1,1003.0,-19.30087,23.03362,-57.14896
NC_023652.1,1004.0,-20.03884,22.47935,-57.23906
NC_023652.1,1005.0,-19.6131,22.56172,-56.21289
NC_023652.1,1006.0,-18.85473,23.10237,-56.02537
NC_023652.1,1007.0,-19.86258,22.63386,-55.92619
NC_023652.1,1008.0,-19.08771,23.34699,-56.29403
NC_023652.1,1009.0,-18.92527,24.31568,-56.37184
NC_023652.1,1010.0,-18.8058,23.53275,-55.78438
NC_023652.1,1011.0,-18.64846,23.93727,-56.71125
NC_023652.1,1012.0,-18.66252,23.36576,-55.77989
NC_023652.1,1013.0,-19.51218,22.94405,-55.61923
NC_023652.1,1014.0,-18.76116,23.4581,-55.92454
NC_023652.1,1015.0,-18.21131,23.96659,-56.59592
NC_023652.1,1016.0,-18.90566,23.24114,-56.90442
NC_023652.1,1017.0,-18.18024,24.0197,-56.94031
NC_023652.1,1018.0,-18.45561,23.94266,-57.89867
NC_023652.1,1019.0,-18.84895,23.30911,-58.67051
NC_023652.1,1020.0,-19.41644,22.82647,-57.82198
NC_023652.1,1021.0,-18.75877,23.1434,-57.28951
NC_023652.1,1022.0,-17.97261,23.93119,-56.91678
NC_023652.1,1023.0,-18.6139,23.74454,-57.64554
NC_023652.1,1024.0,-17.96956,23.76267,-58.51765
NC_023652.1,1025.0,-17.54523,24.21306,-57.89767
NC_023652.1,1026.0,-17.69825,23.47633,-58.39101
NC_023652.1,1027.0,-18.25878,23.54087,-57.54613
NC_023652.1,1028.0,-18.60947,22.87885,-58.28372
NC_023652.1,1029.0,-19.04196,22.88682,-59.18769
NC_023652.1,1030.0,-18.81512,22.29743,-58.44161
NC_023652.1,1031.0,-18.92997,22.82294,-59.41189
NC_023652.1,1032.0,-19.24443,22.10363,-58.78394
NC_023652.1,1033.0,-18.96424,22.71627,-58.0291
NC_023652.1,1034.0,-18.41647,23.43741,-58.51995
NC_023652.1,1035.0,-19.04765,22.61585,-59.12516
NC_023652.1,1036.0,-18.33489,22.04717,-58.95702
NC_023652.1,1037.0,-18.94125,22.39671,-58.33866
NC_023652.1,1038.0,-18.46055,23.05035,-57.43878
NC_023652.1,1039.0,-17.8062,22.44494,-56.38544
NC_023652.1,1040.0,-18.34752,23.19189,-56.29956
NC_023652.1,1041.0,-17.6549,22.77042,-56.79542
NC_023652.1,1042.0,-17.95534,22.20221,-57.55577
NC_023652.1,1043.0,-17.92086,23.03835,-57.00184
NC_023652.1,1044.0,-18.74683,22.58037,-57.24649
NC_023652.1,1045.0,-18.33039,23.00138,-57.9553
NC_023652.1,1046.0,-19.01008,22.10261,-58.18731
NC_023652.1,1047.0,-18.46502,22.54576,-57.50416
NC_023652.1,1048.0,-19.351,22.30782,-58.0111
NC_023652.1,1049.0,-18.53033,22.37745,-58.46685
NC_023652.1,1050.0,-18.06747,21.53238,-57.89562
NC_023652.1,1051.0,-18.81992,22.57238,-58.0308
NC_023652.1,1052.0,-18.92591,21.70801,-57.66505
NC_023652.1,1053.0,-18.47259,21.4887,-56.61325
NC_023652.1,1054.0,-18.82067,22.36819,-56.33591
NC_023652.1,1055.0,-17.90921,22.40568,-56.02401
NC_023652.1,1056.0,-18.16,21.48511,-55.75938
NC_023652.1,1057.0,-17.50674,22.12023,-56.06799
NC_023652.1,1058.0,-17.56685,22.38276,-57.07508
NC_023652.1,1059.0,-17.95344,21.56926,-57.47945
NC_023652.1,1060.0,-17.90428,22.40712,-57.95012
NC_023652.1,1061.0,-18.53944,21.75255,-58.62965
NC_023652.1,1062.0,-18.79723,22.6196,-58.36856
NC_023652.1,1063.0,-18.48955,22.45677,-59.21259
NC_023652.1,1064.0,-19.21388,22.11412,-58.54858
NC_023652.1,1065.0,-18.33844,21.86908,-58.80322
NC_023652.1,1066.0,-19.06255,22.21109,-58.36274
NC_023652.1,1067.0,-18.45803,22.00211,-57.70914
NC_023652.1,1068.0,-17.72861,21.66597,-56.91673
NC_023652.1,1069.0,-18.45874,22.25084,-56.60196
NC_023652.1,1070.0,-17.56004,21.83856,-56.99263
NC_023652.1,1071.0,-18.01783,22.44016,-56.4264
NC_023652.1,1072.0,-17.35093,21.7262,-56.96131
NC_023652.1,1073.0,-17.94835,22.21356,-56.55444
NC_023652.1,1074.0,-17.03057,21.89028,-56.39554
NC_023652.1,1075.0,-17.90998,22.35019,-56.24153
NC_023652.1,1076.0,-17.62556,21.98823,-57.14815
NC_023652.1,1077.0,-17.65355,22.92894,-57.03764
NC_023652.1,1078.0,-16.97717,22.38186,-57.63275
NC_023652.1,1079.0,-17.49351,23.12761,-58.05823
NC_023652.1,1080.0,-16.97408,23.55725,-57.38323
NC_023652.1,1081.0,-17.89291,23.12285,-57.22638
NC_023652.1,1082.0,-17.6486,23.81049,-57.81346
NC_023652.1,1083.0,-17.3019,23.24953,-56.99202
NC_023652.1,1084.0,-17.63724,22.71146,-57.70497
NC_023652.1,1085.0,-17.40301,23.63224,-57.45556
NC_023652.1,1086.0,-16.67865,23.17157,-57.01381
NC_023652.1,1087.0,-16.6857,23.12265,-57.92675
NC_023652.1,1088.0,-16.71833,22.28085,-57.72149
NC_023652.1,1089.0,-16.3608,22.96447,-58.30664
NC_023652.1,1090.0,-17.10016,22.46508,-57.73497
NC_023652.1,1091.0,-16.64889,23.35938,-57.94008
NC_023652.1,1092.0,-17.22213,23.22942,-57.05893
NC_023652.1,1093.0,-16.77863,23.77779,-57.70063
NC_023652.1,1094.0,-17.0182,23.9395,-58.78826
NC_023652.1,1095.0,-16.52648,23.74344,-58.09254
NC_023652.1,1096.0,-17.2205,23.8943,-58.70246
NC_023652.1,1097.0,-16.59582,23.47206,-57.9239
NC_023652.1,1098.0,-16.70271,23.82857,-58.75721
NC_023652.1,1099.0,-17.3814,24.0763,-57.95018
NC_023652.1,1100.0,-17.81522,23.93588,-58.79652
NC_023652.1,1101.0,-17.27785,24.23643,-59.54549
NC_023652.1,1102.0,-17.18337,24.5662,-58.449
NC_023652.1,1103.0,-17.43536,23.939,-59.02366
NC_023652.1,1104.0,-17.79655,23.76911,-59.94066
NC_023652.1,1105.0,-17.2183,24.0763,-59.27158
NC_023652.1,1106.0,-16.92556,23.76401,-58.28232
NC_023652.1,1107.0,-17.67195,23.73833,-59.01457
NC_023652.1,1108.0,-17.3877,24.26226,-58.27621
NC_023652.1,1109.0,-17.564,24.1372,-59.16512
NC_023652.1,1110.0,-16.71922,24.50559,-58.55004
NC_023652.1,1111.0,-16.99745,24.14404,-59.39877
NC_023652.1,1112.0,-17.29145,24.27703,-58.28911
NC_023652.1,1113.0,-17.57957,23.59125,-57.61052
NC_023652.1,1114.0,-17.19059,23.53028,-56.67595
NC_023652.1,1115.0,-17.64022,23.08555,-56.02309
NC_023652.1,1116.0,-17.02638,23.5128,-56.67447
NC_023652.1,1117.0,-17.70467,23.55756,-57.33872
NC_023652.1,1118.0,-16.96196,22.68678,-57.20087
NC_023652.1,1119.0,-17.2688,23.3221,-56.47129
NC_023652.1,1120.0,-17.47299,23.71493,-57.25785
NC_023652.1,1121.0,-16.88159,22.92213,-57.03141
NC_023652.1,1122.0,-17.93947,23.12397,-57.29392
NC_023652.1,1123.0,-18.66579,22.57222,-57.56075
NC_023652.1,1124.0,-17.73217,22.79738,-57.47505
NC_023652.1,1125.0,-16.85392,22.74533,-57.91868
NC_023652.1,1126.0,-16.69232,23.60705,-57.75278
NC_023652.1,1127.0,-16.20327,23.33859,-58.5509
NC_023652.1,1128.0,-17.18498,23.76444,-58.21809
NC_023652.1,1129.0,-16.62936,23.40979,-58.87554
NC_023652.1,1130.0,-17.57642,23.97073,-58.8539
NC_023652.1,1131.0,-16.92756,23.49036,-58.18665
NC_023652.1,1132.0,-16.74466,23.89328,-59.09157
NC_023652.1,1133.0,-17.17378,23.33907,-58.31803
NC_023652.1,1134.0,-18.12999,23.03336,-58.04883
NC_023652.1,1135.0,-18.50177,22.23984,-58.33895
NC_023652.1,1136.0,-18.01533,23.01397,-58.82962
NC_023652.1,1137.0,-18.90734,22.69759,-58.50115
NC_023652.1,1138.0,-18.67806,21.71891,-58.47593
NC_023652.1,1139.0,-18.8955,22.38522,-59.17641
NC_023652.1,1140.0,-18.0041,22.09319,-59.33033
NC_023652.1,1141.0,-17.55631,23.00958,-59.68163
NC_023652.1,1142.0,-18.48183,23.46529,-59.46699
NC_023652.1,1143.0,-18.29747,22.63718,-58.84243
NC_023652.1,1144.0,-18.40054,21.68054,-59.17688
NC_023652.1,1145.0,-18.87688,22.48677,-59.60472
NC_023652.1,1146.0,-18.78266,22.87047,-58.741
NC_023652.1,1147.0,-18.89771,21.90333,-58.80194
NC_023652.1,1148.0,-18.15918,22.60827,-58.86093
NC_023652.1,1149.0,-18.87092,22.4267,-58.0432
NC_023652.1,1150.0,-17.90882,21.96056,-58.05079
NC_023652.1,1151.0,-18.79809,21.85521,-58.3301
NC_023652.1,1152.0,-18.41894,22.17077,-57.47211
NC_023652.1,1153.0,-18.23132,23.15806,-57.3244
NC_023652.1,1154.0,-18.73251,22.26754,-57.65204
NC_023652.1,1155.0,-18.72029,21.64733,-56.98746
NC_023652.1,1156.0,-19.56381,21.76864,-57.42367
NC_023652.1,1157.0,-19.04855,20.9231,-57.24042
NC_023652.1,1158.0,-19.54531,21.96083,-57.53033
NC_023652.1,1159.0,-19.37188,21.114,-57.90947
NC_023652.1,1160.0,-19.81816,21.72911,-57.11956
NC_023652.1,1161.0,-19.52687,21.57123,-56.0853
NC_023652.1,1162.0,-18.6312,21.32082,-56.38068
NC_023652.1,1163.0,-19.30133,21.22557,-57.11645
NC_023652.1,1164.0,-18.71553,20.7196,-57.77339
NC_023652.1,1165.0,-19.44649,21.25229,-57.85755
NC_023652.1,1166.0,-19.39225,21.70687,-56.95153
NC_023652.1,1167.0,-18.80508,21.8636,-56.18327
NC_023652.1,1168.0,-19.95608,21.35788,-56.14603
NC_023652.1,1169.0,-18.96554,21.32708,-55.67623
NC_023652.1,1170.0,-19.79748,21.01905,-56.17888
NC_023652.1,1171.0,-19.16084,21.78478,-55.93204
NC_023652.1,1172.0,-20.19316,21.69243,-56.45161
NC_023652.1,1173.0,-19.71432,20.82708,-56.76452
NC_023652.1,1174.0,-19.45929,21.44265,-55.90456
NC_023652.1,1175.0,-19.65227,20.6271,-56.42481
NC_023652.1,1176.0,-18.89924,20.11733,-56.92611
NC_023652.1,1177.0,-19.68094,20.435,-57.3593
NC_023652.1,1178.0,-19.56032,21.44001,-57.57654
NC_023652.1,1179.0,-19.85868,21.06004,-56.73341
NC_023652.1,1180.0,-19.39521,20.30809,-57.17173
NC_023652.1,1181.0,-19.5609,21.25651,-56.16196
NC_023652.1,1182.0,-19.25455,20.39357,-56.71962
NC_023652.1,1183.0,-18.45708,20.15388,-56.24717
NC_023652.1,1184.0,-19.04164,20.0415,-57.17894
NC_023652.1,1185.0,-19.08259,20.39823,-56.21508
NC_023652.1,1186.0,-18.53257,20.28892,-57.00672
NC_023652.1,1187.0,-19.12853,20.76291,-56.24074
NC_023652.1,1188.0,-18.05265,20.96352,-55.91067
NC_023652.1,1189.0,-18.33684,21.83288,-56.21046
NC_023652.1,1190.0,-18.39802,21.10303,-56.92545
NC_023652.1,1191.0,-18.58385,21.15608,-58.0247
NC_023652.1,1192.0,-18.28755,21.82402,-57.14452
NC_023652.1,1193.0,-18.08636,21.59008,-58.24649
NC_023652.1,1194.0,-17.96656,20.64705,-58.07853
NC_023652.1,1195.0,-18.68446,21.61155,-58.12708
NC_023652.1,1196.0,-17.79609,21.23939,-58.03296
NC_023652.1,1197.0,-17.16998,20.94064,-57.46218
NC_023652.1,1198.0,-17.51123,20.55133,-56.62169
NC_023652.1,1199.0,-17.72938,21.20054,-55.88991
NC_023652.1,1200.0,-17.01579,21.9099,-56.51385
NC_023652.1,1201.0,-17.60679,21.33835,-55.90954
NC_023652.1,1202.0,-17.17283,21.33168,-56.86144
NC_023652.1,1203.0,-17.78616,21.80802,-57.31571
NC_023652.1,1204.0,-18.73501,21.89896,-57.787
NC_023652.1,1205.0,-17.75018,21.98813,-57.68432
NC_023652.1,1206.0,-18.09543,21.85372,-58.82289
NC_023652.1,1207.0,-17.33069,22.18142,-58.37809
NC_023652.1,1208.0,-16.58531,22.50056,-57.99919
NC_023652.1,1209.0,-16.59609,23.5682,-58.22111
NC_023652.1,1210.0,-16.5483,22.86008,-57.47434
NC_023652.1,1211.0,-16.68768,22.92544,-58.46566
NC_023652.1,1212.0,-17.34727,22.59341,-59.18969
NC_023652.1,1213.0,-17.87037,23.3171,-59.84645
NC_023652.1,1214.0,-18.59752,22.62002,-59.58682
NC_023652.1,1215.0,-18.15814,21.75974,-59.40621
NC_023652.1,1216.0,-17.11572,21.97869,-59.31696
NC_023652.1,1217.0,-16.928,23.03548,-58.93178
NC_023652.1,1218.0,-17.52114,22.75407,-59.82738
NC_023652.1,1219.0,-18.28224,23.34905,-59.80226
NC_023652.1,1220.0,-17.13971,23.65202,-59.48865
NC_023652.1,1221.0,-16.72363,22.91572,-59.1201
NC_023652.1,1222.0,-17.73823,23.61408,-59.62083
NC_023652.1,1223.0,-17.99292,22.70562,-59.85485
NC_023652.1,1224.0,-17.54901,23.55268,-59.9284
NC_023652.1,1225.0,-17.45665,22.59578,-60.05191
NC_023652.1,1226.0,-17.95514,22.07603,-59.31132
NC_023652.1,1227.0,-16.94443,22.24195,-59.58204
NC_023652.1,1228.0,-16.74735,22.43231,-58.5825
NC_023652.1,1229.0,-16.76946,23.38119,-59.02812
NC_023652.1,1230.0,-17.31766,23.31288,-59.7552
NC_023652.1,1231.0,-18.29641,23.15311,-59.95617
NC_023652.1,1232.0,-18.68522,22.32253,-59.94284
NC_023652.1,1233.0,-17.93486,21.89193,-59.52839
NC_023652.1,1234.0,-17.93241,22.76404,-60.10999
NC_023652.1,1235.0,-16.90804,22.73326,-59.95442
NC_023652.1,1236.0,-17.93099,22.51087,-60.01953
NC_023652.1,1237.0,-16.96846,22.90522,-59.58895
NC_023652.1,1238.0,-16.55261,23.21546,-58.75357
NC_023652.1,1239.0,-16.47158,22.23853,-58.3387
NC_023652.1,1240.0,-16.58336,22.21869,-59.43542
NC_023652.1,1241.0,-17.08113,21.48979,-58.91397
NC_023652.1,1242.0,-18.06489,21.57614,-58.9056
NC_023652.1,1243.0,-18.35424,22.48906,-59.40122
NC_023652.1,1244.0,-17.71364,21.92791,-59.92192
NC_023652.1,1245.0,-17.85495,22.87996,-59.39862
NC_023652.1,1246.0,-18.14324,22.29042,-60.12958
NC_023652.1,1247.0,-17.32414,21.83483,-59.80855
NC_023652.1,1248.0,-17.11672,22.81795,-60.15576
NC_023652.1,1249.0,-16.79389,21.99324,-59.42821
NC_023652.1,1250.0,-16.59669,23.00897,-59.63483
NC_023652.1,1251.0,-17.30404,22.47305,-59.94178
NC_023652.1,1252.0,-16.58992,21.88533,-59.49131
NC_023652.1,1253.0,-16.32645,22.67659,-58.95513
NC_023652.1,1254.0,-16.89615,22.13185,-59.57223
NC_023652.1,1255.0,-16.32581,22.78836,-59.13784
NC_023652.1,1256.0,-16.51543,22.19014,-58.34361
NC_023652.1,1257.0,-16.72955,22.46771,-59.23801
NC_023652.1,1258.0,-16.40758,22.46614,-58.15146
NC_023652.1,1259.0,-17.17552,21.89361,-59.09219
NC_023652.1,1260.0,-16.31774,21.93504,-58.69184
NC_023652.1,1261.0,-16.95987,21.28213,-58.19891
NC_023652.1,1262.0,-16.51104,21.99649,-57.42094
NC_023652.1,1263.0,-17.05522,21.84494,-58.22932
NC_023652.1,1264.0,-17.37449,21.58854,-59.10094
NC_023652.1,1265.0,-16.52877,21.39568,-58.59129
NC_023652.1,1266.0,-16.64291,21.9162,-59.51899
NC_023652.1,1267.0,-16.66225,21.63876,-58.35128
NC_023652.1,1268.0,-16.25885,22.35848,-58.74436
NC_023652.1,1269.0,-16.89537,21.59585,-58.59609
NC_023652.1,1270.0,-16.33696,22.2114,-57.98687
NC_023652.1,1271.0,-16.86845,21.7029,-58.60785
NC_023652.1,1272.0,-16.8617,21.80434,-57.65854
NC_023652.1,1273.0,-17.73774,21.36635,-57.73995
NC_023652.1,1274.0,-17.29609,22.17242,-57.27355
NC_023652.1,1275.0,-17.45401,21.18642,-57.74553
NC_023652.1,1276.0,-17.90495,21.20149,-58.54431
NC_023652.1,1277.0,-17.49026,21.36902,-57.64412
NC_023652.1,1278.0,-17.32879,20.9151,-58.56384
NC_023652.1,1279.0,-16.97126,21.35965,-57.70542
NC_023652.1,1280.0,-17.43143,20.49332,-57.848
NC_023652.1,1281.0,-18.0661,21.08693,-58.25182
NC_023652.1,1282.0,-18.95459,21.04312,-58.1716
NC_023652.1,1283.0,-17.97558,20.51445,-58.26464
NC_023652.1,1284.0,-18.68899,20.54488,-58.90617
NC_023652.1,1285.0,-17.67148,20.35009,-58.5639
NC_023652.1,1286.0,-17.93406,20.80401,-59.51183
NC_023653.1,1.0,-44.12974,31.72163,24.75917
NC_023653.1,2.0,-43.45383,31.44613,24.04946
NC_023653.1,3.0,-43.40781,30.53291,23.6583
NC_023653.1,4.0,-43.65061,29.99491,24.48806
NC_023653.1,5.0,-44.20405,29.30556,24.02979
NC_023653.1,6.0,-44.40649,29.05148,24.953
NC_023653.1,7.0,-44.81925,29.00196,23.93321
NC_023653.1,8.0,-44.93412,28.42274,24.86779
NC_023653.1,9.0,-44.15836,28.95526,24.27171
NC_023653.1,10.0,-44.58324,28.82647,23.44412
NC_023653.1,11.0,-45.14668,29.18242,24.05407
NC_023653.1,12.0,-45.70923,29.93994,24.3762
NC_023653.1,13.0,-46.21142,29.66388,23.56941
NC_023653.1,14.0,-45.85204,30.67768,23.18425
NC_023653.1,15.0,-46.03457,30.75826,24.13304
NC_023653.1,16.0,-45.93608,30.00585,23.45775
NC_023653.1,17.0,-46.55414,29.80729,24.1286
NC_023653.1,18.0,-45.84459,29.13928,24.17832
NC_023653.1,19.0,-46.16624,29.99884,23.37591
NC_023653.1,20.0,-45.72376,30.74505,24.00119
NC_023653.1,21.0,-46.19003,30.7111,24.8538
NC_023653.1,22.0,-45.83221,30.56458,23.79869
NC_023653.1,23.0,-44.99456,30.00089,23.11441
NC_023653.1,24.0,-44.37757,29.38661,23.77602
NC_023653.1,25.0,-44.22803,30.23691,23.29187
NC_023653.1,26.0,-44.44171,31.13653,23.56553
NC_023653.1,27.0,-44.59554,30.3,23.74133
NC_023653.1,28.0,-45.15809,31.15481,23.64526
