chromosome,id,x,y,z
NC_023653.1,344.0,-29.94252,-6.06896,-36.30586
NC_023653.1,345.0,-29.54015,-5.18472,-36.0464
NC_023653.1,346.0,-29.87645,-6.04882,-36.2195
NC_023653.1,347.0,-29.98941,-4.88383,-36.06454
NC_023653.1,348.0,-30.02385,-5.9674,-36.51447
NC_023653.1,349.0,-29.47387,-6.12563,-37.37892
NC_023653.1,350.0,-29.28449,-5.57677,-38.16293
NC_023653.1,351.0,-28.83911,-4.73972,-38.37266
NC_023653.1,352.0,-29.01686,-5.7507,-38.60256
NC_023653.1,353.0,-28.47269,-5.10705,-38.18505
NC_023653.1,354.0,-28.3423,-4.32769,-37.44401
NC_023653.1,355.0,-28.6823,-4.96775,-36.77462
NC_023653.1,356.0,-28.95265,-5.92344,-37.10081
NC_023653.1,357.0,-29.42487,-6.09826,-38.02021
NC_023653.1,358.0,-28.7653,-5.8768,-38.70508
NC_023653.1,359.0,-28.41735,-5.07281,-38.43108
NC_023653.1,360.0,-28.48495,-4.9172,-37.37697
NC_023653.1,361.0,-29.33946,-5.53032,-37.43311
NC_023653.1,362.0,-29.29876,-6.13581,-38.15424
NC_023653.1,363.0,-28.65943,-5.54136,-38.67145
NC_023653.1,364.0,-29.04243,-6.3032,-38.33224
NC_023653.1,365.0,-28.89883,-5.40151,-38.04315
NC_023653.1,366.0,-29.46978,-5.94733,-37.50275
NC_023653.1,367.0,-28.66571,-5.51124,-38.02836
NC_023653.1,368.0,-29.03258,-6.3985,-38.05341
NC_023653.1,369.0,-28.89694,-5.46729,-38.25379
NC_023653.1,370.0,-28.68801,-5.27557,-37.26934
NC_023653.1,371.0,-28.17103,-4.95127,-38.0715
NC_023653.1,372.0,-28.21301,-4.62316,-37.1763
NC_023653.1,373.0,-28.2816,-5.15563,-38.16525
NC_023653.1,374.0,-29.00358,-5.84284,-37.83958
NC_023653.1,375.0,-28.50015,-5.01252,-38.15446
NC_023653.1,376.0,-29.08705,-5.757,-37.9393
NC_023653.1,377.0,-29.01941,-4.78293,-37.6476
NC_023653.1,378.0,-28.83598,-4.69372,-36.63802
NC_023653.1,379.0,-29.31993,-5.49766,-36.88827
NC_023653.1,380.0,-28.77974,-4.9132,-36.3654
NC_023653.1,381.0,-29.02672,-5.05308,-37.29904
NC_023653.1,382.0,-28.32719,-4.51918,-37.76367
NC_023653.1,383.0,-28.66436,-5.18531,-38.48481
NC_023653.1,384.0,-28.47353,-4.61648,-37.78144
NC_023653.1,385.0,-28.53314,-5.53359,-38.37488
NC_023653.1,386.0,-28.21155,-4.7776,-37.84845
NC_023653.1,387.0,-28.3866,-4.50221,-36.97865
NC_023653.1,388.0,-28.4061,-4.87668,-37.85917
NC_023653.1,389.0,-28.49105,-4.48079,-36.85488
NC_023653.1,390.0,-29.09381,-5.17997,-36.463
NC_023653.1,391.0,-29.71016,-5.89637,-36.22933
NC_023653.1,392.0,-29.32265,-6.00382,-37.07577
NC_023653.1,393.0,-29.92345,-5.70674,-36.3669
NC_023653.1,394.0,-29.35577,-4.82618,-36.4887
NC_023653.1,395.0,-29.51156,-5.78042,-36.97657
NC_023653.1,396.0,-29.7603,-5.92897,-36.1024
NC_023653.1,397.0,-28.8956,-5.6313,-36.46703
NC_023653.1,398.0,-29.91184,-5.87595,-36.30211
NC_023653.1,399.0,-29.34533,-5.20898,-36.85196
NC_023653.1,400.0,-28.41316,-4.25501,-37.29164
NC_023653.1,401.0,-28.85463,-4.40984,-36.41969
NC_023653.1,402.0,-28.18534,-4.09645,-37.13258
NC_023653.1,403.0,-28.13081,-4.26919,-36.09551
NC_023653.1,404.0,-29.13022,-4.60901,-35.99375
NC_023653.1,405.0,-30.04439,-4.7477,-35.58387
NC_023653.1,406.0,-29.509,-4.67517,-36.32298
NC_023653.1,407.0,-28.77576,-4.40575,-35.75908
NC_023653.1,408.0,-28.73189,-3.58567,-36.50719
NC_023653.1,409.0,-28.66795,-4.55559,-36.12899
NC_023653.1,410.0,-29.48222,-3.95743,-36.18709
NC_023653.1,411.0,-29.87248,-4.63236,-35.60842
NC_023653.1,412.0,-29.22926,-4.86177,-34.8075
NC_023653.1,413.0,-29.94904,-4.39977,-35.22681
NC_023653.1,414.0,-29.87585,-5.34966,-35.51732
NC_023653.1,415.0,-29.56496,-4.61973,-34.94419
NC_023653.1,416.0,-28.72396,-4.07988,-35.07365
NC_023653.1,417.0,-29.46273,-4.13127,-35.70234
NC_023653.1,418.0,-29.41107,-3.20374,-35.54816
NC_023653.1,419.0,-29.03687,-3.6237,-36.40181
NC_023653.1,420.0,-29.77326,-2.99705,-35.92265
NC_023653.1,421.0,-29.02889,-3.29897,-36.51501
NC_023653.1,422.0,-28.72523,-4.15877,-36.03536
NC_023653.1,423.0,-28.37297,-3.24629,-36.51889
NC_023653.1,424.0,-29.05299,-3.39299,-35.85654
NC_023653.1,425.0,-29.79175,-3.16555,-35.21599
NC_023653.1,426.0,-29.07631,-3.43132,-34.60748
NC_023653.1,427.0,-29.3327,-2.81414,-35.50451
NC_023653.1,428.0,-28.953,-3.71863,-35.66429
NC_023653.1,429.0,-28.71033,-3.39583,-36.63657
NC_023653.1,430.0,-28.15498,-3.84548,-35.88042
NC_023653.1,431.0,-28.78193,-3.25936,-36.19156
NC_023653.1,432.0,-28.38634,-3.25505,-35.26262
NC_023653.1,433.0,-28.34804,-3.37233,-36.29357
NC_023653.1,434.0,-28.38594,-3.81926,-35.40009
NC_023653.1,435.0,-28.27032,-3.67786,-36.49918
NC_023653.1,436.0,-27.66347,-3.38867,-35.83773
NC_023653.1,437.0,-28.17361,-4.12448,-35.17513
NC_023653.1,438.0,-27.7396,-3.67111,-35.86138
NC_023653.1,439.0,-28.32125,-3.54342,-36.74076
NC_023653.1,440.0,-28.00271,-3.96518,-35.88383
NC_023653.1,441.0,-28.56907,-3.12788,-35.91068
NC_023653.1,442.0,-28.92931,-2.58499,-35.20376
NC_023653.1,443.0,-29.33848,-3.3466,-35.13775
NC_023653.1,444.0,-29.97715,-2.7435,-34.85527
NC_023653.1,445.0,-29.92564,-3.73449,-34.43574
NC_023653.1,446.0,-28.85954,-3.70073,-33.97614
NC_023653.1,447.0,-29.76821,-3.52092,-33.71422
NC_023653.1,448.0,-28.96423,-3.18151,-33.97224
NC_023653.1,449.0,-28.9141,-2.3125,-34.31308
NC_023653.1,450.0,-28.88147,-3.27653,-34.19296
NC_023653.1,451.0,-29.44789,-3.68847,-33.51663
NC_023653.1,452.0,-29.67552,-4.57214,-33.96635
NC_023653.1,453.0,-28.99289,-4.55117,-34.56665
NC_023653.1,454.0,-29.25666,-5.41501,-34.28762
NC_023653.1,455.0,-28.63116,-4.75635,-33.95765
NC_023653.1,456.0,-27.79405,-4.2242,-34.21341
NC_023653.1,457.0,-27.75423,-3.54897,-34.92365
NC_023653.1,458.0,-28.03953,-4.57369,-34.72312
NC_023653.1,459.0,-28.95586,-4.74965,-34.56799
NC_023653.1,460.0,-29.62098,-4.24034,-33.9299
NC_023653.1,461.0,-29.97855,-5.25328,-34.13115
NC_023653.1,462.0,-30.04815,-4.4099,-34.53963
NC_023653.1,463.0,-29.46559,-3.76668,-34.89735
NC_023653.1,464.0,-28.74348,-4.08985,-34.40397
NC_023653.1,465.0,-27.85874,-4.48744,-34.7875
NC_023653.1,466.0,-28.69955,-4.76387,-34.03781
NC_023653.1,467.0,-29.77695,-4.50821,-34.21011
NC_023653.1,468.0,-29.31433,-5.43415,-34.34216
NC_023653.1,469.0,-29.69706,-5.58908,-35.21937
NC_023653.1,470.0,-28.85012,-5.11298,-34.8555
NC_023653.1,471.0,-28.43768,-4.68892,-35.72365
NC_023653.1,472.0,-29.19448,-5.14497,-35.48939
NC_023653.1,473.0,-28.45887,-5.39719,-36.01722
NC_023653.1,474.0,-28.24761,-5.05305,-36.92843
NC_023653.1,475.0,-28.6884,-5.75666,-36.36925
NC_023653.1,476.0,-28.30899,-4.97244,-36.91487
NC_023653.1,477.0,-28.86693,-5.51976,-36.25189
NC_023653.1,478.0,-28.06801,-5.15247,-36.47078
NC_023653.1,479.0,-28.8273,-5.72175,-36.20658
NC_023653.1,480.0,-28.27613,-5.11909,-36.85475
NC_023653.1,481.0,-28.44711,-5.92125,-36.42878
NC_023653.1,482.0,-28.74011,-6.79431,-36.56613
NC_023653.1,483.0,-28.11908,-6.03643,-36.97885
NC_023653.1,484.0,-28.80091,-6.96641,-36.89806
NC_023653.1,485.0,-29.82926,-7.21962,-36.65655
NC_023653.1,486.0,-28.96157,-7.0785,-37.23546
NC_023653.1,487.0,-28.7142,-7.95025,-36.72345
NC_023653.1,488.0,-29.14675,-7.07515,-37.09858
NC_023653.1,489.0,-29.1986,-6.77071,-36.17516
NC_023653.1,490.0,-29.2864,-7.14529,-37.00781
NC_023653.1,491.0,-29.68105,-7.13868,-35.89792
NC_023653.1,492.0,-28.75527,-7.49766,-35.76555
NC_023653.1,493.0,-29.64944,-7.00595,-36.3271
NC_023653.1,494.0,-28.94352,-7.44773,-36.75947
NC_023653.1,495.0,-28.49544,-7.51297,-35.86023
NC_023653.1,496.0,-29.11105,-6.79554,-36.07018
NC_023653.1,497.0,-29.35648,-7.27312,-36.89866
NC_023653.1,498.0,-28.50258,-7.75905,-36.56825
NC_023653.1,499.0,-29.23662,-7.08623,-36.73073
NC_023653.1,500.0,-28.38537,-7.53278,-36.44495
NC_023653.1,501.0,-28.45469,-7.81921,-37.54108
NC_023653.1,502.0,-28.71014,-6.9768,-37.11335
NC_023653.1,503.0,-29.69685,-7.1029,-36.92512
NC_023653.1,504.0,-28.98874,-7.79223,-37.30212
NC_023653.1,505.0,-28.18367,-7.72374,-36.54638
NC_023653.1,506.0,-29.11221,-7.33076,-37.03455
NC_023653.1,507.0,-28.62242,-7.977,-36.4356
NC_023653.1,508.0,-29.19694,-7.20803,-36.19431
NC_023653.1,509.0,-29.67062,-6.64748,-35.5295
NC_023653.1,510.0,-29.11897,-6.76357,-34.66749
NC_023653.1,511.0,-28.51068,-7.56356,-34.95732
NC_023653.1,512.0,-29.14306,-6.77942,-35.00444
NC_023653.1,513.0,-28.85461,-5.87372,-35.22176
NC_023653.1,514.0,-28.42481,-6.78214,-34.79339
NC_023653.1,515.0,-29.04853,-7.44705,-35.18342
NC_023653.1,516.0,-29.54217,-6.85348,-35.88102
NC_023653.1,517.0,-28.59903,-6.74202,-35.26791
NC_023653.1,518.0,-28.15909,-5.86118,-34.93468
NC_023653.1,519.0,-28.87023,-6.13993,-35.56565
NC_023653.1,520.0,-28.42566,-6.87283,-34.98323
NC_023653.1,521.0,-29.11681,-6.02651,-35.30291
NC_023653.1,522.0,-28.44289,-5.36884,-35.19878
NC_023653.1,523.0,-28.70622,-6.23684,-34.91947
NC_023653.1,524.0,-28.57752,-5.40648,-35.54543
NC_023653.1,525.0,-28.12455,-6.19413,-34.8672
NC_023653.1,526.0,-28.33732,-5.30372,-35.32314
NC_023653.1,527.0,-29.04977,-5.70423,-34.99544
NC_023653.1,528.0,-28.11872,-5.85468,-34.64164
NC_023653.1,529.0,-28.69246,-6.16684,-35.43259
NC_023653.1,530.0,-28.2124,-5.28152,-35.46487
NC_023653.1,531.0,-28.21559,-6.36525,-34.92495
NC_023653.1,532.0,-28.14886,-5.54913,-35.58584
NC_023653.1,533.0,-28.51962,-6.50735,-35.82413
NC_023653.1,534.0,-28.08365,-5.61963,-35.93798
NC_023653.1,535.0,-27.99553,-6.24257,-35.31193
NC_023653.1,536.0,-28.0809,-6.69924,-36.16509
NC_023653.1,537.0,-28.27084,-5.93923,-35.5843
NC_023653.1,538.0,-28.24266,-6.89645,-35.55321
NC_023653.1,539.0,-28.13032,-5.84821,-35.63508
NC_023653.1,540.0,-28.21801,-6.79772,-35.44462
NC_023653.1,541.0,-28.63889,-7.23847,-36.18447
NC_023653.1,542.0,-28.21818,-7.52754,-36.99893
NC_023653.1,543.0,-28.47591,-6.62695,-37.31339
NC_023653.1,544.0,-28.18643,-6.45058,-36.12304
NC_023653.1,545.0,-28.21333,-6.83371,-37.05317
NC_023653.1,546.0,-28.37809,-7.00714,-37.9741
NC_023653.1,547.0,-27.70726,-7.39674,-37.38663
NC_023653.1,548.0,-28.07688,-6.6525,-37.99967
NC_023653.1,549.0,-28.02029,-6.62893,-36.95885
NC_023653.1,550.0,-28.16773,-6.63893,-38.10973
NC_023653.1,551.0,-27.8485,-5.98452,-37.3168
NC_023653.1,552.0,-28.01581,-6.82179,-37.8524
NC_023653.1,553.0,-27.85057,-7.03326,-36.84335
NC_023653.1,554.0,-27.51328,-6.46979,-37.89668
NC_023653.1,555.0,-28.1948,-6.95526,-37.39015
NC_023653.1,556.0,-28.03598,-6.59381,-36.48999
NC_023653.1,557.0,-27.74478,-6.83029,-37.50779
NC_023653.1,558.0,-28.31934,-6.8761,-36.75885
NC_023653.1,559.0,-27.62995,-6.22872,-36.95325
NC_023653.1,560.0,-27.92036,-6.37809,-37.88591
NC_023653.1,561.0,-28.05339,-6.77383,-36.99106
NC_023653.1,562.0,-28.02285,-5.7939,-36.60625
NC_023653.1,563.0,-27.87149,-6.68217,-37.02175
NC_023653.1,564.0,-27.79582,-6.41816,-38.07368
NC_023653.1,565.0,-27.8771,-6.85335,-37.24787
NC_023653.1,566.0,-27.43156,-6.32843,-37.99317
NC_023653.1,567.0,-27.69331,-5.86088,-37.10976
NC_023653.1,568.0,-27.63454,-6.60459,-37.86441
NC_023653.1,569.0,-27.77483,-6.87158,-36.95024
NC_023653.1,570.0,-28.07983,-5.97506,-37.25853
NC_023653.1,571.0,-27.80359,-6.80315,-37.77495
NC_023653.1,572.0,-27.56288,-5.91079,-37.63359
NC_023653.1,573.0,-27.54367,-5.0476,-37.11586
NC_023653.1,574.0,-27.71882,-5.78336,-37.73402
NC_023653.1,575.0,-27.10053,-4.98253,-37.13421
NC_023653.1,576.0,-27.69122,-5.25835,-36.32053
NC_023653.1,577.0,-26.90426,-4.83217,-36.62047
NC_023653.1,578.0,-27.21338,-4.12811,-37.4589
NC_023653.1,579.0,-27.0919,-4.85806,-38.02596
NC_023653.1,580.0,-27.50357,-5.53914,-36.93383
NC_023653.1,581.0,-27.65056,-4.94153,-36.03196
NC_023653.1,582.0,-27.24242,-5.24816,-36.9378
NC_023653.1,583.0,-27.644,-5.15771,-36.07051
NC_023653.1,584.0,-27.15513,-5.30737,-36.82659
NC_023653.1,585.0,-27.83761,-6.04542,-36.56036
NC_023653.1,586.0,-27.30143,-5.61518,-37.15329
NC_023653.1,587.0,-27.32299,-5.01681,-36.42041
NC_023653.1,588.0,-27.2277,-5.79085,-35.71524
NC_023653.1,589.0,-27.01987,-4.91168,-35.86688
NC_023653.1,590.0,-27.61269,-5.49917,-35.35998
NC_023653.1,591.0,-27.00336,-4.69506,-36.07741
NC_023653.1,592.0,-27.30466,-5.11456,-35.19361
NC_023653.1,593.0,-27.17481,-5.44578,-36.03335
NC_023653.1,594.0,-27.0986,-4.51769,-36.42759
NC_023653.1,595.0,-27.22707,-4.69186,-37.41223
NC_023653.1,596.0,-27.28475,-4.80136,-36.38993
NC_023653.1,597.0,-27.25635,-5.0258,-37.42586
NC_023653.1,598.0,-27.14388,-4.93538,-36.42599
NC_023653.1,599.0,-27.17995,-3.9896,-36.7405
NC_023653.1,600.0,-27.28506,-4.656,-35.90545
NC_023653.1,601.0,-27.43591,-5.49878,-35.382
NC_023653.1,602.0,-27.04241,-4.96055,-36.1608
NC_023653.1,603.0,-27.06221,-4.78309,-37.10319
NC_023653.1,604.0,-26.97151,-4.44706,-36.18938
NC_023653.1,605.0,-27.2634,-5.30716,-35.85632
NC_023653.1,606.0,-27.21916,-5.36943,-37.19724
NC_023653.1,607.0,-26.9287,-4.84322,-36.44286
NC_023653.1,608.0,-27.10217,-5.26424,-37.29613
NC_023653.1,609.0,-27.05126,-5.91649,-38.14853
NC_023653.1,610.0,-27.35958,-5.32302,-37.14677
NC_023653.1,611.0,-27.0091,-5.52897,-38.0625
NC_023653.1,612.0,-27.17292,-6.57603,-38.05684
NC_023653.1,613.0,-26.91283,-5.65171,-37.63073
NC_023653.1,614.0,-27.3045,-6.43046,-37.84736
NC_023653.1,615.0,-26.96188,-5.5665,-37.36479
NC_023653.1,616.0,-27.26463,-6.22324,-38.14302
NC_023653.1,617.0,-27.08145,-6.98556,-37.60982
NC_023653.1,618.0,-26.9052,-6.05516,-37.97561
NC_023653.1,619.0,-27.38723,-6.9293,-37.77407
NC_023653.1,620.0,-27.25031,-5.93897,-37.93788
NC_023653.1,621.0,-27.05978,-6.4021,-37.07842
NC_023653.1,622.0,-27.05593,-5.40455,-36.8261
NC_023653.1,623.0,-27.23751,-6.08267,-35.99838
NC_023653.1,624.0,-27.33482,-6.87269,-36.65838
NC_023653.1,625.0,-27.82695,-6.29539,-36.01523
NC_023653.1,626.0,-27.34921,-6.97796,-35.21067
NC_023653.1,627.0,-27.09839,-6.20957,-34.64923
NC_023653.1,628.0,-26.81438,-5.27609,-34.91326
NC_023653.1,629.0,-27.16139,-6.09028,-34.60467
NC_023653.1,630.0,-26.91919,-5.15142,-34.37068
NC_023653.1,631.0,-26.76587,-6.222,-34.52836
NC_023653.1,632.0,-26.72416,-5.27297,-34.73399
NC_023653.1,633.0,-27.22532,-4.74541,-35.44029
NC_023653.1,634.0,-26.69666,-5.09818,-34.75725
NC_023653.1,635.0,-27.27987,-5.79708,-34.46758
NC_023653.1,636.0,-27.05953,-6.60066,-34.89347
NC_023653.1,637.0,-27.00165,-6.1104,-35.72491
NC_023653.1,638.0,-27.69532,-6.79537,-35.73353
NC_023653.1,639.0,-27.34041,-6.89947,-36.64377
NC_023653.1,640.0,-27.14128,-5.79293,-36.2833
NC_023653.1,641.0,-26.9157,-6.13724,-35.17891
NC_023653.1,642.0,-26.95349,-5.26798,-35.46771
NC_023653.1,643.0,-27.0597,-5.91038,-36.41292
NC_023653.1,644.0,-26.92391,-5.30941,-35.65234
NC_023653.1,645.0,-26.83572,-6.32922,-35.80671
NC_023653.1,646.0,-26.97273,-6.84823,-36.55455
NC_023653.1,647.0,-26.8815,-6.22147,-37.31814
NC_023653.1,648.0,-27.08259,-7.08681,-37.03867
NC_023653.1,649.0,-27.01098,-6.54941,-36.06572
NC_023653.1,650.0,-27.09454,-5.66186,-35.60246
NC_023653.1,651.0,-26.76406,-6.51211,-36.11305
NC_023653.1,652.0,-27.18549,-6.83482,-35.31122
NC_023653.1,653.0,-26.8411,-6.12267,-34.63012
NC_023653.1,654.0,-26.37262,-5.42251,-35.20781
NC_023653.1,655.0,-26.96913,-6.37715,-35.54081
NC_023653.1,656.0,-26.95013,-7.42434,-35.43434
NC_023653.1,657.0,-26.88958,-7.98877,-36.37224
NC_023653.1,658.0,-27.35878,-7.48101,-35.61274
NC_023653.1,659.0,-26.68404,-8.10618,-35.9232
NC_023653.1,660.0,-27.1141,-8.07802,-36.89669
NC_023653.1,661.0,-26.87376,-7.76964,-37.74018
NC_023653.1,662.0,-27.13952,-8.11682,-36.72745
NC_023653.1,663.0,-26.63256,-7.67647,-35.85286
NC_023653.1,664.0,-27.06093,-7.19744,-35.13566
NC_023653.1,665.0,-26.96003,-6.34186,-35.55615
NC_023653.1,666.0,-27.36622,-7.27293,-35.84592
NC_023653.1,667.0,-26.62596,-6.60255,-35.83725
NC_023653.1,668.0,-26.33378,-6.30667,-34.91416
NC_023653.1,669.0,-26.88431,-7.06505,-35.22209
NC_023653.1,670.0,-27.0373,-7.5838,-36.24173
NC_023653.1,671.0,-27.5909,-6.82281,-35.83031
NC_023653.1,672.0,-27.13935,-7.67681,-36.092
NC_023653.1,673.0,-26.17883,-7.54545,-36.60407
NC_023653.1,674.0,-26.55728,-6.93473,-37.24005
NC_023653.1,675.0,-26.88115,-7.41979,-36.17584
NC_023653.1,676.0,-26.01198,-7.38169,-36.54035
NC_023653.1,677.0,-26.76003,-6.84098,-36.54662
NC_023653.1,678.0,-26.74494,-7.8611,-36.74767
NC_023653.1,679.0,-26.59415,-7.04022,-37.29453
NC_023653.1,680.0,-26.1984,-7.60142,-36.53864
NC_023653.1,681.0,-26.6037,-7.46425,-37.45472
NC_023653.1,682.0,-26.98139,-7.97872,-36.42996
NC_023653.1,683.0,-26.0578,-7.9345,-36.10329
NC_023653.1,684.0,-27.0001,-7.97047,-35.71426
NC_023653.1,685.0,-27.05668,-7.09074,-35.37191
NC_023653.1,686.0,-26.11003,-7.3464,-35.11885
NC_023653.1,687.0,-26.9304,-7.69289,-35.64294
NC_023653.1,688.0,-25.99357,-7.91776,-35.65642
NC_023653.1,689.0,-26.81796,-7.44655,-36.12825
NC_023653.1,690.0,-26.79129,-6.69722,-35.46585
NC_023653.1,691.0,-26.1475,-7.48904,-35.43547
NC_023653.1,692.0,-26.09893,-7.91919,-36.5091
NC_023653.1,693.0,-27.12516,-7.72428,-36.53651
NC_023653.1,694.0,-26.69019,-6.97475,-36.1872
NC_023653.1,695.0,-26.77612,-5.99889,-35.47493
NC_023653.1,696.0,-26.04092,-6.63328,-35.41462
NC_023653.1,697.0,-26.11514,-7.38703,-36.01445
NC_023653.1,698.0,-26.53811,-6.66781,-35.45685
NC_023653.1,699.0,-26.52939,-5.82394,-35.93728
NC_023653.1,700.0,-26.30212,-6.7596,-36.32125
NC_023653.1,701.0,-26.16132,-7.26448,-37.1779
NC_023653.1,702.0,-26.38096,-6.37272,-37.71763
NC_023653.1,703.0,-26.40372,-7.47261,-37.61666
NC_023653.1,704.0,-26.41084,-6.54071,-37.84622
NC_023653.1,705.0,-25.93697,-7.22879,-37.30456
NC_023653.1,706.0,-26.60101,-7.47405,-37.94
NC_023653.1,707.0,-26.01822,-7.64836,-37.16617
NC_023653.1,708.0,-25.86366,-7.11503,-36.37599
NC_023653.1,709.0,-25.64181,-6.59663,-37.24936
NC_023653.1,710.0,-26.56624,-6.26877,-37.79871
NC_023653.1,711.0,-26.07043,-5.4956,-37.46659
NC_023653.1,712.0,-26.231,-6.42242,-37.68951
NC_023653.1,713.0,-26.43407,-7.38272,-37.44032
NC_023653.1,714.0,-26.18567,-6.89326,-38.22565
NC_023653.1,715.0,-26.34935,-5.8818,-38.10883
NC_023653.1,716.0,-26.40806,-6.8125,-37.92581
NC_023653.1,717.0,-26.24218,-5.84746,-37.72258
NC_023653.1,718.0,-26.17567,-6.72911,-36.84349
NC_023653.1,719.0,-26.25624,-7.37972,-37.49792
NC_023653.1,720.0,-26.40032,-6.70742,-38.09088
NC_023653.1,721.0,-26.18014,-7.50044,-37.3606
NC_023653.1,722.0,-26.21553,-6.53315,-37.87848
NC_023653.1,723.0,-26.06759,-7.37999,-37.50878
NC_023653.1,724.0,-25.97069,-6.3334,-37.42464
NC_023653.1,725.0,-25.80015,-7.24052,-36.76148
NC_023653.1,726.0,-25.78509,-6.86075,-35.85358
NC_023653.1,727.0,-25.86295,-5.94801,-36.2522
NC_023653.1,728.0,-25.78565,-6.62929,-35.53353
NC_023653.1,729.0,-25.99841,-5.47903,-35.28872
NC_023653.1,730.0,-25.8123,-6.37856,-34.88307
NC_023653.1,731.0,-25.49775,-6.94006,-35.5945
NC_023653.1,732.0,-25.56307,-6.16322,-34.89377
NC_023653.1,733.0,-26.12755,-5.72753,-35.61581
NC_023653.1,734.0,-25.65181,-6.61637,-35.61665
NC_023653.1,735.0,-26.09188,-5.69757,-35.86622
NC_023653.1,736.0,-25.45423,-5.30132,-35.27126
NC_023653.1,737.0,-25.84988,-6.17141,-35.21933
NC_023653.1,738.0,-25.7452,-7.12145,-35.87364
NC_023653.1,739.0,-25.74472,-5.92014,-35.61943
NC_023653.1,740.0,-25.75444,-6.83778,-35.95293
NC_023653.1,741.0,-25.93088,-5.9864,-35.3895
NC_023653.1,742.0,-25.90533,-7.0029,-35.36523
NC_023653.1,743.0,-25.7599,-6.85963,-36.39383
NC_023653.1,744.0,-25.87127,-7.65961,-37.06019
NC_023653.1,745.0,-25.77558,-7.34196,-36.13191
NC_023653.1,746.0,-25.84395,-6.93363,-35.23538
NC_023653.1,747.0,-25.4566,-6.28771,-35.72606
NC_023653.1,748.0,-25.86881,-6.8835,-35.10189
NC_023653.1,749.0,-25.99626,-5.79335,-35.10113
NC_023653.1,750.0,-25.95249,-5.04099,-36.12523
NC_023653.1,751.0,-25.87141,-4.97539,-37.15523
NC_023653.1,752.0,-25.87828,-4.38536,-36.39017
NC_023653.1,753.0,-25.18081,-4.51032,-35.66434
NC_023653.1,754.0,-25.26943,-4.7417,-34.65027
NC_023653.1,755.0,-25.06518,-4.47911,-35.50649
NC_023653.1,756.0,-25.60464,-4.99675,-34.86503
NC_023653.1,757.0,-25.64057,-4.48716,-35.58568
NC_023653.1,758.0,-25.88407,-5.48254,-35.30201
NC_023653.1,759.0,-26.03251,-4.64773,-35.79366
NC_023653.1,760.0,-25.97802,-5.59661,-36.18719
NC_023653.1,761.0,-25.94284,-5.01006,-36.96891
NC_023653.1,762.0,-26.05582,-5.58901,-36.11535
NC_023653.1,763.0,-26.25311,-6.17626,-36.82999
NC_023653.1,764.0,-26.07833,-5.31734,-37.31363
NC_023653.1,765.0,-25.97144,-5.77766,-38.15079
NC_023653.1,766.0,-26.39358,-6.36666,-37.53042
NC_023653.1,767.0,-26.06567,-5.42798,-37.81456
NC_023653.1,768.0,-25.17112,-5.44096,-37.2793
NC_023653.1,769.0,-25.94603,-5.06673,-36.77474
NC_023653.1,770.0,-25.92781,-6.00379,-37.20239
NC_023653.1,771.0,-26.09947,-5.05128,-37.39282
NC_023653.1,772.0,-25.69601,-5.84546,-37.80009
NC_023653.1,773.0,-26.15284,-5.08197,-37.49256
NC_023653.1,774.0,-26.07968,-5.74161,-36.77558
NC_023653.1,775.0,-25.66944,-5.01119,-37.07064
NC_023653.1,776.0,-25.36785,-5.82339,-36.29292
NC_023653.1,777.0,-26.02071,-5.60824,-37.13223
NC_023653.1,778.0,-25.55438,-6.49157,-37.15462
NC_023653.1,779.0,-25.61498,-6.24365,-38.09919
NC_023653.1,780.0,-25.61287,-7.20177,-37.64617
NC_023653.1,781.0,-25.43403,-6.58032,-36.91141
NC_023653.1,782.0,-25.78364,-5.49365,-36.75178
NC_023653.1,783.0,-25.92687,-5.35165,-37.68265
NC_023653.1,784.0,-25.64231,-6.29192,-37.87545
NC_023653.1,785.0,-25.85566,-5.75813,-37.15351
NC_023653.1,786.0,-25.72547,-6.08915,-38.09883
NC_023653.1,787.0,-25.54705,-5.23147,-37.53392
NC_023653.1,788.0,-25.29864,-4.72766,-36.69478
NC_023653.1,789.0,-25.42912,-5.57958,-36.14101
NC_023653.1,790.0,-25.42978,-4.94267,-36.8788
NC_023653.1,791.0,-25.63371,-6.05457,-36.71266
NC_023653.1,792.0,-25.65417,-4.98533,-36.66911
NC_023653.1,793.0,-25.40746,-6.15436,-36.72313
NC_023653.1,794.0,-25.41664,-5.08697,-36.88627
NC_023653.1,795.0,-25.27162,-5.47449,-35.97774
NC_023653.1,796.0,-25.72284,-5.29448,-36.97261
NC_023653.1,797.0,-25.2842,-4.93979,-36.18821
NC_023653.1,798.0,-25.79192,-5.38494,-37.05792
NC_023653.1,799.0,-24.92016,-5.24875,-36.60405
NC_023653.1,800.0,-25.44983,-5.34614,-37.39575
NC_023653.1,801.0,-25.78049,-5.91938,-36.71064
NC_023653.1,802.0,-25.35514,-4.99671,-36.79207
NC_023653.1,803.0,-25.05403,-6.02886,-37.03368
NC_023653.1,804.0,-24.88794,-5.2062,-36.53342
NC_023653.1,805.0,-24.74915,-5.42947,-35.65914
NC_023653.1,806.0,-25.58249,-5.74771,-35.99275
NC_023653.1,807.0,-25.23873,-4.85619,-36.48354
NC_023653.1,808.0,-24.73246,-5.19322,-35.4947
NC_023653.1,809.0,-25.35449,-5.18863,-36.21214
